,Job Code,Job Title,Race with the Machine,Interpersonal Task,Group Task,Conflict Resolution,Management and Supervision,Race ahead of the Machine,Communication,Systems Analysis,Creative and Critical Thinking,Changing the Course of the Race,Routine Problem Solving,Information Processing,Race against the Machine,General Physical Task,Dynamic Physical Task,Running a Different Race,Equipment Maintenance,Vehicle and Equipment Operation,Machine Control,Hazardous Task
192,25-2012,"Kindergarten Teachers, Except Special Education",0.03544555879627506,0.03520715288714538,-0.0011312210507704312,0.014442890227015504,-0.013073263267115387,0.012035506376294192,0.009826812647678762,0.008491624212368199,-0.006282930483752765,-0.06512283493909879,-0.024117325459011345,-0.04100550948008745,0.017542345589182527,0.008303057215509422,0.009239288373673105,-0.01307082388769913,-0.0031557048725281613,5.147541708759107e-05,-0.00895401687709445,-0.0010125775551641082
193,25-2021,"Elementary School Teachers, Except Special Education",0.013898502494236159,0.011116389451337605,0.0038136480352333117,0.00976827366778199,-0.010799808660116731,0.015278021197447368,0.0026012418454095247,0.016911725927227915,-0.0042349465751900656,-0.021860626386587645,-0.00168284008027305,-0.02017778630631459,-0.009933056097404112,-0.0003089787969222254,-0.009624077300481888,-0.004001780332940895,-0.0020314166115470767,-0.001647136944139807,-0.0005825847565270178,0.00025935797927300507
194,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",0.02342252935471445,0.015805323449033223,0.004390039088958284,0.00374462161823981,-0.0005174548015168673,0.009384857066622398,0.003262530784930197,0.011796140990196257,-0.005673814708504046,-0.02029404858361081,-0.020122384808723685,-0.00017166377488711526,-0.012996007729907494,-0.0009077270801873203,-0.012088280649720177,-0.0018370367857591247,-0.0028225106317395763,-0.0018434171428471434,-0.0011866517144558226,0.004015542703283418
195,25-2023,"Career/Technical Education Teachers, Middle School",0.005108927833957583,-0.0015646806289242518,-0.0016143600243301408,0.006113011600974882,0.0021749568862370755,0.02882585298531645,0.025211975785222912,0.0042990003819700995,-0.0006851231818765374,0.0227871189349486,0.010142638241583256,0.012644480693365354,-0.017593770956693292,-0.0032212375917994905,-0.014372533364893803,-0.03892471037844672,-0.027338714581120614,-0.0016756620866736852,-0.0032226319074078746,-0.00668770180324454
196,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",-0.008071195024478783,-0.009500350923438587,0.0038413260963827186,0.005464577858914264,-0.007876748056337174,0.024773346394838525,0.007597651838280124,0.021454158268830268,-0.0042784637122718775,-0.006173793426982266,-0.012449468602355178,0.006275675175372909,-0.014411943231281548,-0.0006418404746045326,-0.013770102756677012,-0.0011663918061656075,-0.0018782005463707579,-0.002489663812736284,0.0036797941485377937,-0.00047832159559635964
197,25-2032,"Career/Technical Education Teachers, Secondary School",0.00847539955850779,0.005081625565214687,0.005182336196261296,-0.007976077374032234,0.006187515171064015,0.019075070253434856,0.009158403002236965,0.0004265929084585063,0.0094900743427394,0.011718725804577073,0.012811217497485957,-0.0010924916929088769,-0.01679574674812486,0.0013661449477479558,-0.018161891695872817,-0.02794899611891223,-0.020389898294517126,-0.0006216310153375551,-0.005370356648136013,-0.0015671101609215452
198,25-2057,"Special Education Teachers, Middle School",0.01933822309905248,0.02172689122789536,0.0036341176141390275,0.0061049196835541155,-0.012127705426536038,0.013078069861769764,0.0047080632026575,0.003557572864338568,0.004812433794773689,-0.01808936292776367,-0.00423045935141355,-0.013858903576350126,-0.009035792461343074,0.0,-0.009035792461343074,-0.009249621793976794,-0.0033822684256964285,-0.0029352064294855627,-0.0035676405048422023,0.0006354935660474004
199,25-2058,"Special Education Teachers, Secondary School",-0.016406046857338097,0.011722608392720657,0.002375240442949129,-0.02649572828789356,-0.004008167405114317,0.0006557871496633838,-0.010529598179493524,0.013501853050638512,-0.0023164677214815997,0.017178004988188153,0.02281286227888281,-0.005634857290694671,0.0017154001926475686,0.0,0.0017154001926475686,-0.0029241065282098393,0.0,0.0014065467986005488,-0.0033366341552563982,-0.0009940191715539887
200,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",-0.03955350460908502,-0.026911601400536785,0.004593457599719547,-0.0005342759640088665,-0.016701084844258942,0.05107745256088425,0.01950549467169921,0.020508396857304927,0.01106356103188011,-0.012544264512722246,-0.01499273575510441,0.002448471242382164,0.000631297834189285,0.0,0.000631297834189285,-0.00854805706124303,-0.002202588484263728,-0.0029825288856386114,-0.0033629396913406905,0.0
201,25-3021,Self-Enrichment Teachers,0.015030598596341647,-0.016894455089680446,0.0113054814650168,-0.011401022194416369,0.032020594415421634,0.01632605386473229,0.03948997455380039,0.0051882846376451785,-0.028352205326713262,0.02793500742619958,-0.0103548272554034,0.038289834681602984,-0.05322703468210712,-0.021179483953426077,-0.03204755072868105,-0.006747660831514574,-0.0013959278821973349,-0.003957127387125736,-0.0006238916417480562,-0.0007707139204434467
202,25-4011,Archivists,0.06252413004303356,0.02036297232861882,0.0036544940058120478,-0.0011898150039612596,0.039696478712563946,-0.04911478119834711,-0.03276326737273827,-0.016952074060979733,0.0006005602353709032,-0.038179116306958805,0.00938957575536191,-0.04756869206232072,0.005860101753978219,0.0034843091600666467,0.0023757925939115725,-0.004644284560379054,-0.011641189603720008,0.012504792659328785,-0.006352396977470793,0.0008445093614829635
203,25-4012,Curators,0.0017061800520396242,-0.018456113709638552,0.0110814835279293,-0.0021468492934849934,0.01122765952723388,0.06747252815296573,0.05236463493550218,0.014684809702754084,0.00042308351470946026,-0.00977514851004109,-0.04022401247337441,0.030448863963333312,-0.02993492482202498,-0.0171540178618554,-0.012780906960169584,-0.03423667381653131,-0.01285395410344374,-0.01000146462031612,-0.011381255092771448,0.0
204,25-4013,Museum Technicians and Conservators,-0.026188149742908284,0.0007366275835156978,0.0,0.0,-0.026924777326423985,-0.0024301311666422303,0.026766369249007875,-0.055389369351699566,0.026192868936049458,0.03768394117923399,0.05815595444597281,-0.020472013266738837,0.04891456768204665,0.034961908683415366,0.013952658998631276,-0.054752039280013036,-0.06503886031749072,-0.012540698935977349,0.02033877273459397,0.0024887472388610502
205,25-4022,Librarians and Media Collections Specialists,0.011075173550544742,0.011789856609631845,-0.0031669858700016503,0.0003890630820598162,0.002063239728854721,-0.02182627771786072,0.003558241762874684,-0.00955414346620101,-0.01583037601453441,0.016136967536748953,0.02632842300788736,-0.0101914554711384,-0.0024170632783164217,-0.0024170632783164217,0.0,-0.008581075605287446,-0.0063608580721493035,-0.00032088880693183306,-0.0018993287262063074,0.0
206,25-4031,Library Technicians,0.02088310541097263,-0.008494436873849938,0.000709646531436698,0.01239513238805436,0.016272763365331504,-0.029611541846902036,-0.003633677262732643,0.0,-0.025977864584169383,-0.07157927013619837,-0.051785115864833885,-0.01979415427136447,0.06317677060868654,0.03498693676960368,0.028189833839082856,0.010338584256683426,0.0,0.014032729274031491,-0.002897404724155899,-0.0007967402931921644
207,25-9021,Farm and Home Management Educators,-0.012556407485354805,0.005214615431024722,-0.005172432020124318,-0.000250140512256105,-0.012348450383999092,0.01156586781060892,0.0049919319688764285,0.02121620728604208,-0.01464227144430958,-0.006350491621898546,0.0023795139373596827,-0.008730005559258229,-0.0014635835547192097,-0.0002368302749196924,-0.001226753279799517,0.006077641562427169,-0.0028117442020621324,0.006696148907814364,0.0012266721507906446,0.0009665647058842936
208,25-9031,Instructional Coordinators,-0.009211018500874165,0.011937081472429409,-0.0015301603050287026,-0.014429252845076825,-0.0051886868231980215,0.01849796733727524,0.005370353132097022,0.004703371212253039,0.008424242992925185,-0.0069718261619041025,0.009331322607719772,-0.016303148769623882,-0.0009534624487883312,-0.0009534624487883312,0.0,-0.00967832709607343,-0.002669203938596781,-0.0007999423382009084,-0.00620918081927574,0.0
209,25-9044,"Teaching Assistants, Postsecondary",0.06249783121008962,0.005991737193119587,0.011355924730149652,0.0092291249322804,0.035921044354539994,-0.05604376171359171,0.0062312415352829,0.017905203730756467,-0.0801802069796311,-0.002604347129868699,0.0,-0.002604347129868699,0.0,0.0,0.0,0.0007327441925038347,0.0007327441925038347,0.0,0.0,0.0
210,25-9045,Teacher Assistants,-0.05360485773421248,-0.0101004463965038,0.009021860866170215,-0.025578890840422586,-0.02694738136345632,0.004213260426379789,0.044959392047410895,0.0044610528833882255,-0.04520718450441935,0.00473034851270684,0.013048185305715613,-0.008317836793008772,0.045620846486678746,0.010762498848876279,0.034858347637802475,0.012705220472078041,0.0,0.012705220472078041,0.0,0.0
211,27-1011,Art Directors,-0.005605210765386753,0.0133801903454496,-0.01155332173892247,-0.0035255549967443092,-0.0039065243751695775,-0.01911551540979231,-0.0012104126970667595,0.007286003106895311,-0.02519110581962087,0.017289175538506826,0.011734978190480264,0.0055541973480265705,0.011678335031564879,0.011678335031564879,0.0,0.0003643557787205432,-0.0011254767576412902,2.717296949026953e-05,-0.003390235664150562,0.004852895231022122
212,27-1012,Craft Artists,-0.0030414063565120664,0.001261127302106934,0.0,0.0,-0.004302533658618997,-0.005022079153104986,-0.006773575264303554,-0.006707649476592761,0.008459145587791329,-0.02151490558050944,-0.01594197119416263,-0.005572934386346812,0.022079044165384698,0.01664321911559409,0.005435825049790595,0.002120567430590248,-0.021735189658339225,0.008822390970538704,-0.008328734740454091,0.023362100858844846
213,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",-0.05761010750594521,-0.030790705499307926,0.0,0.0,-0.026819402006637284,0.03417670454351607,0.02018370019849374,-0.007303838148491792,0.021296842493514132,-0.002649118753983524,-0.002649118753983524,0.0,0.04509175707360752,0.031527031763365417,0.013564725310242096,-0.025413279198590242,0.006812742406324998,-0.02300679714803426,0.02050421497107841,-0.029723439427959394
214,27-1014,Special Effects Artists and Animators,0.04690718454973261,-0.012745819891421373,0.021295197278107258,0.00844628571623453,0.029911521446812195,-0.036007149987838244,0.01319078286838235,-0.05371470286586203,0.004516770009641492,-0.01772404501729781,-0.007629467250577983,-0.010094577766719834,-0.030732768284164293,-0.030732768284164293,0.0,0.027420411039410744,0.024384103769225948,0.0010476481690054617,0.000561046545670834,0.0014276125555084914
215,27-1021,Commercial and Industrial Designers,0.059588647952276086,0.017427195569741413,0.013643887143241846,0.016437889778687827,0.012079675460604998,0.019291361664977916,0.00944368674236118,0.013459509637458995,-0.0036118347148422635,-0.07369001786040641,-0.01930419986778515,-0.05438581799262125,-0.012505058474489248,-0.012505058474489248,0.0,-0.015302761418942656,-0.014560336713767885,-0.00787922585914744,-0.006448310476578678,0.013585111630551346
216,27-1023,Floral Designers,-0.0029453538606400986,-0.01854610146521436,0.024109933333456037,-0.007200420811454392,-0.0013087649174273602,0.009758734361424076,0.03386764735373305,-0.01185320200969456,-0.012255710982614406,-0.0389852048356083,-0.02797316139293468,-0.011012043442673623,0.017752948678444166,0.0047929356927079595,0.012960012985736204,0.015679664196374024,0.0023541892955952983,0.0010617824474217254,0.007704951530449629,0.004558740922907385
217,27-1024,Graphic Designers,0.001037339705155932,0.006616844419672464,0.0032331368115882547,0.006451193332628102,-0.015263834858732887,-0.013085380920082408,-0.019357149682595845,0.01951911420042446,-0.01324734543791102,0.013630323395241908,0.022531152805920083,-0.008900829410678178,-0.01188440914342634,-0.01188440914342634,0.0,-0.0035300864651457713,0.002440098109461164,0.0,-0.00597018457460693,0.0
218,27-1025,Interior Designers,0.030883793677342505,-0.006382995629525552,0.013782465296561956,0.001954176021856484,0.021530147988449627,0.009157433046266872,0.02360185068088233,-0.0011648930086523845,-0.013279524625963079,0.013509407157280969,0.01847291748940581,-0.004963510332124832,0.0,0.0,0.0,-0.050502301353650685,-0.030010122822571705,-0.007539732598053731,-0.013976287307457437,0.0010238413744321924
219,27-1026,Merchandise Displayers and Window Trimmers,-0.008609318269026625,0.011785006635327763,-0.01678396649042235,-0.025101371575799437,0.021491013161867398,0.01115493697246958,-0.006468173168035804,0.015553145767961966,0.0020699643725434203,-0.011973844153741937,-0.013912992049690228,0.001939147895948289,0.01639320151714099,-0.008757381316281329,0.02515058283342232,-0.014027391835110842,0.010997302189426378,0.00067608694521977,-0.0031727562137870546,-0.02252802475596993
220,27-1027,Set and Exhibit Designers,0.00810581421253237,0.00938330454326772,-0.000694609804919118,-0.007948721530446519,0.007365841004630294,0.028852529975079144,0.007484364536251564,0.01016896736297744,0.011199198075850169,0.01337941612518584,0.013216395647188165,0.000163020477997676,-0.01907568563478944,-0.008531094404140295,-0.010544591230649145,-0.03181893275648516,0.003069904850010081,-0.020357714760643825,-0.016097015058823556,0.0015658922129721245
221,27-2011,Actors,-0.016538176164959173,-0.02948673122552224,0.012909475768468893,0.008176508073857489,-0.008137428781763297,-0.029872801446808955,-0.0027593177767233487,-0.023570149049541817,-0.003543334620543765,0.003529149501820056,0.01696975614289607,-0.013440606641076014,0.025225154763238125,0.012364786351367,0.012860368411871128,0.02482889145240041,0.0,0.02482889145240041,0.0,0.0
222,27-2012,Producers and Directors,0.015956790813712984,0.018110298901544253,0.00289592489839326,0.005473966864205121,-0.010523399850429651,0.02204150105967606,0.005602886448929215,-0.000940344564086891,0.017378959174833737,-0.023987155332596072,-0.006118548860059157,-0.017868606472536915,0.0,0.0,0.0,-0.025693755964519,-0.007236201057435058,-0.0008825528685994823,-0.015785418507648197,-0.0017895835308362586
223,27-2021,Athletes and Sports Competitors,-0.03730335468602952,-0.0006746273925710075,-0.00126712761399125,-0.022688788982087385,-0.012672810697379886,-0.012671658446505423,0.005675690073980333,-0.0023193417132526505,-0.0160280068072331,0.01259663004439448,0.0017725313185976246,0.010824098725796852,0.003930454289143043,-0.008059011438283373,0.011989465727426402,0.049048227651680126,-0.012589760703568254,0.05844625754647403,0.012573040339528451,-0.00938130953075409
224,27-2022,Coaches and Scouts,-0.038801921053885004,0.013116284391896329,-0.01362843336847184,-0.01172990892931564,-0.026559863147993856,0.050898674193491006,0.0022418228611229,0.03330881206676645,0.015348039265601672,-0.003792878237074103,-0.00043872266236966856,-0.003354155574704438,-0.006255380938279362,-0.002857047831111785,-0.003398333107167584,-0.0047390493762204935,0.0008874481704488137,-0.002835971333700505,-0.00039793740648448974,-0.002392588806484313
225,27-2023,"Umpires, Referees, and Other Sports Officials",0.01880254301355033,0.006681986506995086,0.0,0.00246265529080196,0.009657901215753287,0.0021257246211304763,0.003476846949111656,-0.005093424264845346,0.0037423019368641626,-0.0023587765169870434,-8.848695308882881e-05,-0.002270289563898201,0.021117930202317142,0.013363235595570329,0.007754694606746813,-0.039645115611208745,-0.010008251868011414,-0.03755537445790294,0.00035824696906757,0.00756026374563803
226,27-2031,Dancers,-0.01866740888188721,-0.018225744432171637,-0.0007376220692364077,0.014520854244545562,-0.014224896625024734,-0.01978812854763626,-0.002108392213730497,-0.0002917323979996669,-0.0173880039359061,-0.0063529484992303435,-0.0014524067624503186,-0.004900541736780025,0.060310518199330365,0.01204085247576224,0.048269665723568084,0.006230045992926057,-0.0025363569700837772,0.008235953893574509,-0.0010673814373562116,0.001597830506791539
227,27-2032,Choreographers,-0.021875625362415163,-0.000996956914121959,-0.0077407007643460375,0.00016404319547131188,-0.013302010879418465,0.0053182098240663325,-0.0007062426354868465,0.005775721375373459,0.0002487310841797346,-0.008905866027388316,-0.007183393252587816,-0.001722472774800499,0.022138912366654467,0.003754183142748967,0.018384729223905508,0.005686354527202061,0.002284821015906519,0.0038315605924830526,-0.0005245833575597303,9.455627637222284e-05
228,27-2041,Music Directors and Composers,-0.02975096585157509,-0.0017150777504227473,0.0,-0.009005805743175062,-0.01903008235797727,0.01438078387549793,0.021485456475700482,0.002978741683883783,-0.01008341428408635,0.03625858022147727,0.03347251696279531,0.0027860632586819475,0.004973833036511709,0.004973833036511709,0.0,-0.0182201063309401,-0.015204180163012676,-0.0017124037892249815,-0.0013035223787024436,0.0
229,27-2042,Musicians and Singers,-0.011592348522313405,-0.032738829349317544,0.011642926387678195,0.011742184535876159,-0.0022386300965502176,-0.04875111290926008,-0.011780380269781492,-0.005049701144466604,-0.031921031495012006,0.05917350660981462,0.03296330766553615,0.02621019894427849,0.009972011133713779,0.015356083528205448,-0.005384072394491662,0.006330668138173266,-0.006839603404979,0.002676863573111744,0.004340029568598112,0.006153378401442411
230,27-3011,Broadcast Announcers and Radio Disc Jockeys,0.018543911438310925,-0.012754727315558406,0.009522876077320115,0.019314748168884958,0.0024610145076642428,-0.05700611172618186,-0.024006908430059454,0.006378514052515954,-0.03937771734863835,0.0233310782171484,0.008918268506398902,0.0144128097107495,0.002354504337418637,0.0006807565557571515,0.0016737477816614855,0.014908425525760022,0.005711562258247784,0.010574159512017815,0.00591527679866957,-0.007292573043175145
231,27-3012,Public Address System and Other Announcers,-0.00946612940720773,-0.0038500910392167687,-0.0043179496633718225,0.013563500583380324,-0.01486158928799947,0.05552227285550597,0.04793399124675754,-0.012715294617025915,0.020303576225774347,0.029710376452791162,0.047235937097122566,-0.0175255606443314,-0.010468889738044869,-0.008429204114271012,-0.0020396856237738558,-0.07732130167275025,-0.0620273628510078,0.028850520249461758,-0.055056187738120384,0.010911728666916162
232,27-3023,"News Analysts, Reporters, and Journalists",-0.013543620225847486,0.00024172696036689484,-0.015713065358771063,0.0013560979448922553,0.0005716202276644366,0.012320082019131843,0.02226786021950139,-0.008980601197275541,-0.0009671770030939967,-0.016657280110081704,-0.0009333456884400432,-0.01572393442164166,0.0,0.0,0.0,0.002806921623568038,0.0,0.007193147681557748,-0.002491751430051495,-0.0018944746279382161
233,27-3031,Public Relations Specialists,0.018995992055734292,0.010788556908728195,-0.019049953711855267,-0.002909136015291872,0.03016652487415325,-0.02761969393595423,-0.03213487347768923,0.02747937574940696,-0.022964196207671955,-0.0103256973298122,-0.019829020567868776,0.009503323238056569,0.0,0.0,0.0,0.002271510863319851,0.0,0.0014009942767553706,0.0008705165865644808,0.0
234,27-3041,Editors,0.031880360770720734,0.01923948422857425,0.014640109632350087,0.00543728131685539,-0.0074365144070590175,0.01110386299175009,0.020675818206059404,-0.010881570026622954,0.0013096148123136753,-0.04992864211884712,-0.014387005804148813,-0.03554163631469831,-0.0017011036049951855,-0.0017011036049951855,0.0,0.002068721140492693,0.006119468148741668,0.0,-0.004050747008248975,0.0
235,27-3042,Technical Writers,-0.045832192203929666,-0.012657568877202836,-0.01433882813534233,-0.00014633669079460907,-0.018689458500589885,-0.031110880799385062,-0.004803885669578373,-0.025025650283117557,-0.0012813448466891253,0.09564915882908093,0.06407854709838036,0.03157061173070058,-0.0052372120440094365,-0.0052372120440094365,0.0,-0.012282574822590412,-0.00860694123367722,0.0,-0.003675633588913193,0.0
236,27-3043,Writers and Authors,-0.0361127855355886,-0.030701973280247874,0.0,0.0009621820908867533,-0.006372994346227482,0.06484145454734669,0.031225200322362232,0.02173403630658476,0.011882217918399636,-0.025083657583057514,-0.02509911920604706,1.5461622989551907e-05,-0.02237901058256222,-0.02237901058256222,0.0,-0.010137063553075172,-0.010137063553075172,0.0,0.0,0.0
237,27-3091,Interpreters and Translators,0.007835309868593612,0.00173963551896808,-0.01666840783876069,0.01786349858135315,0.00490058360703309,0.019266220145723437,-0.004418890880324017,0.0014810436792283208,0.02220406734681914,-0.0283582531615284,-0.014911106255312443,-0.01344714690621597,-0.0038720227236481853,-0.004010247562069326,0.00013822483842114083,-0.02079796304714051,-0.0013399260916083335,-0.011716904326564102,-0.013241124299735537,0.005499991670767462
238,27-3092,Court Reporters and Simultaneous Captioners,0.04841979355350993,0.009566995947233613,0.01745990785040621,0.021723259700757117,-0.00033036994488701516,-0.004095624340736487,0.02821405248882877,-0.026772542376882414,-0.005537134452682854,0.016703906586698042,-0.001280541908779992,0.017984448495478013,-0.01495050151933647,-0.01495050151933647,0.0,-0.06043391316977899,-0.044042803682562456,0.0,-0.012769272522763041,-0.003621836964453497
239,27-4011,Audio and Video Technicians,0.02085146188972201,0.009205370500008504,0.029101638075308783,-0.008040240496907441,-0.009415306188687852,0.02006141059828116,0.012017082544826084,0.008786109174554052,-0.0007417811210989818,0.011554009481802824,0.023496088260127654,-0.011942078778324854,-0.004664404176569145,-0.0015712905247436124,-0.0030931136518255343,-0.039996382928360164,0.02342604277628824,-0.05870839123412906,-0.003253876357102212,-0.0014601581134171381
240,27-4012,Broadcast Technicians,0.04792206180204982,-0.0016336527390538348,0.0174844130971848,0.003386482166718852,0.028684819277200013,0.025620968190660957,0.013721720022625237,0.00450401045447997,0.007395237713555755,-0.07539409117332407,-0.07342054614259019,-0.001973545030733881,-0.003620333191623543,-0.004503952280459418,0.0008836190888358766,-0.012623513251525387,0.029137331322285187,-0.006112973812402049,-0.021962757128152863,-0.013685113633255641
241,27-4014,Sound Engineering Technicians,-0.0016592420333670294,-0.00884580517567584,0.0012626563844348306,-0.0058896220497937175,0.011813528807667695,0.03928978821302982,0.03031619727452043,-0.0038292909136152563,0.012802881852124654,-0.0034241147466212984,-0.006337193034007191,0.002913078287385885,-0.011889185157106257,0.0005487272815225644,-0.01243791243862882,-0.024738979407760403,0.009183473164737208,-0.029491830456908737,-0.0006425086791664175,-0.0037881134364224685
242,27-4021,Photographers,-0.051322871938851725,-0.0128990908297361,-0.013316367136559426,0.0038193471834072016,-0.028926761155963408,0.06653432228690195,0.03844168488629845,0.012021010077881669,0.016071627322721854,-0.04582406164409918,-0.042477686680279486,-0.003346374963819701,0.027675854653653957,0.021260654488103582,0.0064152001655503775,-0.020408830459728463,-0.033014945886446635,0.05352192106073688,-0.019547693339836605,-0.021368112294182097
243,27-4031,"Camera Operators, Television, Video, and Film",0.028680066645827663,0.007321979738801627,0.0041295336991740645,0.0030299075222493073,0.014198645685602659,-0.006037413384394376,-0.0008089277590658389,0.004843215218681779,-0.010071700844010321,0.02539975569165988,-0.008474992262408694,0.03387474795406857,-0.019207324190511882,-0.011857252470183287,-0.0073500717203285925,-0.027688991476026298,0.02421415140100396,-0.04250754796073192,0.004680713192756647,-0.014076308109054997
244,27-4032,Film and Video Editors,-0.011354639717159444,-0.005664559145565309,0.004312320151458009,-0.002640775142766636,-0.0073616255802855,0.039230854262181765,0.013627926744333677,0.020713799288103515,0.004889128229744577,0.07811663895321705,0.020472232488148057,0.057644406465069,-0.0485076351510614,-0.04177414256037643,-0.006733492590684967,-0.0783519229144777,-0.00886720096211613,-0.010059175828843721,-0.036890068146517914,-0.02253547797699993
245,29-1011,Chiropractors,0.008510436413575184,0.007332640328191051,-0.003654316581445039,0.012063558665654006,-0.007231445998824845,0.017750126684587322,0.01672590966471063,-0.004725559958553213,0.0057497769784298994,-0.02054404887758443,-0.012871594224015785,-0.007672454653568653,-0.0007270768084296081,0.009577986902988757,-0.010305063711418358,-0.008055449637364813,-0.002254484820090801,-0.0008771001439642253,-0.0014798508087358194,-0.003444013864573965
246,29-1021,"Dentists, General",0.01324683197063381,0.011326230760888664,0.002256808487095353,0.0032234273344501005,-0.003559634611800338,-6.510283881687451e-05,-0.002889879040917899,0.0002060391705377557,0.002618737031563265,0.017713285983865013,0.011400900915336722,0.006312385068528291,0.0024221462494955284,0.0066607600019812025,-0.0042386137524856714,-0.02442071021101028,-0.010292385133922862,-0.018886657030593598,0.006310016951380497,-0.0015516849978743086
247,29-1022,Oral and Maxillofacial Surgeons,0.012911486898389779,-0.012033889960664032,0.008946985691270238,0.01317922050476051,0.002819170663023063,0.009227282250937052,0.006598745997269395,0.008116637143133841,-0.0054881008894662004,-0.004093278346035761,-0.011478807950081542,0.00738552960404578,-0.01059795668005952,-0.009962875711404869,-0.0006350809686546475,-0.003187637734763216,-0.002077910253180451,-0.005373169635741354,-0.0002913153070904992,0.004554757461249079
248,29-1023,Orthodontists,-0.01132527715513698,-0.0031458541810322066,0.002170250838790782,-0.003173970707463905,-0.00717570310543164,0.02483779297740571,0.01241697613516003,0.005943604006826454,0.00647721283541923,0.008562915204778756,0.006084851950717536,0.002478063254061212,-0.003095057569901475,-0.003095057569901475,0.0,-0.016859910636814968,-0.010566786264268,-0.00031167358514236587,-0.006721502878358928,0.0007400520909543289
249,29-1024,Prosthodontists,-0.003548027612314264,-0.008338375915510461,0.004991241504198385,-0.007981831666544316,0.007780938465542106,-0.0005890401592935218,0.008571719281330527,-0.004272492772199765,-0.004888266668424285,0.01111658980530332,0.015035620977260578,-0.003919031171957254,0.006524134437459344,0.006341087807998726,0.00018304662946062031,-0.005339131480251377,0.009131999388224324,0.0005097276463257871,-0.0023356163038872994,-0.012645242210914185
250,29-1031,Dietitians and Nutritionists,0.05308253560468576,0.016417886974042284,0.009226248760138582,0.0038911054447726546,0.02354729442573226,0.024919234934191348,-0.014621894790065202,0.02154740985549477,0.01799371986876178,-0.08663055371917547,-0.0068867457805630245,-0.07974380793861244,0.0,0.0,0.0,0.0005639803905104526,-0.0003795239671367315,0.0,0.0015768535418680244,-0.0006333491842208406
251,29-1041,Optometrists,-0.014441708461620906,0.006285684737290798,-0.00735166511547814,-0.007931873951251238,-0.0054438541321823325,0.03873617575648541,0.024201592924791696,0.002504197866856038,0.012030384964837692,-0.001958470984891464,-0.012764065279602776,0.010805594294711313,0.002036527007031892,0.002036527007031892,0.0,-0.03617595196633372,-0.005340030281713995,-0.012021436498592782,-0.009695653577506869,-0.009118831608520084
252,29-1051,Pharmacists,0.02591520467317357,0.004535995573361914,0.013648669947680835,0.004190591066284673,0.003539948085846165,0.019663866061419368,-0.01683372694395402,0.01219811342827334,0.024299479577100047,-0.043401440781818866,-0.033261946066713705,-0.01013949471510518,-0.004586684595762312,-0.00166513412525429,-0.0029215504705080234,-0.0047291888291027435,0.0008438382634613599,0.0007790339052616379,-0.008483711968510336,0.002131650970684597
253,29-1071,Physician Assistants,0.014570349980527612,0.013225395588476352,0.006688762114260732,-0.012661374784024224,0.007317567061814703,0.010582683113599084,-0.009817497827364371,0.003614860421604933,0.016785320519358524,-0.02152948883135719,-0.02300435937151765,0.0014748705401604614,-0.0026338391257687364,0.0010001066961534892,-0.003633945821922226,-0.006947437395886991,0.003567705488909978,0.0,-0.006623629343711678,-0.003891513541085294
254,29-1081,Podiatrists,0.0329522865087217,0.0056774694980411405,0.012492345758805827,0.032940527763056136,-0.018158056511181384,0.007959213384791178,0.007392578555839122,-0.0012488081771312234,0.0018154430060832864,-0.021656689217612463,-0.0038173738391839296,-0.01783931537842854,0.0013042450703274046,0.0013042450703274046,0.0,-0.015000171835428025,-0.004385207888278161,-0.00551181089885435,-0.005756021115147756,0.0006528680668522363
255,29-1122,Occupational Therapists,0.025562144737589887,0.01673115609294834,-0.0004890226800098892,0.010406699030339145,-0.0010866877056877056,0.023082296465145327,-0.0020912939161574703,0.007848582555411411,0.017325007825891397,-0.043568118517216835,-0.01727985368167806,-0.02628826483553879,-0.011915638134590872,-0.0027529772912673785,-0.009162660843323496,0.00015911197765193158,-0.0008589279071247463,-8.309178793750739e-05,-0.001295018728254925,0.002396150400969108
256,29-1123,Physical Therapists,0.013182890125250007,0.01254703600912567,0.007679535958873492,0.001800165640023818,-0.008843847482772976,0.027429113812978426,0.006610985453784038,0.003436725543840232,0.017381402815354156,-0.02657367248916212,-0.013584993273001798,-0.012988679216160329,-0.007482104251819666,-0.003053027555982038,-0.004429076695837621,-0.003727093685304321,-0.004155127781886595,0.0009543301380024343,-0.004284327772179818,0.003758031730759654
257,29-1124,Radiation Therapists,0.010536612573161729,0.0033441516810433923,-0.0015503758192762904,-0.006785443622733561,0.0155282803341282,0.013024378082001652,0.01147182260092073,-0.0027698357200556835,0.004322391201136598,-0.01399633008829701,-0.014237550734091019,0.00024122064579402275,-0.012642207064740145,-0.005981098993064656,-0.0066611080716754865,0.003921852798676462,0.019839229574657228,0.002444346022239849,-0.009604623213834635,-0.008757099584385981
