,State,Metropolitan Areas,Automation Index,Race with the Machine,Communication,Managerial Task,Clerical Task,Equipment Maintenance,Race against the Machine,Information Processing,Perceptual Task,Equipment Operation,Operation Monitoring,Physical Task,Race ahead of the Machine,Strategic Thinking,Running a Different Race,Dynamic Physical Task,Hazardous Task,Group Task,Conflict Resolution,Creative Thinking,Changing the Course of a Race,Routine Task
81, FL,Tallahassee,0.061655395,1.814016702,0.89188936,0.93820059,0.01109232,-0.027165567,-1.821162855,-0.467975473,-0.181496206,0.033527671,-0.665361408,-0.5398574389999999,0.217709779,0.217709779,0.360757969,-0.3835867120000001,-0.058915859,0.174053475,0.561707531,0.067499533,-0.5096662000000001,-0.5096662000000001
82, FL,Tampa-St. Petersburg-Clearwater,0.354582354,2.750807437,1.164166135,0.7999008009999999,0.779271497,0.007469004,-2.338890904,-0.413974973,-0.402975709,-0.191816804,-0.691015611,-0.639107808,0.091286604,0.091286604,0.060270534,-0.502533078,-0.177791477,0.203328924,0.608354191,-0.071088026,-0.208891317,-0.208891317
83, GA,Albany,0.438257099,2.302725405,1.192619366,0.467018304,0.480729249,0.162358485,-1.759961839,-0.7107029490000001,-0.290083488,0.222227161,-0.687739495,-0.293663069,0.026955224,0.026955224,0.105171353,-0.167967062,-0.009629284,0.164724359,0.295165237,-0.17712189600000006,-0.236633043,-0.236633043
84, GA,Athens-Clarke County,0.47886788,2.601115248,1.301031145,0.582044844,0.640271499,0.07776776,-2.227350062,-0.432972374,-0.422790645,-0.222376544,-0.414253859,-0.7349566409999999,0.199965707,0.199965707,-0.034084782,-0.580313602,-0.218181109,0.315745157,0.509141882,-0.06047711,-0.060778231,-0.060778231
85, GA,Atlanta-Sandy Springs-Roswell,0.298659936,1.7108729809999998,0.818098407,0.565203989,0.262507042,0.065063543,-1.535496866,-0.448913659,-0.20306597,0.084184066,-0.537559446,-0.430141857,0.096641202,0.096641202,0.263460831,-0.240589044,-0.044065407,0.171514319,0.412139803,-0.03553884,-0.236818212,-0.236818212
86, GA-SC,Augusta-Richmond County,0.34280325700000003,1.7817597040000002,0.939267809,0.461721056,0.202741859,0.17802898,-1.196590365,-0.5166283070000001,0.124211665,0.143956862,-0.5865934270000001,-0.361537158,-0.006859997,-0.006859997,0.089593566,-0.304809365,-0.006950841,0.189347376,0.362755489,-0.150749094,-0.32509965,-0.32509965
87, GA,Brunswick,0.35290946100000004,1.959946997,1.060690747,0.731427837,0.027103511,0.140724902,-1.566708604,-0.799797932,-0.32234357,0.324660574,-0.501141155,-0.268086521,0.16358829,0.16358829,0.121568153,-0.235232708,-0.094478321,0.187330696,0.412982102,-0.14903361699999998,-0.325485374,-0.325485374
88, GA-AL,Columbus,0.429907583,2.241746914,1.195246777,0.618692287,0.377390931,0.050416918,-1.6402733619999998,-0.429217305,-0.182409258,0.132700416,-0.518347848,-0.642999366,0.022320482000000003,0.022320482000000003,-0.006771475,-0.557677426,-0.08146273799999999,0.166861234,0.6110882470000001,-0.145580791,-0.187114976,-0.187114976
89, GA,Dalton,0.238568009,1.495138164,0.937965408,0.242613592,0.048393395,0.266165768,-1.325491502,-0.930439026,0.472657761,0.234958898,-0.6246189999999999,-0.478050135,-0.242909824,-0.242909824,0.638165726,0.06077661,0.1896936,0.24415312100000006,0.276906726,-0.133364331,-0.326334554,-0.326334554
90, GA,Gainesville,0.372555275,1.182158608,0.8041688570000001,0.236424573,0.14915182400000002,-0.007586646,-1.331277393,-0.595041087,-0.031414771,0.247319434,-0.492042095,-0.460098873,-0.082800168,-0.082800168,0.8002717140000001,0.223276718,-0.077243101,0.188681846,0.5923893179999999,-0.126833065,-0.195797487,-0.195797487
91, GA,Hinesville,0.732750625,2.157004561,0.843743683,0.632834287,0.345521109,0.334905482,-0.8683913679999999,-0.6905093240000001,0.295741488,0.669275531,-0.34671240600000003,-0.796186657,0.086879875,0.086879875,-0.524367621,-0.587068065,0.004681091,0.449595588,-0.097538648,-0.294037587,-0.118374822,-0.118374822
92, GA,Macon,0.229682508,2.334387831,1.21106627,0.649811204,0.25370473600000004,0.21980562,-1.895703501,-0.761575379,-0.098424556,0.083239669,-0.570759289,-0.548183946,0.098811779,0.098811779,0.157894447,-0.351356495,-0.021233937,0.29203823,0.350947465,-0.112500816,-0.465708047,-0.465708047
93, GA,Rome,0.234693959,2.346667425,1.6638451440000002,0.901561811,0.05371229,-0.272451819,-2.60873355,-0.7019872859999999,-0.7295437909999999,-0.031804575,-0.455948227,-0.68944967,0.123007035,0.123007035,0.7724921840000001,-0.186619231,-0.284182004,0.354979908,0.99649512,-0.108181609,-0.398739135,-0.398739135
94, GA,Savannah,0.302187478,1.65335867,0.927266333,0.58524424,0.065095703,0.075752394,-1.476014711,-0.651145079,-0.140705259,0.196409736,-0.4502891570000001,-0.4302849520000001,0.120634164,0.120634164,0.284726113,-0.246993386,-0.087370095,0.238218475,0.463402177,-0.082531058,-0.280516757,-0.280516757
95, GA,Valdosta,0.392474499,2.72874153,1.3568709419999998,0.664248232,0.414628197,0.292994159,-2.328998628,-0.78049267,-0.254705573,0.108601843,-0.5640047260000001,-0.8383975029999999,0.152027896,0.152027896,0.142818959,-0.520966446,-0.113418167,0.364179914,0.489499012,-0.076475353,-0.302115258,-0.302115258
96, GA,Warner Robins,0.495747721,2.401478884,1.504432702,0.883892734,0.640900331,-0.6277468829999999,-2.063638354,-0.20143565,-0.7630890909999999,-0.044231765,-0.076510113,-0.978371736,0.098643676,0.098643676,0.086402608,-0.57190795,-0.239380294,0.34953888,0.616809563,-0.06865759099999999,-0.027139094,-0.027139094
97, HI,Urban Honolulu,0.270833695,1.509004974,0.702311878,0.745592555,-0.028296553,0.089397095,-1.217260001,-0.541127119,-0.234847775,0.07238831700000001,-0.474175503,-0.039497921,0.022651029,0.022651029,0.336491859,-0.115275746,-0.016194797,0.17899145,0.391284861,-0.10231391,-0.3800541670000001,-0.3800541670000001
98, IA,Ames,0.031264828,1.777722991,1.014871142,1.036627601,-0.269176901,-0.004598851,-1.700024711,-0.663860187,-0.007085614000000001,-0.063076156,-0.339835156,-0.626167597,0.321689435,0.321689435,0.244217974,-0.66773243,-0.014355672,0.367285424,0.579259299,-0.020238647,-0.612340862,-0.612340862
99, IA,Cedar Rapids,0.194876087,1.558963017,0.716571455,0.6955563909999999,0.08174127,0.0650939,-1.37524492,-0.6498999639999999,0.090807306,0.088104073,-0.607123995,-0.29713234,-0.015765868,-0.015765868,0.385326527,-0.241164197,0.101505028,0.15181523800000002,0.466058047,-0.092887588,-0.358402669,-0.358402669
100, IA-IL,Davenport-Moline-Rock Island,0.252933985,2.061227936,0.8701861540000001,0.792851337,0.235217161,0.162973283,-1.750525166,-0.54183731,-0.129715826,-0.031912628,-0.496314613,-0.5507447879999999,0.16290407699999998,0.16290407699999998,0.144882122,-0.45810584,-0.06655960799999999,0.217224465,0.531453695,-0.079130591,-0.365554984,-0.365554984
101, IA,Des Moines-West Des Moines,0.260451042,1.945758479,0.784490386,0.70208816,0.426229826,0.032950107,-1.768339752,-0.386124623,-0.222685818,-0.066327227,-0.650871477,-0.442330607,0.105577182,0.105577182,0.284975916,-0.329128518,-0.040644669,0.168446287,0.523248941,-0.036946125,-0.307520784,-0.307520784
102, IA,Dubuque,0.375811143,2.932567151,1.023741011,0.908605723,0.696685682,0.303534735,-2.714496813,-0.436063395,-0.531057085,-0.38366481,-0.544429838,-0.819281685,0.34746117200000004,0.34746117200000004,-0.00030753700000000003,-0.7429115,-0.152891039,0.311196404,0.614787513,-0.030488916,-0.189412831,-0.189412831
103, IA,Iowa City,0.121962955,1.760894716,0.887159795,0.903176012,-0.108416761,0.078975671,-1.8744527,-0.4631981220000001,-0.222450884,-0.185991841,-0.580558651,-0.4222532020000001,0.294498146,0.294498146,0.35917547200000005,-0.5089721389999999,-0.070245582,0.26936999300000003,0.734817431,-0.065794231,-0.418152679,-0.418152679
104, IA-NE-SD,Sioux City,0.379998203,0.842349868,0.239584391,0.533250211,-0.31691361100000004,0.386428878,-0.279161262,-1.075475261,0.649102481,0.961861065,-0.674870897,-0.139778651,-0.201140253,-0.201140253,0.43247127,-0.219022011,0.479400838,0.17748053800000002,0.147317237,-0.152705333,-0.41452142,-0.41452142
105, IA,Waterloo-Cedar Falls,0.316882542,2.448633558,1.132293681,0.6861182809999999,0.6499516479999999,-0.019730052,-2.092352925,-0.51015933,0.026170005,-0.355081375,-0.655030022,-0.5982522029999999,0.234033236,0.234033236,-0.091699177,-0.529444318,-0.267629097,0.208515099,0.5509086089999999,-0.054049471,-0.18173215,-0.18173215
106, ID,Boise City,0.136963597,1.249077653,0.709990972,0.41711131,0.071462456,0.050512914000000006,-1.228027783,-0.7392257990000001,0.052003514,0.122359401,-0.774168218,0.111003319,-0.091909161,-0.091909161,0.6752377759999999,0.137518305,0.105865894,0.025938583,0.541016288,-0.135101294,-0.4674148870000001,-0.4674148870000001
107, ID,Coeur d'Alene,0.291864962,1.869970815,1.068072901,0.493890738,0.37118187,-0.063174695,-2.012434541,-0.740559462,-0.404676828,-0.072772288,-0.78683164,-0.007594322,-0.032727234,-0.032727234,0.7294164940000001,-0.108174811,-0.043380996,0.099969685,0.979625044,-0.198622427,-0.262360572,-0.262360572
108, ID,Idaho Falls,0.50969194,2.2781866230000003,0.8841490479999999,0.370975943,0.8040271809999999,0.219034451,-1.755380706,-0.263848941,-0.578294748,-0.14623970000000006,-0.280716248,-0.486281069,0.209709361,0.209709361,-0.113057705,-0.687297292,-0.123252908,0.092000031,0.69002411,-0.084531646,-0.109765632,-0.109765632
109, ID-WA,Lewiston,0.271258417,1.57657093,0.866241922,0.409812225,-0.100082988,0.40059977,-1.20921344,-0.7688708240000001,0.06947793099999999,0.374819223,-0.485194595,-0.399445174,-0.028373401,-0.028373401,0.362026203,-0.435821283,0.117588697,0.198106018,0.687276863,-0.205124092,-0.429751875,-0.429751875
110, ID,Pocatello,0.479221959,2.703953242,1.464183606,0.31795392,1.059463494,-0.137647778,-2.356714623,-0.598977631,-0.721770584,-0.310019808,-0.797600132,0.071653532,-0.067991938,-0.067991938,0.216248375,-0.307580273,-0.18195057,0.109560615,0.82841091,-0.232192306,-0.016273097,-0.016273097
111, IL,Bloomington,0.320832054,2.507272877,0.950832002,1.054478938,0.358960599,0.143001338,-2.075662759,-0.68587904,-0.198855829,0.100803762,-0.63094318,-0.660788472,0.189968936,0.189968936,0.068899915,-0.7150575370000001,-0.05065514,0.3888382520000001,0.502197216,-0.056422876,-0.369646915,-0.369646915
112, IL,Champaign-Urbana,0.374724517,2.585656366,0.891426492,0.758835953,0.761724713,0.173669207,-2.16862032,-0.494905967,-0.401012247,-0.12357883,-0.486737471,-0.662385805,0.278389574,0.278389574,-0.02430209,-0.713154517,-0.171234096,0.316770789,0.549457223,-0.0061414880000000005,-0.296399013,-0.296399013
113, IL-IN-WI,Chicago-Naperville-Elgin,0.246789528,1.766893517,0.741440917,0.6787945059999999,0.404743479,-0.058085386,-1.768704424,-0.485487314,-0.263973936,-0.113855321,-0.527087368,-0.378300485,0.151152543,0.151152543,0.395067771,-0.252309329,-0.127829184,0.24406822600000005,0.550442587,-0.01930453,-0.297619879,-0.297619879
114, IL,Danville,0.47398773,2.411037946,1.095757127,0.605054764,0.650639085,0.05958697,-2.101777315,-0.7348621470000001,0.082061874,0.046277036,-0.438075404,-1.057178674,0.044721761,0.044721761,0.178428703,-0.6396986060000001,-0.13201269599999998,0.394930978,0.600666922,-0.045457897,-0.05842336400000001,-0.05842336400000001
115, IL,Decatur,0.35819828200000003,1.69434876,0.7415034229999999,0.596484051,-0.003500005,0.35986129,-1.189071045,-0.7770525309999999,0.12973066800000002,0.33918870700000003,-0.447013158,-0.433924731,0.08298720799999999,0.08298720799999999,0.081355574,-0.5619528429999999,0.127969133,0.184833885,0.48908285,-0.158577451,-0.311422214,-0.311422214
116, IL,Kankakee,0.436399114,1.617516582,0.6196339470000001,0.635657958,0.101516441,0.26070823600000004,-1.572476741,-0.7432331329999999,0.15725683699999998,0.149695246,-0.506697883,-0.629497808,0.062617217,0.062617217,0.4870407470000001,-0.650020221,0.119397017,0.453956064,0.631953678,-0.06824579,-0.158298691,-0.158298691
117, IL,Peoria,0.413441282,2.639481971,0.976825376,0.817666786,0.7208115820000001,0.124178227,-2.392119281,-0.172874351,-0.6013529879999999,-0.469815893,-0.317575565,-0.830500483,0.410895698,0.410895698,-0.119719419,-0.74212226,-0.227660159,0.305314362,0.532960302,0.011788336000000002,-0.125097687,-0.125097687
118, IL,Rockford,0.334022247,2.231362055,1.052544953,0.569875767,0.542362041,0.066579294,-2.316555797,-0.616781902,-0.402154444,-0.206821277,-0.61918323,-0.471614944,0.063374344,0.063374344,0.491940315,-0.135294064,-0.28476733,0.359830706,0.65502549,-0.102854487,-0.13609867,-0.13609867
119, IL,Springfield,0.128440011,2.066659178,1.03024029,0.655287353,0.321515377,0.059616159,-1.858064724,-0.741664186,-0.12948154,-0.094204786,-0.5969036520000001,-0.29581056,0.068260283,0.068260283,0.300878813,-0.402184073,-0.052812077,0.181689607,0.665793979,-0.091608623,-0.44929354,-0.44929354
120, IN,Bloomington,0.268381003,2.003996228,0.990668186,0.797527923,0.180272156,0.035527963,-1.823246533,-0.844612117,-0.242888945,0.141081805,-0.512728831,-0.364098444,0.137895776,0.137895776,0.383644231,-0.346893124,-0.057880894,0.204049129,0.721591104,-0.137221985,-0.433908699,-0.433908699
121, IN,Columbus,0.213328023,2.344139893,1.329262203,0.75575118,0.227683336,0.031443175,-2.463372706,-0.849817897,-0.183022638,-0.33079634,-0.658703367,-0.441032463,-0.026289064,-0.026289064,0.6151564979999999,-0.218702998,-0.060434008,0.25933264300000003,0.7311212990000001,-0.096160438,-0.256306598,-0.256306598
122, IN,Elkhart-Goshen,0.457825998,1.491897976,0.535670457,0.368776701,0.384092602,0.203358217,-1.298045363,-0.73104126,0.114744943,0.013760876000000002,-0.278318793,-0.417191128,-0.001411568,-0.001411568,0.399506268,-0.035867647,0.13820722300000002,0.250185298,0.152082461,-0.105101067,-0.134121315,-0.134121315
123, IN-KY,Evansville,0.428524157,1.620016019,0.8429223859999999,0.487035466,0.314705747,-0.02464758,-1.382910819,-0.658779903,-0.001310043,0.12315432,-0.574051443,-0.271923749,-0.106047702,-0.106047702,0.502611177,-0.084790641,-0.07459526799999999,0.270667803,0.51432205,-0.122992767,-0.205144519,-0.205144519
124, IN,Fort Wayne,0.373761429,1.801579684,0.770524346,0.545233661,0.36020383799999994,0.125617839,-1.4785159980000002,-0.590467375,-0.059348921,0.01974778,-0.447674561,-0.400772923,0.025017793,0.025017793,0.289886492,-0.306439204,0.046701231,0.213510692,0.419396768,-0.083282996,-0.264206541,-0.264206541
125, IN,Indianapolis-Carmel-Anderson,0.327024422,1.617022552,0.6886189009999999,0.552475361,0.28329199,0.092636301,-1.352822651,-0.541914027,0.021048363,0.041850742,-0.503574049,-0.370233681,0.043613569000000005,0.043613569000000005,0.270512135,-0.222410669,-0.027504014,0.223026935,0.366754204,-0.069354321,-0.251301183,-0.251301183
126, IN,Kokomo,0.2993074,2.373167359,1.013185327,0.817963881,0.032406922000000005,0.50961123,-1.933416456,-0.791249703,-0.017785696,0.050404551,-0.440601269,-0.734184339,0.238328988,0.238328988,0.027559132000000004,-0.649907241,0.042577257,0.34809551,0.381211188,-0.094417582,-0.406331624,-0.406331624
127, IN,Lafayette-West Lafayette,0.237854747,1.991122606,0.922299179,0.832735436,0.108459119,0.127628872,-1.78859895,-0.667089801,-0.172124105,0.014737041,-0.474866752,-0.489255333,0.165068413,0.165068413,0.323474399,-0.392247433,0.019485798,0.267138085,0.536740698,-0.10764275,-0.45321172,-0.45321172
128, IN,Michigan City-La Porte,0.351382043,2.246570487,1.168980555,0.839514621,0.166973229,0.071102083,-1.928771011,-0.7971554679999999,0.001670124,0.120541993,-0.424144301,-0.829683359,0.076356463,0.076356463,0.300137207,-0.514676534,0.00948527,0.325503001,0.522723382,-0.042897911,-0.342911104,-0.342911104
129, IN,Muncie,0.422107754,3.073426299,1.401986222,0.8411404920000001,0.585195033,0.245104553,-2.270048331,-0.849735274,0.077906765,0.029763871,-0.808391732,-0.7195919609999999,0.145591506,0.145591506,-0.283774061,-0.872848554,-0.04346789,0.316521551,0.35171458,-0.035693748,-0.243087659,-0.243087659
130, IN-MI,South Bend-Mishawaka,0.246324767,1.734375622,0.8178357279999999,0.739851424,-0.050280399,0.226968869,-1.4946150669999998,-0.558150053,0.01838735,0.003282903,-0.490448369,-0.467686898,0.061597027,0.061597027,0.334203128,-0.31243814,0.071619152,0.20967126,0.455017195,-0.089666339,-0.389235943,-0.389235943
131, IN,Terre Haute,0.320487422,2.058383809,0.965686415,0.871368796,0.237859603,-0.016531005,-1.934044756,-0.54797458,-0.195631913,-0.13807709199999998,-0.457241359,-0.5951198120000001,0.166892456,0.166892456,0.333743251,-0.453687546,-0.21435848,0.381442486,0.7189941040000001,-0.098647313,-0.304487337,-0.304487337
132, KS,Lawrence,0.34404918799999995,2.869951312,1.282497313,0.883232804,0.514840194,0.189381001,-2.292278706,-0.485805261,-0.402548183,-0.185329874,-0.7036849140000001,-0.514910474,0.222378499,0.222378499,-0.140121171,-0.56080262,-0.120759918,0.187009723,0.422218644,-0.067786999,-0.315880746,-0.315880746
133, KS,Topeka,0.317927784,1.781276671,0.949495199,0.369276029,0.354783525,0.107721917,-1.400366446,-0.44769146,-0.012323019,-0.065910974,-0.667187715,-0.207253277,-0.05961998900000001,-0.05961998900000001,0.38420747,-0.09220856,0.052880912,0.170944702,0.419232957,-0.166642541,-0.387569921,-0.387569921
134, KS,Wichita,0.288549214,1.831863241,1.053307038,0.523810815,0.367095816,-0.112350428,-1.760070466,-0.565265135,-0.232720489,-0.032396478,-0.7057814029999999,-0.223906961,-0.06641032599999999,-0.06641032599999999,0.56676736,-0.027396908,-0.130652946,0.182689179,0.676151983,-0.134023949,-0.283600595,-0.283600595
135, KY,Bowling Green,0.458101517,2.502404025,1.115312435,0.7208808170000001,0.457063973,0.2091468,-2.158619221,-0.5961881689999999,-0.27563903300000003,0.083432797,-0.534135267,-0.8360895490000001,0.160328295,0.160328295,0.108883664,-0.634182036,-0.05785031,0.286623574,0.617965158,-0.103672721,-0.154895246,-0.154895246
136, KY,Elizabethtown-Fort Knox,0.720503439,3.205810245,1.294811352,0.639633297,1.345468202,-0.074102607,-2.414619703,-0.04010833,-0.396263418,-0.387619108,-0.496100465,-1.094528382,0.328378179,0.328378179,-0.58531261,-1.128099448,-0.312324367,0.199860744,0.7374295259999999,-0.08217906400000001,0.186247329,0.186247329
137, KY,Lexington-Fayette,0.222580346,1.957040379,1.197904542,0.7045005109999999,0.101984168,-0.047348841,-1.854817817,-0.444706504,-0.189505376,-0.139155389,-0.635781978,-0.44566857,0.095053013,0.095053013,0.359580977,-0.227928532,-0.111738298,0.180804554,0.6150445179999999,-0.096601265,-0.334276206,-0.334276206
138, KY-IN,Louisville/Jefferson County,0.4594458870000001,2.015124296,0.7673532740000001,0.509774188,0.559043751,0.178953083,-1.615860424,-0.471111152,-0.145855101,-0.008919853,-0.5721564960000001,-0.417817822,-0.01751934,-0.01751934,0.190505478,-0.253779913,-0.031157622000000006,0.176184048,0.395575181,-0.096316216,-0.112804122,-0.112804122
139, KY,Owensboro,0.460127061,1.89865389,0.961878695,0.60523551,0.276677771,0.054861914000000005,-1.379193285,-0.597331938,0.197888243,0.058224731,-0.516308471,-0.52166585,0.000577961,0.000577961,0.151579288,-0.339234737,-0.040651537,0.252589795,0.412210883,-0.133335117,-0.211490793,-0.211490793
140, LA,Alexandria,0.457383504,2.144143933,1.043025242,0.477505639,0.753971409,-0.13035835699999998,-2.047983367,-0.136151575,-0.763712249,-0.316789941,-0.769652973,-0.06167663,0.05877786400000001,0.05877786400000001,0.460199858,-0.097338336,-0.26713983,0.229281524,0.778445335,-0.183048836,-0.157754784,-0.157754784
141, LA,Baton Rouge,0.247295119,1.066831867,0.6623320429999999,0.367963364,-0.024142714,0.060679174,-1.009251648,-0.658166977,0.114744854,0.146723044,-0.569317616,-0.043234954000000006,-0.099678966,-0.099678966,0.720680964,0.104239506,0.10170927,0.217661232,0.431027041,-0.133956085,-0.431287097,-0.431287097
142, LA,Houma-Thibodaux,0.333244989,2.001880846,1.073131663,0.466900573,0.556407149,-0.094558539,-1.963227618,-0.360122156,-0.447188458,-0.349671194,-0.426443182,-0.379802628,0.109261833,0.109261833,0.397275552,-0.073133193,-0.370496816,0.239771087,0.685685729,-0.084551255,-0.211945625,-0.211945625
143, LA,Lafayette,0.11291063,1.606714525,1.023500431,0.691275083,-0.030505975,-0.077555014,-1.886564325,-0.561255986,-0.378575875,-0.04908681,-0.686639879,-0.211005775,0.04782687,0.04782687,0.872353543,-0.16975464899999998,-0.08765754199999999,0.298972584,0.938773138,-0.107979988,-0.5274199820000001,-0.5274199820000001
144, LA,Lake Charles,0.261542018,1.531311269,0.6405533929999999,0.63734786,0.132825567,0.12058445,-1.338396884,-0.5876923479999999,0.006411686999999999,-0.016123208,-0.668531875,-0.07246114,0.129220101,0.129220101,0.284745358,-0.105320039,0.031129441,0.22638028,0.25429354,-0.121737864,-0.345337826,-0.345337826
145, LA,Monroe,0.232187897,1.6340236069999998,0.8504339870000001,0.619963142,0.142986265,0.020640213,-1.710900232,-0.521287969,-0.190143794,-0.16359782,-0.686869279,-0.14900137,-0.023430192,-0.023430192,0.7004798609999999,-0.056581427,-0.134266338,0.29640778100000004,0.716182475,-0.121262631,-0.367985147,-0.367985147
146, LA,New Orleans-Metairie,0.242057203,1.608006859,0.888988682,0.660102615,0.097039616,-0.038124054,-1.626555719,-0.513387426,-0.435186581,-0.060023586,-0.561339016,-0.056619109,0.009129302,0.009129302,0.668922383,-0.012002934,-0.151259212,0.275317885,0.664103719,-0.107237075,-0.417445622,-0.417445622
147, LA,Shreveport-Bossier City,0.325483543,1.950268736,1.116561332,0.557585091,0.191456309,0.084666005,-1.862384293,-0.544403482,-0.361885222,-0.007491269,-0.7152111640000001,-0.233393157,-0.014681615,-0.014681615,0.531378806,-0.17513469399999998,-0.105965083,0.274629242,0.6683114720000001,-0.130462131,-0.279098091,-0.279098091
148, MA,Barnstable Town,0.476385903,2.200752039,0.926587875,0.954810709,0.325129484,-0.00577603,-1.447225148,-0.505131077,-0.184315333,-0.035228736000000004,-0.548361491,-0.17418851,0.153783261,0.153783261,-0.207423229,-0.7298806790000001,-0.132714763,0.28501942,0.524696858,-0.154544064,-0.22350102,-0.22350102
149, MA-NH,Boston-Cambridge-Nashua,0.127599535,1.439169858,0.651410539,0.708990862,0.168874143,-0.090105686,-1.3476240659999998,-0.322932161,-0.203433009,-0.098824928,-0.5286299729999999,-0.193803994,0.126943733,0.126943733,0.350801209,-0.238706817,-0.033376362,0.152498275,0.504235485,-0.033849371,-0.4416912,-0.4416912
150, MA,Pittsfield,0.149694705,1.893513697,0.907145734,0.859606166,-0.06969663400000001,0.196458432,-1.635969559,-0.64604603,0.017084895,0.005231757,-0.753579565,-0.258660617,0.087529544,0.087529544,0.294273038,-0.23640437600000005,-0.011028675,0.25592601600000003,0.495158118,-0.209378045,-0.489652014,-0.489652014
151, MA-CT,Springfield,0.165883359,1.766399466,0.735416996,0.740415442,0.28115971300000003,0.009407315,-1.790602731,-0.411359081,-0.220864882,-0.246982623,-0.615608855,-0.295787291,0.17270900600000005,0.17270900600000005,0.408025037,-0.235275756,-0.113057343,0.214806084,0.6440669760000001,-0.102514924,-0.390647419,-0.390647419
152, MA-CT,Worcester,0.145792449,1.187623952,0.590636182,0.615135471,-0.072136459,0.053988758,-1.085343619,-0.490272057,-0.010508983,0.112930076,-0.583810898,-0.113681756,0.016318508,0.016318508,0.512173545,-0.117057956,0.034328436000000004,0.15278266599999998,0.569854181,-0.127733781,-0.484979938,-0.484979938
153, MD,Baltimore-Columbia-Towson,0.270849508,1.632885699,0.6930666879999999,0.6165131460000001,0.281764958,0.041540907,-1.334128676,-0.3680844170000001,-0.166842007,-0.070956643,-0.50292612,-0.22531949,0.132325876,0.132325876,0.107554595,-0.28619294100000003,-0.072783055,0.156597429,0.37782216,-0.06788899799999999,-0.267787987,-0.267787987
154, MD-WV,Cumberland,0.395115898,3.017163858,1.457776879,0.739486216,0.621757167,0.198143595,-2.269591191,-0.7134096129999999,-0.206393724,-0.080592257,-0.705237278,-0.5639583189999999,0.116970567,0.116970567,-0.264798174,-0.7695740190000001,-0.153985943,0.25223338,0.51647353,-0.109945123,-0.204629162,-0.204629162
155, MD-WV,Hagerstown-Martinsburg,0.296601883,2.176024647,1.081369293,0.699437379,0.211692144,0.18352583100000006,-2.017126373,-0.621426307,0.024950838,-0.113721896,-0.5630986889999999,-0.743830318,0.046367247,0.046367247,0.315648738,-0.429798088,-0.05950278,0.326711705,0.62525859,-0.147020689,-0.224312376,-0.224312376
156, MD-DE,Salisbury,0.283900653,0.630607328,0.526045996,0.547449616,-0.666649012,0.223760729,-0.5933871239999999,-1.015999894,0.094026049,0.747746205,-0.66336302,0.24420353600000005,-0.255793076,-0.255793076,0.995605911,0.161576015,0.278868417,0.206712402,0.537982355,-0.189533278,-0.493132386,-0.493132386
157, ME,Bangor,0.234903948,1.831680292,1.0335929,0.550813831,0.279350329,-0.032076767,-2.061870093,-0.580013281,-0.439486285,-0.160046291,-0.818272115,-0.06405212099999999,-0.094803931,-0.094803931,0.8704930009999999,0.056277179,-0.077875885,0.29051673100000003,0.77198517,-0.17041019300000002,-0.31059532100000004,-0.31059532100000004
158, ME,Lewiston-Auburn,0.261683952,1.6007248369999998,0.574833134,0.472673933,0.273401135,0.279816635,-1.38803432,-0.509073066,0.01396457,0.120015656,-0.7340228209999999,-0.278918658,0.114326491,0.114326491,0.2633623,-0.211862954,0.086022814,0.201035745,0.324223419,-0.13605672300000002,-0.328695357,-0.328695357
159, ME,Portland-South Portland,0.257706621,1.784327983,0.705448443,0.684545451,0.366359072,0.027975018,-1.785011969,-0.416147493,-0.425398089,-0.208668562,-0.67776027,-0.057037556,0.16587948,0.16587948,0.39946755,-0.012060709,-0.145476877,0.218662767,0.441495048,-0.103152678,-0.30695642300000003,-0.30695642300000003
160, MI,Ann Arbor,0.006278223,2.717706052,0.5805508220000001,1.433887228,0.918124044,-0.21485604100000005,-2.604187134,-0.391367738,-0.453796367,-0.440628802,-0.743881143,-0.5745130829999999,0.482238453,0.482238453,-0.207455797,-0.592809086,-0.236796265,0.22648796,0.258071261,0.137590334,-0.382023352,-0.382023352
161, MI,Battle Creek,0.219462147,1.172284897,0.716901949,0.557334381,-0.133409045,0.031457612,-1.204051793,-0.8214980620000001,0.09866441,0.201817862,-0.6508973889999999,-0.032138613,0.013334841000000002,0.013334841000000002,0.58003775,-0.203707766,0.023301321,0.307036811,0.638357837,-0.184950452,-0.34214354700000005,-0.34214354700000005
162, MI,Bay City,0.48721937,2.837597915,1.287662132,0.920782887,0.548592686,0.08056021099999999,-2.0436529880000003,-0.6096037529999999,-0.222511589,0.044162122000000005,-0.574402358,-0.68129741,0.14108783800000002,0.14108783800000002,-0.315972768,-1.065633774,-0.168970678,0.32826940600000004,0.720166103,-0.129803825,-0.13184062800000002,-0.13184062800000002
163, MI,Detroit-Warren-Dearborn,0.357078718,1.885524758,0.643893021,0.542558393,0.35829246200000003,0.340780882,-1.550250673,-0.4727758620000001,-0.152290004,-0.08076291099999999,-0.352406515,-0.49201538,0.124016672,0.124016672,0.050001495,-0.48598279,0.041854045,0.212558646,0.308912348,-0.027340754,-0.152213534,-0.152213534
