Year,SOC Code,Job Title,Description,Job Automation Index,Job Automation Index Rank,Job Automation Index Percentile,Race with the Machine,Race with the Machine Rank,Race with the Machine Percentile,Race ahead of the Machine,Race ahead of the Machine Rank,Race ahead of the Machine Percentile,Changing the Course of the Race,Changing the Course of the Race Rank,Changing the Course of the Race Percentile,Race against the Machine,Race against the Machine Rank,Race against the Machine Percentile,Running a Different Race,Running a Different Race Rank,Running a Different Race Percentile,Employment,Employment Rank,Employment Percentile,Annual Wage,Annual Wage Rank,Annual Wage Percentile,Job Automation Index Change,Job Automation Index Change Rank,Job Automation Index Change Percentile,Race with the Machine Change,Race with the Machine Change Rank,Race with the Machine Change Percentile,Race ahead of the Machine Change,Race ahead of the Machine Change Rank,Race ahead of the Machine Change Percentile,Changing the Course of the Race Change,Changing the Course of the Race Change Rank,Changing the Course of the Race Change Percentile,Race against the Machine Change,Race against the Machine Change Rank,Race against the Machine Change Percentile,Running a Different Race Change,Running a Different Race Change Rank,Running a Different Race Change Percentile,Wage Share Change,Wage Share Change Rank,Wage Share Change Percentile
2020,35-9021,Dishwashers,"Clean dishes, kitchen, food preparation equipment, or utensils.",0.495994470966,255.0,Top 40%,0.03948641885050716,454.0,Bottom 35%,0.005098197652657812,591.0,Bottom 10%,0.004162951435829078,633.0,Bottom 5%,0.22462616907692318,17.0,Top 5%,0.2226207339505679,197.0,Top 35%,395660.0,81.0,Top 15%,25600.0,647.0,Bottom 1%,,,,,,,,,,,,,,,,,,,,,
2020,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","Welcome patrons, seat them at tables or in lounge, and help ensure quality of facilities and service.",0.475569542603,474.0,Bottom 30%,0.26213260605000777,10.0,Top 5%,0.04771083505505912,408.0,Bottom 40%,0.009256643056725794,630.0,Bottom 5%,0.13909365479779795,102.0,Top 20%,0.017375803643395967,494.0,Bottom 25%,316700.0,102.0,Top 20%,24800.0,648.0,Bottom 1%,,,,,,,,,,,,,,,,,,,,,
2020,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,"Directly supervise and coordinate work activities of cleaning personnel in hotels, hospitals, offices, and other establishments.",0.477996135803,452.0,Bottom 35%,0.22848141699117103,32.0,Top 5%,0.05825044796405219,377.0,Bottom 45%,0.027000547589527742,578.0,Bottom 15%,0.06906408081246068,261.0,Top 45%,0.0951996424453419,317.0,Top 50%,141260.0,177.0,Top 30%,45500.0,431.0,Bottom 35%,,,,,,,,,,,,,,,,,,,,,
2020,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","Directly supervise and coordinate activities of workers engaged in landscaping or groundskeeping activities. Work may involve reviewing contracts to ascertain service, machine, and workforce requirements; answering inquiries from potential customers regarding methods, material, and price ranges; and preparing estimates according to labor, material, and machine costs.",0.48098925169,428.0,Bottom 35%,0.15569434730764095,161.0,Top 25%,0.06744330456681423,358.0,Bottom 50%,0.0297489115980862,566.0,Bottom 15%,0.04101418862832322,328.0,Bottom 50%,0.18708849958916418,230.0,Top 40%,103730.0,227.0,Top 35%,54040.0,340.0,Bottom 50%,,,,,,,,,,,,,,,,,,,,,
2020,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners","Keep buildings in clean and orderly condition. Perform heavy cleaning duties, such as cleaning floors, shampooing rugs, washing walls and glass, and removing rubbish. Duties may include tending furnace and boiler, performing routine maintenance activities, notifying management of need for repairs, and cleaning snow or debris from sidewalk.",0.472018437105,495.0,Bottom 25%,0.019756209014921877,557.0,Bottom 15%,0.011093242480154464,528.0,Bottom 20%,0.0,644.0,Bottom 5%,0.3096858663029496,4.0,Top 1%,0.13148311930680578,275.0,Top 45%,1990510.0,12.0,Top 5%,31410.0,598.0,Bottom 10%,,,,,,,,,,,,,,,,,,,,,
2020,37-2012,Maids and Housekeeping Cleaners,"Perform any combination of light cleaning duties to maintain private households or commercial establishments, such as hotels and hospitals, in a clean and orderly manner. Duties may include making beds, replenishing linens, cleaning rooms and halls, and vacuuming.",0.46822475081,520.0,Bottom 25%,0.0343613603475819,477.0,Bottom 30%,0.006995468585643799,573.0,Bottom 15%,0.0009201702949808774,638.0,Bottom 5%,0.38782462192558476,1.0,Top 1%,0.03812312965636653,426.0,Bottom 35%,795590.0,34.0,Top 10%,28010.0,630.0,Bottom 5%,,,,,,,,,,,,,,,,,,,,,
2020,37-2021,Pest Control Workers,Apply or release chemical solutions or toxic gases and set traps to kill or remove pests and vermin that infest buildings and surrounding areas.,0.481303066543,425.0,Bottom 35%,0.06708250965283062,363.0,Bottom 45%,0.038739778865241215,426.0,Bottom 35%,0.05838232450195987,423.0,Bottom 40%,0.10446174684601126,183.0,Top 30%,0.21263670667674933,208.0,Top 35%,79560.0,266.0,Top 45%,40350.0,491.0,Bottom 25%,,,,,,,,,,,,,,,,,,,,,
2020,37-3011,Landscaping and Groundskeeping Workers,"Landscape or maintain grounds of property using hand or power tools or equipment. Workers typically perform a variety of tasks, which may include any combination of the following: sod laying, mowing, trimming, planting, watering, fertilizing, digging, raking, sprinkler installation, and installation of mortarless segmental concrete masonry wall units. Excludes “Farmworkers and Laborers, Crop, Nursery, and Greenhouse” (45-2092).",0.492081104433,304.0,Top 50%,0.028045957051916807,510.0,Bottom 25%,0.00030207658757166816,635.0,Bottom 5%,0.0025499089491766267,635.0,Bottom 5%,0.17906674733223696,51.0,Top 10%,0.28211641451163455,113.0,Top 20%,872370.0,32.0,Top 5%,33800.0,579.0,Bottom 15%,,,,,,,,,,,,,,,,,,,,,
2020,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation","Mix or apply pesticides, herbicides, fungicides, or insecticides through sprays, dusts, vapors, soil incorporation, or chemical application on trees, shrubs, lawns, or crops. Usually requires specific training and state or federal certification. Crop dusters are included in “Commercial Pilots” (53-2012).",0.497362479247,239.0,Top 40%,0.04801725570579509,423.0,Bottom 40%,0.01032233395966944,536.0,Bottom 20%,0.028292204092045393,575.0,Bottom 15%,0.09213283028919221,216.0,Top 35%,0.3185978552003227,39.0,Top 10%,23950.0,444.0,Bottom 35%,39130.0,509.0,Bottom 25%,,,,,,,,,,,,,,,,,,,,,
2020,37-3013,Tree Trimmers and Pruners,"Using sophisticated climbing and rigging techniques, cut away dead or excess branches from trees or shrubs to maintain right-of-way for roads, sidewalks, or utilities, or to improve appearance, health, and value of tree. Prune or treat trees or shrubs using handsaws, hand pruners, clippers, and power pruners. Works off the ground in the tree canopy and may use truck-mounted lifts. Excludes workers who primarily perform duties of “Landscaping and Groundskeeping Workers” (37-3011) and “Pesticide Handlers, Sprayers, and Applicators, Vegetation” (37-3012).",0.493170579248,289.0,Top 45%,0.02275280773121708,542.0,Bottom 20%,0.008128874130282956,558.0,Bottom 15%,0.035841599227290154,542.0,Bottom 20%,0.14183294324106113,98.0,Top 20%,0.28461435491825404,105.0,Top 20%,52040.0,326.0,Bottom 50%,44040.0,449.0,Bottom 35%,,,,,,,,,,,,,,,,,,,,,
2020,39-1013,First-Line Supervisors of Gambling Services Workers,"Directly supervise and coordinate activities of workers in assigned gambling areas. May circulate among tables, observe operations, and ensure that stations and games are covered for each shift. May verify and pay off jackpots. May reset slot machines after payoffs and make repairs or adjustments to slot machines or recommend removal of slot machines for repair. May plan and organize activities and services for guests in hotels/casinos.",0.494064111949,279.0,Top 45%,0.28419772180029773,5.0,Top 1%,0.06592122088185604,360.0,Bottom 45%,0.0785005867126245,326.0,Bottom 50%,0.03752319505535962,338.0,Bottom 50%,0.027921387499227103,446.0,Bottom 35%,19100.0,477.0,Bottom 30%,51160.0,375.0,Bottom 45%,,,,,,,,,,,,,,,,,,,,,
2020,39-1098,First-Line Supervisors of Personal Service Workers,"Directly supervise and coordinate activities of personal service workers, such as flight attendants, hairdressers, or caddies.",0.470202163036,509.0,Bottom 25%,0.26779333380259684,8.0,Top 5%,0.10863488710586898,295.0,Top 50%,0.05960472108642055,419.0,Bottom 40%,0.02017963637466125,389.0,Bottom 45%,0.013989584666191296,513.0,Bottom 25%,174860.0,158.0,Top 25%,45820.0,426.0,Bottom 35%,,,,,,,,,,,,,,,,,,,,,
2020,39-2011,Animal Trainers,"Train animals for riding, harness, security, performance, or obedience, or for assisting persons with disabilities. Accustom animals to human voice and contact, and condition animals to respond to commands. Train animals according to prescribed standards for show or competition. May train animals to carry pack loads or work as part of pack team.",0.455925118389,594.0,Bottom 10%,0.06767983640183968,359.0,Bottom 45%,0.07291628526717638,353.0,Bottom 50%,0.03724224522523119,535.0,Bottom 20%,0.13396201783827158,114.0,Top 20%,0.14412473365683043,266.0,Top 45%,14880.0,513.0,Bottom 25%,37950.0,528.0,Bottom 20%,,,,,,,,,,,,,,,,,,,,,
2020,39-2021,Animal Caretakers,"Feed, water, groom, bathe, exercise, or otherwise provide care to promote and maintain the well-being of pets and other animals that are not raised for consumption, such as dogs, cats, race horses, ornamental fish or birds, zoo animals, and mice. Work in settings such as kennels, animal shelters, zoos, circuses, and aquariums. May keep records of feedings, treatments, and animals received or discharged. May clean, disinfect, and repair cages, pens, or fish tanks. Excludes “Veterinary Assistants and Laboratory Animal Caretakers” (31-9096) and “Farmworkers, Farm, Ranch, and Aquacultural Animals” (45-2093).",0.474601375666,477.0,Bottom 30%,0.1056111245091304,272.0,Top 45%,0.012984462241808322,513.0,Bottom 25%,0.01298253996548041,621.0,Bottom 5%,0.19320600541058097,32.0,Top 5%,0.14981724353922868,262.0,Top 45%,193660.0,147.0,Top 25%,28380.0,628.0,Bottom 5%,,,,,,,,,,,,,,,,,,,,,
2020,39-3011,Gambling Dealers,"Operate table games. Stand or sit behind table and operate games of chance by dispensing the appropriate number of cards or blocks to players, or operating other gambling equipment. Distribute winnings or collect players’ money or chips. May compare the house’s hand against players’ hands.",0.507085367665,149.0,Top 25%,0.1722415743248146,128.0,Top 20%,0.03769279960635734,430.0,Bottom 35%,0.11304028699740107,200.0,Top 35%,0.15693922515609723,76.0,Top 15%,0.02717148158056353,451.0,Bottom 35%,67330.0,289.0,Top 45%,26110.0,643.0,Bottom 5%,,,,,,,,,,,,,,,,,,,,,
2020,39-3012,Gambling and Sports Book Writers and Runners,"Post information enabling patrons to wager on various races and sporting events. Assist in the operation of games such as keno and bingo. May operate random number-generating equipment and announce the numbers for patrons. Receive, verify, and record patrons’ wagers. Scan and process winning tickets presented by patrons and pay out winnings for those wagers.",0.523552575865,40.0,Top 10%,0.13254456422346464,209.0,Top 35%,0.05119839284206065,403.0,Bottom 40%,0.15569700601560027,99.0,Top 20%,0.11537403776409175,154.0,Top 25%,0.06873857501931815,365.0,Bottom 45%,7500.0,588.0,Bottom 10%,27130.0,634.0,Bottom 5%,,,,,,,,,,,,,,,,,,,,,
2020,39-3021,Motion Picture Projectionists,Set up and operate motion picture projection and related sound reproduction equipment.,0.525899068758,30.0,Top 5%,0.0027412457983530584,639.0,Bottom 5%,0.02917234915430237,455.0,Bottom 35%,0.09070251971617345,271.0,Top 45%,0.030304823527791472,358.0,Bottom 50%,0.37297813056119467,1.0,Top 1%,2270.0,641.0,Bottom 5%,34380.0,568.0,Bottom 15%,,,,,,,,,,,,,,,,,,,,,
2020,39-3031,"Ushers, Lobby Attendants, and Ticket Takers","Assist patrons at entertainment events by performing duties, such as collecting admission tickets and passes from patrons, assisting in finding seats, searching for lost articles, and helping patrons locate such facilities as restrooms and telephones.",0.475965258426,470.0,Bottom 30%,0.32515218500866483,1.0,Top 1%,0.02552513147297483,463.0,Bottom 30%,0.0,645.0,Bottom 1%,0.08830483902579062,225.0,Top 35%,0.03698310291812253,431.0,Bottom 35%,95600.0,242.0,Top 40%,26390.0,641.0,Bottom 5%,,,,,,,,,,,,,,,,,,,,,
2020,39-3091,Amusement and Recreation Attendants,"Perform a variety of attending duties at amusement or recreation facility. May schedule use of recreation facilities, maintain and provide equipment to participants of sporting events or recreational pursuits, or operate amusement concessions and rides.",0.45421122214,600.0,Bottom 10%,0.18144189260436114,104.0,Top 20%,0.027606924994346953,460.0,Bottom 30%,0.0,646.0,Bottom 1%,0.12144660722930836,139.0,Top 25%,0.12371579731190968,284.0,Top 45%,248190.0,123.0,Top 20%,25610.0,646.0,Bottom 1%,,,,,,,,,,,,,,,,,,,,,
2020,39-3092,Costume Attendants,"Select, fit, and take care of costumes for cast members, and aid entertainers. May assist with multiple costume changes during performances.",0.477762693989,455.0,Bottom 35%,0.13267735882172055,208.0,Top 35%,0.06384963546047509,366.0,Bottom 45%,0.03380086901773359,556.0,Bottom 15%,0.16801517099891256,65.0,Top 10%,0.07941965968982145,346.0,Bottom 50%,5750.0,610.0,Bottom 10%,51780.0,368.0,Bottom 45%,,,,,,,,,,,,,,,,,,,,,
2020,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants","Provide personal items to patrons or customers in locker rooms, dressing rooms, or coatrooms.",0.470707476748,506.0,Bottom 25%,0.22120292162415728,36.0,Top 10%,0.04365003775732076,417.0,Bottom 40%,0.0,647.0,Bottom 1%,0.20106964518247794,24.0,Top 5%,0.004784872183620975,575.0,Bottom 15%,11530.0,554.0,Bottom 15%,29320.0,622.0,Bottom 5%,,,,,,,,,,,,,,,,,,,,,
2020,39-4011,Embalmers,Prepare bodies for interment in conformity with legal requirements.,0.49025232706,320.0,Top 50%,0.11812501674124537,246.0,Top 40%,0.05018858235149027,405.0,Bottom 40%,0.0710014078014432,371.0,Bottom 45%,0.061663487465527377,281.0,Top 45%,0.18927383270075332,229.0,Top 40%,3860.0,619.0,Bottom 5%,50220.0,383.0,Bottom 45%,,,,,,,,,,,,,,,,,,,,,
2020,39-4021,Funeral Attendants,"Perform a variety of tasks during funeral, such as placing casket in parlor or chapel prior to service, arranging floral offerings or lights around casket, directing or escorting mourners, closing casket, and issuing and storing funeral equipment.",0.470193792561,510.0,Bottom 25%,0.18842714679154818,89.0,Top 15%,0.04647323141857359,412.0,Bottom 40%,0.04710652595051926,491.0,Bottom 25%,0.051920310870885875,301.0,Top 50%,0.13626657752941065,270.0,Top 45%,32300.0,394.0,Bottom 40%,31130.0,600.0,Bottom 10%,,,,,,,,,,,,,,,,,,,,,
2020,39-5011,Barbers,"Provide barbering services, such as cutting, trimming, shampooing, and styling hair; trimming beards; or giving shaves.",0.471450888372,500.0,Bottom 25%,0.11119406373174005,258.0,Top 40%,0.06543842946496033,361.0,Bottom 45%,0.019979520730692,602.0,Bottom 10%,0.1788166955067078,52.0,Top 10%,0.09602217893743581,316.0,Top 50%,14880.0,514.0,Bottom 25%,38050.0,527.0,Bottom 20%,,,,,,,,,,,,,,,,,,,,,
2020,39-5012,"Hairdressers, Hairstylists, and Cosmetologists","Provide beauty services, such as cutting, coloring, and styling hair, and massaging and treating scalp. May shampoo hair, apply makeup, dress wigs, remove hair, and provide nail and skincare services. Excludes “Makeup Artists, Theatrical and Performance” (39-5091), “Manicurists and Pedicurists” (39-5092), and “Skincare Specialists” (39-5094).",0.464979401968,554.0,Bottom 15%,0.12798201994148556,218.0,Top 35%,0.09430971185507711,324.0,Top 50%,0.03585152559463903,541.0,Bottom 20%,0.13891317640761255,104.0,Top 20%,0.06792296816958297,367.0,Bottom 45%,302410.0,107.0,Top 20%,32740.0,591.0,Bottom 10%,,,,,,,,,,,,,,,,,,,,,
2020,39-5091,"Makeup Artists, Theatrical and Performance","Apply makeup to performers to reflect period, setting, and situation of their role.",0.467335727981,529.0,Bottom 20%,0.09236010695440816,301.0,Top 50%,0.09078391059074076,329.0,Bottom 50%,0.049771004127961316,475.0,Bottom 30%,0.11241575002358029,162.0,Top 25%,0.12200495628389188,287.0,Top 45%,2780.0,633.0,Bottom 5%,99990.0,85.0,Top 15%,,,,,,,,,,,,,,,,,,,,,
2020,39-5092,Manicurists and Pedicurists,Clean and shape customers’ fingernails and toenails. May polish or decorate nails.,0.50748500236,144.0,Top 25%,0.10722955976856571,266.0,Top 45%,0.06060760749506416,372.0,Bottom 45%,0.0002808625285586269,642.0,Bottom 5%,0.16984755068803792,61.0,Top 10%,0.16951942188002084,242.0,Top 40%,73010.0,276.0,Top 45%,29010.0,626.0,Bottom 5%,,,,,,,,,,,,,,,,,,,,,
2020,39-5094,Skincare Specialists,Provide skincare treatments to face and body to enhance an individual’s appearance. Includes electrologists and laser hair removal specialists.,0.464676147994,556.0,Bottom 15%,0.17166634213493148,129.0,Top 20%,0.10154516757402862,314.0,Top 50%,0.017942942181473322,609.0,Bottom 10%,0.11301015246403572,161.0,Top 25%,0.0605115436394808,378.0,Bottom 45%,46640.0,340.0,Bottom 50%,41230.0,483.0,Bottom 30%,,,,,,,,,,,,,,,,,,,,,
2020,39-6011,Baggage Porters and Bellhops,Handle baggage for travelers at transportation terminals or for guests at hotels or similar establishments.,0.466156476191,541.0,Bottom 20%,0.09298871373843777,298.0,Top 50%,0.03179116181126407,442.0,Bottom 35%,0.024709863302262717,584.0,Bottom 15%,0.1512654475608589,84.0,Top 15%,0.16540128977805343,247.0,Top 40%,28440.0,415.0,Bottom 40%,29060.0,625.0,Bottom 5%,,,,,,,,,,,,,,,,,,,,,
2020,39-6012,Concierges,"Assist patrons at hotel, apartment, or office building with personal services. May take messages; arrange or give advice on transportation, business services, or entertainment; or monitor guest requests for housekeeping and maintenance.",0.460837762395,569.0,Bottom 15%,0.25862067867822297,12.0,Top 5%,0.1592064845908216,220.0,Top 35%,0.035125113221836896,551.0,Bottom 20%,0.00788548590367312,444.0,Bottom 35%,0.0,642.0,Bottom 5%,36800.0,381.0,Bottom 45%,35310.0,557.0,Bottom 15%,,,,,,,,,,,,,,,,,,,,,
2020,39-7010,Tour and Travel Guides,"39-7011: Escort individuals or groups on sightseeing tours or through places of interest, such as industrial establishments, public buildings, and art galleries.

39-7012: Plan, organize, and conduct long-distance travel, tours, and expeditions for individuals and groups.",0.437766262227,646.0,Bottom 1%,0.15439061389533273,163.0,Top 30%,0.14991821387111115,237.0,Top 40%,0.022634060108616856,589.0,Bottom 10%,0.05460123272762762,298.0,Top 50%,0.056222141623978504,386.0,Bottom 45%,76060.0,269.0,Top 45%,64400.0,255.0,Top 40%,,,,,,,,,,,,,,,,,,,,,
2020,39-9011,Childcare Workers,"Attend to children at schools, businesses, private households, and childcare institutions. Perform a variety of tasks, such as dressing, feeding, bathing, and overseeing play. Excludes “Preschool Teachers, Except Special Education” (25-2011) and “Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education” (25-9042).",0.451884688443,615.0,Bottom 10%,0.18427631055630517,100.0,Top 20%,0.0669645380740324,359.0,Bottom 45%,0.030890800659412996,563.0,Bottom 15%,0.1176098019288899,149.0,Top 25%,0.05214323722447447,392.0,Bottom 40%,494360.0,63.0,Top 10%,26790.0,639.0,Bottom 5%,,,,,,,,,,,,,,,,,,,,,
2020,39-9031,Exercise Trainers and Group Fitness Instructors,"Instruct or coach groups or individuals in exercise activities for the primary purpose of personal fitness. Demonstrate techniques and form, observe participants, and explain to them corrective measures necessary to improve their skills. Develop and implement individualized approaches to exercise. Excludes “Educational Instruction and Library Occupations” (25-0000), “Coaches and Scouts” (27-2022), and “Athletic Trainers” (29-9091).",0.441235346692,641.0,Bottom 5%,0.07281476871663467,344.0,Bottom 50%,0.05495186863192912,389.0,Bottom 45%,0.006486633896051446,632.0,Bottom 5%,0.29140430718322424,6.0,Top 1%,0.015577768264267336,501.0,Bottom 25%,248070.0,124.0,Top 20%,45650.0,429.0,Bottom 35%,,,,,,,,,,,,,,,,,,,,,
2020,39-9032,Recreation Workers,"Conduct recreation activities with groups in public, private, or volunteer agencies or recreation facilities. Organize and promote activities, such as arts and crafts, sports, games, music, dramatics, social recreation, camping, and hobbies, taking into account the needs and interests of individual members.",0.457675223102,591.0,Bottom 10%,0.22104066874006917,37.0,Top 10%,0.11005727266295699,292.0,Top 45%,0.05257290844026865,458.0,Bottom 30%,0.043278776539133826,325.0,Top 50%,0.030725596719201408,438.0,Bottom 35%,325640.0,99.0,Top 20%,30960.0,605.0,Bottom 10%,,,,,,,,,,,,,,,,,,,,,
2020,39-9041,Residential Advisors,"Coordinate activities in resident facilities in secondary school and college dormitories, group homes, or similar establishments. Order supplies and determine need for maintenance, repairs, and furnishings. May maintain household records and assign rooms. May assist residents with problem solving or refer them to counseling resources.",0.469184283942,513.0,Bottom 25%,0.26793435713800123,7.0,Top 5%,0.10363519692558046,306.0,Top 50%,0.041283033648565115,516.0,Bottom 25%,0.009155499340309924,432.0,Bottom 35%,0.0471761968890927,401.0,Bottom 40%,102450.0,228.0,Top 40%,33430.0,585.0,Bottom 15%,,,,,,,,,,,,,,,,,,,,,
2020,41-1011,First-Line Supervisors of Retail Sales Workers,"Directly supervise and coordinate activities of retail sales workers in an establishment or department. Duties may include management functions, such as purchasing, budgeting, accounting, and personnel work, in addition to supervisory duties.",0.47246270428,492.0,Bottom 25%,0.28770060580591456,4.0,Top 1%,0.10244956686384951,312.0,Top 50%,0.035380368654864436,548.0,Bottom 20%,0.031661261713510455,355.0,Bottom 50%,0.015270901241581751,504.0,Bottom 25%,1063110.0,25.0,Top 5%,47300.0,408.0,Bottom 40%,,,,,,,,,,,,,,,,,,,,,
2020,41-1012,First-Line Supervisors of Non-Retail Sales Workers,"Directly supervise and coordinate activities of sales workers other than retail sales workers. May perform duties such as budgeting, accounting, and personnel work, in addition to supervisory duties.",0.474459431704,478.0,Bottom 30%,0.24323017841142655,19.0,Top 5%,0.13806201457377867,256.0,Top 40%,0.07732958164471467,334.0,Bottom 50%,0.00102794633915684,513.0,Bottom 25%,0.014809710734517567,506.0,Bottom 25%,240290.0,127.0,Top 20%,90120.0,122.0,Top 20%,,,,,,,,,,,,,,,,,,,,,
2020,41-2011,Cashiers,"Receive and disburse money in establishments other than financial institutions. May use electronic scanners, cash registers, or related equipment. May process credit or debit card transactions and validate checks. Excludes “Gambling Change Persons and Booth Cashiers” (41-2012).",0.486215135731,370.0,Bottom 45%,0.2074567931923903,58.0,Top 10%,0.03999152817880881,423.0,Bottom 40%,0.10731713777795843,220.0,Top 35%,0.0981661689262881,198.0,Top 35%,0.03328350765600671,436.0,Bottom 35%,3333100.0,4.0,Top 1%,25710.0,645.0,Bottom 1%,,,,,,,,,,,,,,,,,,,,,
2020,41-2012,Gambling Change Persons and Booth Cashiers,"Exchange coins, tokens, and chips for patrons’ money. May issue payoffs and obtain customer’s signature on receipt. May operate a booth in the slot machine area and furnish change persons with money bank at the start of the shift, or count and audit money in drawers. Excludes “Cashiers” (41-2011).",0.526540372111,28.0,Top 5%,0.20350373145102696,67.0,Top 15%,0.012080811035893516,524.0,Bottom 20%,0.14624158453081118,115.0,Top 20%,0.0798484269699374,239.0,Top 40%,0.08486581812349295,334.0,Bottom 50%,14000.0,523.0,Bottom 20%,29110.0,624.0,Bottom 5%,,,,,,,,,,,,,,,,,,,,,
2020,41-2021,Counter and Rental Clerks,"Receive orders, generally in person, for repairs, rentals, and services. May describe available options, compute cost, and accept payment. Excludes “Fast Food and Counter Workers” (35-3023), “Hotel, Motel, and Resort Desk Clerks” (43-4081), “Order Clerks” (43-4151), and “Reservation and Transportation Ticket Agents and Travel Clerks” (43-4181).",0.496297477029,250.0,Top 40%,0.250691290326415,15.0,Top 5%,0.05945792733149249,376.0,Bottom 45%,0.06194274595985377,403.0,Bottom 40%,0.01609567409929587,406.0,Bottom 40%,0.10810983931206937,299.0,Top 50%,368300.0,88.0,Top 15%,34700.0,563.0,Bottom 15%,,,,,,,,,,,,,,,,,,,,,
2020,41-2022,Parts Salespersons,Sell spare and replacement parts and equipment in repair shop or parts store.,0.485652138889,373.0,Bottom 45%,0.16532017842389432,144.0,Top 25%,0.1001899629247778,318.0,Top 50%,0.0733907369821184,360.0,Bottom 45%,0.05475424022634669,297.0,Top 50%,0.09199702033216006,326.0,Bottom 50%,253870.0,121.0,Top 20%,36350.0,549.0,Bottom 20%,,,,,,,,,,,,,,,,,,,,,
2020,41-2031,Retail Salespersons,"Sell merchandise, such as furniture, motor vehicles, appliances, or apparel to consumers. Excludes “Cashiers” (41-2011).",0.465761382891,546.0,Bottom 20%,0.29378946201965705,3.0,Top 1%,0.07917583336796204,345.0,Bottom 50%,0.02504679231772762,583.0,Bottom 15%,0.05857085685729085,289.0,Top 45%,0.009178438328677554,545.0,Bottom 20%,3659670.0,2.0,Top 1%,30940.0,606.0,Bottom 10%,,,,,,,,,,,,,,,,,,,,,
2020,41-3011,Advertising Sales Agents,"Sell or solicit advertising space, time, or media in publications, signage, TV, radio, or Internet establishments or public spaces.",0.459249235217,579.0,Bottom 15%,0.20294156801885974,68.0,Top 15%,0.19789031789709788,117.0,Top 20%,0.038952003168237694,526.0,Bottom 20%,0.0,640.0,Bottom 5%,0.01946534613294737,484.0,Bottom 30%,110040.0,217.0,Top 35%,68040.0,223.0,Top 35%,,,,,,,,,,,,,,,,,,,,,
2020,41-3021,Insurance Sales Agents,"Sell life, property, casualty, health, automotive, or other types of insurance. May refer clients to independent brokers, work as an independent broker, or be employed by an insurance company.",0.498371087257,232.0,Top 40%,0.2062080184803085,60.0,Top 10%,0.1876294608352676,150.0,Top 25%,0.09231168904118232,262.0,Top 45%,0.0,641.0,Bottom 5%,0.012221918900660933,526.0,Bottom 20%,409950.0,75.0,Top 15%,69100.0,216.0,Top 35%,,,,,,,,,,,,,,,,,,,,,
2020,41-3031,"Securities, Commodities, and Financial Services Sales Agents","Buy and sell securities or commodities in investment and trading firms, or provide financial services to businesses and individuals. May advise customers about stocks, bonds, mutual funds, commodities, and market conditions.",0.478773487706,444.0,Bottom 35%,0.1404593656093716,188.0,Top 30%,0.20793467115875877,89.0,Top 15%,0.12549569177010897,159.0,Top 25%,0.0,642.0,Bottom 5%,0.004883759167725826,573.0,Bottom 15%,440300.0,70.0,Top 15%,96540.0,101.0,Top 20%,,,,,,,,,,,,,,,,,,,,,
2020,41-3041,Travel Agents,"Plan and sell transportation and accommodations for customers. Determine destination, modes of transportation, travel dates, costs, and accommodations required. May also describe, plan, and arrange itineraries and sell tour packages. May assist in resolving clients’ travel problems.",0.488805915681,337.0,Bottom 50%,0.16327781938678868,149.0,Top 25%,0.2020209565089465,104.0,Top 20%,0.10525728459987038,228.0,Top 40%,0.0037906089581603492,478.0,Bottom 30%,0.014459246226777467,510.0,Bottom 25%,55180.0,318.0,Top 50%,46650.0,418.0,Bottom 40%,,,,,,,,,,,,,,,,,,,,,
2020,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Sell goods for wholesalers or manufacturers where technical or scientific knowledge is required in such areas as biology, engineering, chemistry, and electronics, normally obtained from at least 2 years of postsecondary education. Excludes “Sales Engineers” (41-9031).",0.471575358002,499.0,Bottom 25%,0.23166171578585062,26.0,Top 5%,0.18182339462190863,165.0,Top 30%,0.04081008250442776,517.0,Bottom 25%,0.0,643.0,Bottom 5%,0.017280165089550676,496.0,Bottom 25%,288150.0,114.0,Top 20%,99680.0,86.0,Top 15%,,,,,,,,,,,,,,,,,,,,,
2020,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Sell goods for wholesalers or manufacturers to businesses or groups of individuals. Work requires substantial knowledge of items sold.,0.471943509284,496.0,Bottom 25%,0.2311770161201446,27.0,Top 5%,0.13198003728043295,266.0,Top 45%,0.04675642444139198,492.0,Bottom 25%,0.007843144900748809,445.0,Bottom 35%,0.05418688654096898,389.0,Bottom 45%,1278670.0,21.0,Top 5%,73500.0,192.0,Top 30%,,,,,,,,,,,,,,,,,,,,,
