,Job Code,Job Title,Race with the Machine,Communication,Interpersonal Task,Group Task,Race against the Machine,Routine Problem Solving,Information Processing,General Physical Task,Machine Control,Hazardous Task,Race ahead of the Machine,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Dynamic Physical Task,Equipment Maintenance,Vehicle and Equipment Operation,Conflict Resolution,Management and Supervision
125,19-3094,Political Scientists,0.16938651182654216,0.13843155289748238,0.03095495892905979,0.0,0.11635822051743093,0.01223955568244273,0.10364162289342757,0.0,0.0004770419415606219,0.0,0.13001428238996116,0.048535770431055635,0.08147851195890551,0.03796218973209401,0.0,0.0,0.0,0.005172840839221113,0.0327893488928729
126,19-4010,Agricultural and Food Science Technicians,0.02723248524064593,0.019789034073861247,0.0019451821315030664,0.005498269035281621,0.3191271560112081,0.057073353886925776,0.12855433159539575,0.02342777772583127,0.0656253823617436,0.044446310441311684,0.02432631241288725,0.01908310709562966,0.005243205317257593,0.1430301313348989,0.012204616538360413,0.03846609302955388,0.06719561744759049,0.0,0.0251638043193941
127,19-4021,Biological Technicians,0.07049622586143436,0.058130706779028124,0.005075839220617601,0.007289679861788631,0.3177209986190045,0.09436494614595356,0.13090125325260565,0.02173546163352013,0.044231720635490565,0.026487616951434603,0.049825524537978484,0.021557883567754958,0.028267640970223537,0.0682425772249637,0.004967824933100964,0.042095211495728896,0.004877274502608201,0.008229027521286713,0.008073238772238924
128,19-4031,Chemical Technicians,0.03809415163676439,0.032829404543827136,0.0005496077437539634,0.004715139349183289,0.31101787239701073,0.08405617764619445,0.07938437160276136,0.022984872111003515,0.06253323158950032,0.0620592194475511,0.06010897561430406,0.03142740728431249,0.028681568329991573,0.11140138308570524,0.020662154377509317,0.06563730511028319,0.004111353385621793,0.002022091467461102,0.018968478744829816
129,19-4042,"Environmental Science and Protection Technicians, Including Health",0.09155782728439002,0.06545286311707435,0.02109102908825116,0.005013935079064497,0.1906992580513976,0.05160923795379644,0.06897117263787603,0.011524165520579915,0.026945983578117776,0.03164869836102742,0.0472903524315195,0.02797679897277313,0.019313553458746368,0.16312451427240635,0.0065290325185047,0.033814827922417585,0.10053963981393384,0.004741403651088435,0.017499610366461776
130,19-4045,Geological and Petroleum Technicians,0.0842720075450268,0.08362905991680156,0.000642947628225234,0.0,0.2604030955671692,0.09391731966365716,0.07967673802234397,0.015346247071980125,0.0434842871217623,0.02797850368742557,0.014230817557574056,0.006175383466089713,0.008055434091484345,0.16273120192792795,0.009366466579519329,0.06965484059544358,0.06431787586874317,0.017789187034040938,0.0016028318501809258
131,19-4051,Nuclear Technicians,0.04481982378975068,0.0262492762412076,0.001511203841539756,0.017059343707003318,0.2875562159460979,0.12058265883988036,0.0560622566606026,0.01448391554834005,0.04315372029395762,0.05327366460331731,0.02038662902013165,0.002557149687176573,0.017829479332955075,0.1605486326080317,0.011173541204420065,0.033334976007073865,0.07044615492882221,0.038513037917303886,0.007080922550411681
132,19-4061,Social Science Research Assistants,0.19175629579791725,0.19175629579791725,0.0,0.0,0.2255784545634815,0.0448469278258783,0.1753334190502333,0.0,0.005398107687369892,0.0,0.07890519386145263,0.04004594941799175,0.03885924444346088,0.02361120680080364,0.0,0.0030291529073687485,0.0,0.0,0.02058205389343489
133,19-4071,Forest and Conservation Technicians,0.05803293923681437,0.02530217751990134,0.0146847015058453,0.018046060211067742,0.15675570983839074,0.025521160878441085,0.02803722823830341,0.03398132026282194,0.029667782741719013,0.039548217717105316,0.03516119373922623,0.024621583146211747,0.01053961059301448,0.2342398669498412,0.04738934101736464,0.026418032279048213,0.11206237520133287,0.015624556595637688,0.0327455618564578
134,19-4092,Forensic Science Technicians,0.09095010614247888,0.06518761914929043,0.022309561058082582,0.0034529259351058585,0.22387489465838006,0.0944697936270872,0.0612077505773186,0.012907242414662415,0.03112320916279075,0.02416689887652108,0.0361303786778762,0.015298855469143948,0.02083152320873225,0.14301190027678504,0.007216304066799105,0.03567021185997773,0.0676908659784852,0.027707470552537243,0.00472704781898574
135,19-5011,Occupational Health and Safety Specialists,0.08868605833693714,0.052819631841717,0.026938525447200337,0.008927901048019809,0.19515149901663556,0.060230134937227835,0.08167558547201273,0.0015075038905257665,0.02308464219058004,0.028653632526289174,0.08070089474030454,0.052703407128160296,0.027997487612144243,0.11955287789880648,6.418745763272555e-05,0.020614208256199227,0.04230353030521345,0.021010319970633837,0.03556063190912725
136,19-5012,Occupational Health and Safety Technicians,0.0996463107354568,0.07175327190541743,0.02063574234482597,0.007257296485213415,0.20190172433611867,0.03943971998988064,0.09114642870471702,0.0016987436228958052,0.03272733465909912,0.0368894973595261,0.05669138589102433,0.03334306244154426,0.023348323449480058,0.12812410166210608,0.005897481032351858,0.012000560538205215,0.0502697114740029,0.022925207818757738,0.037031140798788366
137,21-1012,"Educational, Guidance, and Career Counselors and Advisors",0.1821505140634534,0.08414059846201039,0.0762109986739935,0.02179891692744949,0.05807061979594121,0.021107965865876318,0.036962653930064884,0.0,0.0,0.0,0.1040441287906726,0.05413367074463552,0.04991045804603708,0.11351421178271308,0.004037083668522254,0.0,0.0,0.07533780674262386,0.034139321371566965
138,21-1013,Marriage and Family Therapists,0.1675264044891774,0.08856326259356226,0.07251206637429941,0.006451075521315744,0.11100429091373762,0.056057583307253966,0.05187015681579794,0.0,0.0,0.003076550790685713,0.0954340064244804,0.04856954072187301,0.046864465702607404,0.09058866638916724,0.0,0.0,0.0022839897525031567,0.07535636346400666,0.012948313172657416
139,21-1015,Rehabilitation Counselors,0.2026260676680514,0.09779838185129933,0.08970470540220525,0.015122980414546848,0.0761853595698159,0.022994720931541715,0.048487223286981636,0.0,0.0029074421714188467,0.0017959731798736953,0.08475414389811531,0.051691699937410886,0.03306244396070443,0.1028160001729368,0.0,0.0,0.00588714838556462,0.04494854983867884,0.05198030194869333
140,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",0.18658282338671225,0.0999870078455894,0.08342274671652762,0.0031730688245952352,0.0793050315042917,0.03997863159591468,0.03694497330634799,0.0,0.0023814266020290385,0.0,0.09542501965661572,0.04469297119574248,0.05073204846087325,0.09949200339249772,0.006497570269859822,0.0,0.0006198142192955788,0.07626511770374488,0.016109501199597448
141,21-1021,"Child, Family, and School Social Workers",0.1933058503607631,0.09318659002814758,0.08515367653770559,0.014965583794909934,0.08220093561180462,0.0266424238407338,0.04447594097937908,0.0016130557500556822,0.009367493666442104,0.00010202137519397304,0.07298101503710694,0.03911411275245311,0.033866902284653826,0.11959729361795733,0.0039021202417125842,0.0,0.009545249306515308,0.07455057694820946,0.031599347121519954
142,21-1022,Healthcare Social Workers,0.17472180986544164,0.08639229878614306,0.07291579019552284,0.01541372088377574,0.07453172111792626,0.029139007117681037,0.04515478565867108,0.00011873446815812627,0.0,0.00011919387341601259,0.07544523289415209,0.040782685686527424,0.03466254720762465,0.13755321149031496,0.007102509613878738,0.0,0.006469265043278214,0.08537914180601676,0.03860229502714122
143,21-1023,Mental Health and Substance Abuse Social Workers,0.17020118253884953,0.08437877792741573,0.07477367166422126,0.011048732947212522,0.1120035212838126,0.05449493701194349,0.05313847417982881,0.0,0.004249815719471304,0.0001202943725689822,0.08597934808799504,0.03757137221694478,0.048407975871050266,0.0979380606961612,0.008502878029901718,0.0,0.0005406536162145763,0.07013327453989224,0.018761254510152658
144,21-1091,Health Education Specialists,0.16425146434445967,0.07842406300690853,0.07673157181106327,0.00909582952648785,0.08730794717551423,0.009630710367310232,0.07382594403757067,0.0,0.0016293256151500089,0.0022219671554833003,0.099160014867935,0.051104692638744204,0.04805532222919079,0.10282771546072407,0.0,0.0,0.003110804888860966,0.040336437310147695,0.05938047326171542
145,21-1092,Probation Officers and Correctional Treatment Specialists,0.13598221320346288,0.07547955482344884,0.05646235603069756,0.00404030234931645,0.11446959849741944,0.035240299958558534,0.060440862352247576,0.002158484799961443,0.009639965019891748,0.00698998636676015,0.06181340851168522,0.03935210528282867,0.02246130322885656,0.1698724575309686,0.01922590304501235,0.0,0.03434539274554699,0.09401439089143343,0.022286770848975845
146,21-1093,Social and Human Service Assistants,0.21549824397583384,0.0974055924535436,0.08972045839608844,0.028372193126201838,0.05986766770935412,0.03385830696039322,0.017653740046606563,0.0,0.0,0.008355620702354353,0.06779293437309683,0.02485452765682137,0.04293840671627547,0.12468387172567826,0.00761918473055024,0.0,0.006340012091410877,0.0672236281174154,0.04350104678630171
147,21-2011,Clergy,0.19565630673976286,0.08771306883844501,0.09130193696450917,0.016641300936808694,0.05180674883625333,0.03815834828303993,0.01232217056205838,0.0,0.0013262299911550152,0.0,0.09662534220942684,0.03324364886953278,0.06338169333989406,0.11011453330684948,0.0,0.0,0.0056303297789594645,0.05404731772689727,0.050436885800992766
148,21-2021,"Directors, Religious Activities and Education",0.19181448402322496,0.07893963668195954,0.08348654344488515,0.029388303896380318,0.02720649899364276,0.005657810786569914,0.02154868820707285,0.0,0.0,0.0,0.09468816606531216,0.0534921092987856,0.04119605676652655,0.138952402171529,0.0,0.0,0.00042606904047057584,0.03678017974185538,0.10174615338920304
149,23-1011,Lawyers,0.180169956564774,0.10633123444002274,0.05755546758651316,0.01628325453823809,0.13653400241514305,0.05766939673706885,0.06652526470325758,0.003378669405702473,0.00896067156911415,0.0,0.09513443887049043,0.04587835226258313,0.049256086607907285,0.06774022989100989,0.0,0.0,0.0,0.059403858917515574,0.008336370973494305
150,23-1012,Judicial Law Clerks,0.2330745803276941,0.19507165222488496,0.033978852686712184,0.00402407541609695,0.18556936022824133,0.06548893762696456,0.12008042260127676,0.0,0.0,0.0,0.06296812833322919,0.0124275280340997,0.05054060029912949,0.016115962467126373,0.0,0.002598053798075397,0.0,0.006921074930924785,0.0065968337381261954
151,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",0.1767748352247586,0.12953535740467276,0.047239477820085835,0.0,0.16600295330732004,0.07626695824421323,0.0835352614549979,0.006200733608108907,0.0,0.0,0.07582978372505084,0.029878434468411427,0.045951349256639414,0.07185442777275751,0.0,0.0,0.0,0.07185442777275751,0.0
152,23-1022,"Arbitrators, Mediators, and Conciliators",0.1787952808741278,0.12721999577385235,0.05157528510027546,0.0,0.11031664248473194,0.04107930465710287,0.06923733782762907,0.0,0.0,0.0,0.09117503777070954,0.036664376047845317,0.05451066172286422,0.08680916682365578,0.0,0.0,0.0,0.0859111414811664,0.0008980253424893837
153,23-1023,"Judges, Magistrate Judges, and Magistrates",0.17850985695086674,0.10646905875998164,0.05024508398282966,0.021795714208055463,0.1368654049599016,0.062266786122935985,0.06917975615646221,0.0,0.005418862680503396,0.0,0.08825506936743968,0.03572159836502409,0.0525334710024156,0.07614889415890554,0.0,0.0,0.0,0.0745169820355058,0.0016319121233997365
154,23-2011,Paralegals and Legal Assistants,0.3057718337354577,0.25586985581594,0.032399860801409205,0.017502117118108517,0.14877923565908674,0.07448448839230701,0.06943957831719166,0.0048551689495880575,0.0,0.0,0.044342976094659016,0.02036622887623377,0.023976747218425243,0.020086925906421797,0.0,0.0,0.0,0.001323320092398429,0.018763605814023362
155,23-2093,"Title Examiners, Abstractors, and Searchers",0.20946354804105508,0.16981568315451478,0.01735735838499875,0.022290506501541556,0.26176184181342715,0.09584301847966747,0.13696201815466344,0.008932541851422676,0.020024263327673552,0.0,0.0216220876579406,0.005401743276784386,0.01622034438115621,0.035985822123842943,0.0,0.0,0.0,0.030256436017878263,0.005729386105964678
156,25-1011,"Business Teachers, Postsecondary",0.17073736175885645,0.13611710728730078,0.03130516018254022,0.003315094289015407,0.08573415563937875,0.01772851542195959,0.06800564021741916,0.0,0.0,0.0,0.1456278813007712,0.05250094834208212,0.09312693295868907,0.04557704619791316,0.0,0.0,0.0,0.002714582576806474,0.04286246362110669
157,25-1021,"Computer Science Teachers, Postsecondary",0.15129478837471558,0.11688011030072952,0.024977248920046064,0.009437429153939962,0.10531642583101004,0.025663193582624137,0.0796532322483859,0.0,0.0,0.0,0.13976336344620585,0.06279787687110462,0.07696548657510123,0.06471405287458677,0.0,0.002252114101841444,0.0,0.0051610644202681865,0.05730087435247715
158,25-1022,"Mathematical Science Teachers, Postsecondary",0.12246689253804124,0.10446487549269773,0.017307107504530357,0.0006949095408131544,0.14968689369680468,0.019574045920976616,0.13011284777582807,0.0,0.0,0.0,0.1453047401048579,0.03204883942160587,0.11325590068325203,0.0480262509083384,0.0,0.0,0.0,8.18221681077511e-05,0.04794442874023065
159,25-1031,"Architecture Teachers, Postsecondary",0.12586203049153652,0.08350088245434685,0.036650101025133434,0.005711047012056246,0.09753881552294234,0.02812631979015487,0.06491394148918825,0.0,0.004498554243599225,0.0,0.1352008899036961,0.06513342689966635,0.07006746300402977,0.09211131228391883,0.0,0.019642263891167612,0.0046929400686986115,0.013932117341655448,0.05384399098239715
160,25-1032,"Engineering Teachers, Postsecondary",0.1209263234696674,0.09278999926194942,0.02133794507092397,0.00679837913679401,0.14291520954603318,0.03384930740955359,0.10053112501748088,0.0,0.008257760239671988,0.000277016879326706,0.12953396788623414,0.05457989089594094,0.07495407699029323,0.06651956870815823,0.0,0.003908215684367334,4.713444914418039e-06,0.004568531260745775,0.058038108318130714
161,25-1041,"Agricultural Sciences Teachers, Postsecondary",0.1406492290787767,0.0975992137556252,0.03512139199005574,0.007928623333095745,0.0984105498414882,0.009432991509941514,0.0778556075530703,0.0003480746921564917,0.010773876086319913,0.0,0.12150937146007315,0.043701273394909236,0.07780809806516391,0.09323846929236053,0.0,0.00032183805265380766,0.0009803995742957775,0.0039695989686666594,0.08796663269674429
162,25-1042,"Biological Science Teachers, Postsecondary",0.13307501957181095,0.09028082453946856,0.0283116799564534,0.014482515075888987,0.13722463081273656,0.01622815445721925,0.09991359805815016,0.0,0.015336775396627868,0.0057461029007392795,0.1280212622379936,0.05167626731232422,0.07634499492566937,0.0561412606883136,0.0,0.0,0.001453858727202897,0.007613597848288313,0.04707380411282239
163,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",0.1400325837689156,0.0927198046037651,0.030130359262943687,0.0171824199022068,0.139322928882715,0.004872730407447288,0.1059664413134923,0.00045661989280893243,0.01995374371788917,0.008073393551077316,0.1039088144745243,0.0376674479266388,0.0662413665478855,0.07602449422764815,0.0008279386622254781,0.0,0.01679120306356254,0.005240653516084663,0.053164698985775465
164,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",0.1553537965146644,0.12448907038611698,0.02922168010139823,0.0016430460271492035,0.11906794754908108,0.013113992756252508,0.10318398335499827,0.0,0.0018670753542933652,0.0009028960835369217,0.12792674018119848,0.04652430902987485,0.08140243115132363,0.050734822279110116,0.0,0.0,0.0,0.008010522624614491,0.04272429965449562
165,25-1052,"Chemistry Teachers, Postsecondary",0.14306795526306162,0.10454702145834792,0.02578513200959777,0.01273580179511594,0.12309296418416454,0.028445320303563282,0.07129724362679447,0.0,0.0,0.023350400253806792,0.14075785680451033,0.04334395050655882,0.0974139062979515,0.052108837179543926,0.0,0.0,0.0,0.004676462132870952,0.047432375046672984
166,25-1053,"Environmental Science Teachers, Postsecondary",0.13135555681222752,0.09876603410908216,0.021003214742132348,0.011586307961013008,0.1228296761072946,0.010650115709069392,0.09581456782778416,0.0,0.012667670343409656,0.0036973222270313896,0.13470325874109385,0.050865397217657635,0.08383786152343621,0.06311610986863311,0.0,0.0,0.0009172606269417523,0.002887788400612773,0.059311060841078574
167,25-1054,"Physics Teachers, Postsecondary",0.1225260447917898,0.09375623244324167,0.02876981234854813,0.0,0.14261818794907566,0.012883290411042045,0.1218977978343135,0.0,0.007837099703720136,0.0,0.12807736728298866,0.05031782506571418,0.07775954221727445,0.06523465767441307,0.0,0.018233147161480043,0.0,0.005073354177035771,0.04192815633589727
168,25-1061,"Anthropology and Archeology Teachers, Postsecondary",0.1374185682842911,0.09795507193062568,0.035536700821484524,0.003926795532180883,0.10395347354413274,0.021032840292016283,0.08082860174828704,0.0,0.0020920315038294186,0.0,0.1419484182489144,0.05721611938760091,0.08473229886131349,0.06585932473403541,0.0,0.0,0.0015268999724963855,0.011032040717061918,0.053300384044477116
169,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",0.16526666983628496,0.1092971082586868,0.04280384027628014,0.013165721301318009,0.05440101859390812,0.010296948027318469,0.04410407056658965,0.0,0.0,0.0,0.15956928210821664,0.07136376695419358,0.08820551515402307,0.0642687660315605,0.0,0.0,0.0,0.0007477724937856562,0.06352099353777484
170,25-1063,"Economics Teachers, Postsecondary",0.14458036708256905,0.12412870742092565,0.0204516596616434,0.0,0.13518292800258408,0.017036661555991206,0.11814626644659287,0.0,0.0,0.0,0.13047288682538122,0.03199964698006698,0.09847323984531424,0.04673759073397926,0.0,0.0,0.0,0.0,0.04673759073397926
171,25-1064,"Geography Teachers, Postsecondary",0.1668979622774336,0.12981199337709504,0.027292468497061788,0.009793500403276766,0.1092416314771578,0.005380199394546114,0.09686738102919247,0.0,0.006994051053419196,0.0,0.12542518775500272,0.04149565531531006,0.08392953243969263,0.05029640671300862,0.0,0.0,0.0,0.004385649335257126,0.045910757377751486
172,25-1065,"Political Science Teachers, Postsecondary",0.16671045325306091,0.1454225961051725,0.021287857147888417,0.0,0.08674580991597917,0.0014139791558537185,0.08533183076012546,0.0,0.0,0.0,0.138234534838101,0.037773901143011504,0.1004606336950895,0.05394990862472333,0.0,0.0,0.0,0.011283599464526256,0.042666309160197084
173,25-1066,"Psychology Teachers, Postsecondary",0.1605506659125418,0.11294927301548008,0.04007511084524914,0.007526282051812566,0.08928539636441016,0.006631775787679471,0.08265362057673069,0.0,0.0,0.0,0.12719289767211495,0.05879453165191913,0.06839836602019582,0.06963620382531616,0.0,0.0,0.0,0.011367712695544395,0.058268491129771775
174,25-1067,"Sociology Teachers, Postsecondary",0.17290303424415393,0.1302783726970651,0.03908361050024918,0.003541051046839672,0.1182417457170392,0.013505459945883277,0.10473628577115593,0.0,0.0,0.0,0.12492379151450307,0.038011253748220494,0.08691253776628259,0.03182150106287111,0.0,0.0,0.0,0.0004552623818816566,0.031366238680989464
175,25-1071,"Health Specialties Teachers, Postsecondary",0.17931022401988994,0.11143143874850032,0.04866886392295053,0.019209921348439102,0.08386914847886133,0.006387584318884807,0.07181477139922604,0.0013135342954790268,0.0033089331014940146,0.0010443253637774568,0.12280541474195047,0.04766822530848888,0.0751371894334616,0.06587168643143504,0.0,0.006683767119874858,0.0,0.01741371428026999,0.04177420503129018
176,25-1072,"Nursing Instructors and Teachers, Postsecondary",0.13361018156786508,0.06267717722407598,0.05177193377554221,0.019161070568246896,0.1334982243379942,0.03120724511913931,0.08024782420468919,0.0039909228965065895,0.01425205886039027,0.003800173257268872,0.0931508715466454,0.04523111786137037,0.04791975368527502,0.10746051465890873,0.005853693221283633,0.0,0.0,0.0465934947866849,0.05501332665094018
177,25-1081,"Education Teachers, Postsecondary",0.17867827288248406,0.11450120791812934,0.04670592260783563,0.017471142356519042,0.08367762002131665,0.021668322342212408,0.052147798893071626,0.003941170878597314,0.00592032790743529,0.0,0.12401464887666094,0.04693555099657126,0.07707909788008971,0.0670861283064691,0.0,0.0,0.0,0.008476501646879379,0.058609626659589714
178,25-1082,"Library Science Teachers, Postsecondary",0.16015867466996622,0.13077387944036614,0.020099101974812742,0.009285693254787331,0.12121097076753723,0.018257307508125847,0.0972885913237218,0.0028546158928151105,0.002810456042874466,0.0,0.12492809988995138,0.046400300323370766,0.0785277995665806,0.04645976454693498,0.0,0.0,0.0,0.00040412864954885726,0.04605563589738613
179,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",0.18192717498974792,0.14197843265363208,0.03279194237985828,0.007156799956257575,0.05968330810715392,0.009490555162779878,0.05019275294437405,0.0,0.0,0.0,0.15296768062430965,0.04750392255715479,0.10546375806715487,0.04951070987795361,0.0,0.0,0.0,0.013478154517947821,0.0360325553600058
180,25-1112,"Law Teachers, Postsecondary",0.16830465169299244,0.1420017345943189,0.02630291709867354,0.0,0.07652102378557916,0.016399705036226897,0.060121318749352275,0.0,0.0,0.0,0.14183374045938962,0.050204016435925584,0.09162972402346403,0.05319676671663229,0.0,0.0,0.0,0.0058753352499183314,0.04732143146671396
181,25-1113,"Social Work Teachers, Postsecondary",0.1584154239614432,0.1092615894603014,0.045586327497397404,0.0035675070037444107,0.08716975208329526,0.008691527326620895,0.07847822475667436,0.0,0.0,0.0,0.14952840179285776,0.06427823185610107,0.0852501699367567,0.04671307153784357,0.0,0.0,0.0,0.003942036998939368,0.0427710345389042
182,25-1121,"Art, Drama, and Music Teachers, Postsecondary",0.1559568268995009,0.09084524337840788,0.057841778695820786,0.007269804825272261,0.03277868885946823,0.005659369048796228,0.023273353275171927,0.003300149987671386,0.0005458165478286914,0.0,0.13662230208815865,0.05064818818260748,0.08597411390555118,0.11135365648484323,0.00025615669376970255,0.011209730713540596,0.003738151194588081,0.013982807860737936,0.0821668100222069
183,25-1122,"Communications Teachers, Postsecondary",0.1701921141909337,0.12037525279039872,0.04922952719928602,0.0005873342012489513,0.06717742233844395,0.0054768373028752405,0.06170058503556871,0.0,0.0,0.0,0.1432931962552366,0.04419121663348567,0.09910197962175092,0.06097737608426498,0.0,0.0,0.0,0.012854005121447805,0.04812337096281718
184,25-1123,"English Language and Literature Teachers, Postsecondary",0.1691418133458996,0.12908978270265467,0.035079439071834084,0.004972591571410822,0.06444806322656989,0.01039940497348536,0.054048658253084525,0.0,0.0,0.0,0.12768653957979345,0.043941720470716164,0.08374481910907729,0.0797604563857486,0.0,0.0,0.0,0.013597226538474116,0.06616322984727448
185,25-1124,"Foreign Language and Literature Teachers, Postsecondary",0.2026270589487783,0.15062412069228162,0.05200293825649667,0.0,0.0299647634583562,0.0,0.0299647634583562,0.0,0.0,0.0,0.16087607370793006,0.04039516311057621,0.12048091059735384,0.04612051329320983,0.0,0.0,0.0,0.0034811189386806736,0.04263939435452916
186,25-1125,"History Teachers, Postsecondary",0.16535555192639134,0.1270484547724709,0.03663399492934698,0.0016731022245734574,0.11715464638181687,0.009970101067763823,0.10718454531405308,0.0,0.0,0.0,0.13028206123572655,0.0354894961012824,0.09479256513444416,0.03496952333378036,0.0,0.0,0.0,0.0061085493006530715,0.028860974033127287
187,25-1126,"Philosophy and Religion Teachers, Postsecondary",0.16676974723372806,0.13360356068293106,0.03316618655079701,0.0,0.06864704251202045,0.01142504240770597,0.057222000104314476,0.0,0.0,0.0,0.1451715404782702,0.045938164161792326,0.09923337631647786,0.058467555886522964,0.0,0.0,0.0,0.007589111282551957,0.050878444603971014
188,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",0.1900919112590235,0.1479163015689529,0.03173971844803457,0.010435891242036009,0.048652099466233,0.011155815562706905,0.037496283903526086,0.0,0.0,0.0,0.14122480171565274,0.05587692724940215,0.08534787446625061,0.06934394335918559,0.0,0.0,0.0,0.01640064159527213,0.05294330176391345
189,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",0.1717915614179156,0.09412415777003327,0.05955394012778624,0.0181134635200961,0.05609448023371336,0.006494024633109086,0.04960045560060427,0.0,0.0,0.0,0.12421769191463375,0.05759654505253298,0.06662114686210076,0.0957747275326072,0.0,0.0,3.4939172030123394e-05,0.016987456415522326,0.07875233194505478
190,25-1194,"Career/Technical Education Teachers, Postsecondary",0.1180566946663703,0.06977382830962987,0.040888656185023686,0.007394210171716722,0.06653353293624542,0.012615110232037331,0.02653993954835481,0.008515940942559853,0.016054967642648313,0.002807574570645106,0.11344096893468593,0.044150218561504924,0.06929075037318097,0.15446976912949562,0.010576059888827179,0.03938279591569392,0.014027520217221609,0.016721105194494504,0.07376228791325841
191,25-2011,"Preschool Teachers, Except Special Education",0.14080252957209774,0.045579156447029014,0.08517028125564281,0.010053091869425972,0.06865499314640748,0.03424980020344988,0.0,0.028933678206063237,0.0014117026180352765,0.004059812118859065,0.07936800596013865,0.004677209247157418,0.07469079671298122,0.15555173525578833,0.041586341856540116,0.0,0.00924767684769299,0.06942683906705784,0.035290877484497385
192,25-2012,"Kindergarten Teachers, Except Special Education",0.1658393604181852,0.060663085561554426,0.09098642065475733,0.01418985420187347,0.052445620397878964,0.027486331004447882,0.013097443982212327,0.01186184541121875,0.0,0.0,0.10441291176419834,0.03798741233583983,0.0664254994283585,0.12270016405033166,0.024217029203361023,0.0,0.0030898765741725924,0.05487353944339083,0.04051971882940719
193,25-2021,"Elementary School Teachers, Except Special Education",0.14231296120281206,0.06054790380815224,0.06612692170543012,0.015638135689229685,0.09111786080563916,0.054477556138202994,0.030760056423346487,0.003258840377429784,0.0023620498873868968,0.00025935797927300507,0.1114994292743158,0.04005505797852952,0.07144437129578629,0.10820863531436477,0.008822293918065747,0.0012743402314977453,0.0014487270113073556,0.05345566546412449,0.04320760868936943
194,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",0.15628289632776046,0.05874707539865703,0.07702126214226955,0.0205145587868339,0.08254564097554104,0.022277387161250904,0.04967426919034097,0.0,0.003875089525325789,0.006718895098623383,0.10449049314130067,0.04269984452778964,0.06179064861351102,0.11494999984544388,0.0027782032047257267,0.0,0.0007297118011746827,0.05854584680356745,0.052896238035976005
195,25-2023,"Career/Technical Education Teachers, Middle School",0.13464592980746734,0.07654651862560892,0.04849440879306383,0.009605002388794609,0.09214138917057148,0.04761648716739033,0.035935657559737065,0.0,0.008589244443444105,0.0,0.10041206639871013,0.03744125695890737,0.06297080943980274,0.13110033280249778,0.005905450118874615,0.0017957126183516566,0.0035786586392398977,0.058067215689504015,0.06175329573652761
196,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",0.14445518928630646,0.07070373843539532,0.06021446695859532,0.013536983892315791,0.08193526201337352,0.03917636939362125,0.03717075730579728,0.0,0.005588135313954994,0.0,0.13477337048597487,0.0524862968260011,0.08228707365997377,0.0902514544026874,0.0033177572566709212,0.0014990376280032878,0.0017041730685235087,0.04283042901969211,0.040900057429797576
197,25-2032,"Career/Technical Education Teachers, Secondary School",0.13076635838035505,0.05815425072797761,0.0594844060487449,0.013127701603632538,0.1009697596882627,0.049663823448890865,0.035851148519837735,0.0034564979968562622,0.006284579421605082,0.00571371030107276,0.0995824478024436,0.04010173878587329,0.05948070901657033,0.12696855325819756,0.004448516694477852,0.009637603605261716,0.004827848602232335,0.04111544708011791,0.06693913727610773
198,25-2057,"Special Education Teachers, Middle School",0.16367094360101847,0.06389364081328203,0.07881572757588924,0.020961575211847227,0.08775178738586144,0.03843236263467592,0.04724396027307557,0.0,0.0,0.0020754644781099552,0.09130521065643744,0.030277547407003495,0.06102766324943393,0.11783975003692175,0.006493577761612752,0.0,0.0,0.06633566572631806,0.04501050654899093
199,25-2058,"Special Education Teachers, Secondary School",0.15997161367315293,0.06183803317578077,0.07821959360591617,0.019913986891455977,0.0916913802639407,0.0443783449968923,0.04355517985908733,0.0,0.003757855407961076,0.0,0.1037435036505436,0.04448997260106999,0.059253531049473625,0.1036173468479542,0.007945681328363161,0.0,0.0014065467986005488,0.047427496725187215,0.0468376219958033
200,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0.16409150714560067,0.08692942862135082,0.059088371497262475,0.01807370702698735,0.05413249463182045,0.01972104212466477,0.03441145250715569,0.0,0.0,0.0,0.14372412462955322,0.04313318003038677,0.10059094459916644,0.0736987266111244,0.0010837774095469406,0.0,0.0,0.024992328927921,0.047622620273656456
201,25-3021,Self-Enrichment Teachers,0.17515107388205986,0.0951630782525549,0.06398494003829938,0.016003055591205555,0.038289834681602984,0.0,0.038289834681602984,0.0,0.0,0.0,0.07457418955612079,0.013624081353409449,0.06095010820271135,0.1340739826528834,0.0,0.0,0.0,0.01954449774407489,0.11452948490880847
