,Job Code,Job Title,Automation Index,Race with the Machine,Communication,Managerial Task,Clerical Task,Equipment Maintenance,Race against the Machine,Information Processing,Perceptual Task,Equipment Operation,Operation Monitoring,Physical Task,Race ahead of the Machine,Strategic Thinking,Running a Different Race,Dynamic Physical Task,Hazardous Task,Group Task,Conflict Resolution,Creative Thinking,Changing the Course of a Race,Routine Task
160,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",-0.034613258,-3.479086843,-2.759385757,0.231068489,-0.42230958,-0.528459995,4.131760038,2.305930274,0.0,0.0,1.825829765,0.0,-0.44510732,-0.44510732,-0.26384644100000004,0.0,0.0,-0.49140267299999996,-0.053399824000000005,0.280956056,0.021667307,0.021667307
161,25-1063,"Economics Teachers, Postsecondary",-0.509183198,1.567262072,-0.7431011679999999,1.5466183519999999,0.599552072,0.164192817,-2.6056762719999997,-2.359210486,0.0,-0.27326139899999996,0.026795612000000003,0.0,1.717332766,1.717332766,-1.4898307119999998,0.0,0.0,-0.7535889459999999,0.27855414,-1.014795906,0.30172894899999997,0.30172894899999997
162,25-1064,"Geography Teachers, Postsecondary",0.68358207,-2.02744261,-1.339830334,-0.065277923,-0.087108219,-0.535226134,3.422533664,2.7934820069999997,0.0,0.0,0.629051657,0.0,-0.172125125,-0.172125125,-0.7318362690000001,0.0,0.0,-1.310019917,-0.19591798800000002,0.7741016359999999,0.192452409,0.192452409
163,25-1065,"Political Science Teachers, Postsecondary",-0.186156365,-3.355407665,-3.710628836,0.852752284,-0.6136352420000001,0.116104129,1.945274995,1.202799343,0.0,0.0,0.7424756509999999,0.0,0.998053827,0.998053827,-0.16135382,0.0,0.0,-0.7733240159999999,-0.140107616,0.752077812,0.38727629799999996,0.38727629799999996
164,25-1066,"Psychology Teachers, Postsecondary",-0.097375486,-0.06130250900000001,-0.8999187670000001,0.768850061,0.057276258,0.01248994,-1.297020244,-1.9411583,0.0,0.0,0.6441380560000001,0.0,1.635601469,1.635601469,-1.145720653,0.0,0.0,-0.8121814940000001,-0.597425716,0.263886558,0.77106645,0.77106645
165,25-1067,"Sociology Teachers, Postsecondary",-0.318624673,-0.00245999,-1.540448464,0.92520907,0.839212134,-0.22643273100000005,0.141989432,0.2823553,0.0,0.0,-0.140365868,0.0,0.08642922300000001,0.08642922300000001,-0.7700318290000001,0.0,0.0,-0.985280094,-0.883365182,1.098613448,0.2254484910000001,0.2254484910000001
166,25-1071,"Health Specialties Teachers, Postsecondary",0.12671943800000002,-1.9262512109999999,0.253127508,-1.337672268,-0.094419256,-0.747287193,-2.055813595,-2.6469474809999998,0.0,0.0,0.591133886,0.0,0.520517449,0.520517449,2.454409681,0.0,0.0,0.9791414490000001,1.7130699180000002,-0.237801686,1.133857113,1.133857113
167,25-1072,"Nursing Instructors and Teachers, Postsecondary",0.23393196,-1.537981721,-0.344075553,-0.104957995,-0.767463131,-0.321485042,1.161722057,-0.560270101,0.0,0.561858314,1.133106655,0.02702719,1.267627305,1.267627305,-0.606745694,0.059826410999999996,0.0,-0.124525411,-0.10005985099999999,-0.44198684299999996,-0.050689986,-0.050689986
168,25-1081,"Education Teachers, Postsecondary",0.186569787,-0.8131873000000001,-0.9002138940000001,-0.003744665,0.987731004,-0.896959745,0.06177188400000001,-0.5109741489999999,0.0,0.0,0.5727460329999999,0.0,0.499648445,0.499648445,-0.127713728,0.0,0.0,-0.053842037,-0.218877436,0.145005745,0.566050487,0.566050487
169,25-1082,"Library Science Teachers, Postsecondary",0.268414463,1.1748106790000001,-0.8003149159999999,3.2720193280000003,-0.01800183,-1.2788919029999999,0.633157871,1.105738297,0.0,0.0,-0.502297342,0.029716916,-1.65155011,-1.65155011,0.071132348,0.0,0.0,0.099173753,-0.128131939,0.10009053400000001,0.040863676,0.040863676
170,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",0.300371808,0.013086106,-0.16605081300000002,0.43674398200000003,0.252269253,-0.509876316,-2.060973709,-3.789115394,0.45994566200000003,0.0,1.268196023,0.0,-0.037015202999999997,-0.037015202999999997,1.6356791430000002,0.149321594,0.0,0.311520943,1.880020923,-0.7051843170000001,0.7495954709999999,0.7495954709999999
171,25-1112,"Law Teachers, Postsecondary",-0.32648593800000003,-1.041811752,-0.830051513,-0.11753380699999999,-0.094226432,0.0,0.549063509,0.13324002699999998,0.0,0.0,0.415823482,0.0,1.992648211,1.992648211,-1.732588232,0.0,0.0,-1.322798627,0.157048532,-0.5668381370000001,-0.093797674,-0.093797674
172,25-1113,"Social Work Teachers, Postsecondary",-0.40943665,-3.7765228730000002,-2.115634863,-0.738545977,-0.786196938,-0.136145095,3.144509896,1.9015172230000001,0.0,0.0,1.242992673,0.0,1.8142132519999998,1.8142132519999998,-1.702400705,0.0,0.0,-0.203032689,-1.764680854,0.26531283899999997,0.110763779,0.110763779
173,25-1121,"Art, Drama, and Music Teachers, Postsecondary",-0.27293781100000003,0.326430242,0.942803582,0.35581569799999996,-1.271546408,0.29935737100000004,-0.7167177240000001,-1.5514845019999999,0.0,0.499813952,0.33495282600000004,0.0,1.239651985,1.239651985,-1.6407884730000002,0.045712018,0.0,-0.7809895240000001,-0.068603228,-0.836907739,0.518486158,0.518486158
174,25-1122,"Communications Teachers, Postsecondary",-0.222436883,-2.302276119,-3.576025004,2.243003159,-0.5150854570000001,-0.454168817,1.154061634,0.58804104,0.0,0.0,0.5660205939999999,0.0,1.106160275,1.106160275,-0.657849295,0.0,0.0,-0.166934688,-0.974183572,0.48326896399999997,0.477466623,0.477466623
175,25-1123,"English Language and Literature Teachers, Postsecondary",-0.266202653,-2.379418352,-4.082038271,0.6197854420000001,1.0828344779999999,0.0,0.078925281,-0.286811348,0.0,0.0,0.365736629,0.0,1.010826187,1.010826187,0.76511601,0.0,0.0,0.537062134,-0.787133325,1.0151872020000001,0.25834822,0.25834822
176,25-1124,"Foreign Language and Literature Teachers, Postsecondary",-0.086824291,-2.718710228,0.106676817,-0.75442396,-1.960708575,-0.110254511,0.8793216620000001,0.815903791,0.0,0.0,0.063417871,0.0,2.944291015,2.944291015,-1.4776827319999999,0.0,0.0,0.031177422000000007,-0.955527586,-0.553332568,0.285955992,0.285955992
177,25-1125,"History Teachers, Postsecondary",-0.298384441,1.030956554,-1.979505336,2.393578129,0.61688376,0.0,-2.098389952,-2.253600564,0.0,0.0,0.155210612,0.0,0.296865865,0.296865865,-0.466243079,0.0,0.0,-0.7682884409999999,-0.231879786,0.533925148,0.938426172,0.938426172
178,25-1126,"Philosophy and Religion Teachers, Postsecondary",-0.261122032,-4.219905602,-2.8810810769999997,-0.821391014,-0.517433511,0.0,1.980409749,0.962834587,0.0,0.0,1.017575163,0.0,3.154623198,3.154623198,-1.747753347,0.0,0.0,-0.3102478,-1.184945984,-0.252559563,0.57150397,0.57150397
179,25-1191,Graduate Teaching Assistants,0.742878162,5.7793695529999995,-1.9387161590000002,4.680126953,1.7628775319999999,1.275081227,-4.3423398330000005,-0.281777558,0.0,-4.154279464,0.093717189,0.0,-5.99013788,-5.99013788,5.295986323,0.0,0.0,1.3257403209999998,0.9560665359999999,3.0141794660000003,0.0,0.0
180,25-1192,"Home Economics Teachers, Postsecondary",0.777189392,-1.532454545,-1.357001932,-1.356554241,1.379222629,-0.19812100100000002,0.88601434,1.1940468640000002,0.0,0.0,-0.308032524,0.0,0.4208124,0.4208124,0.49292136799999997,0.171347378,0.0,-0.745388037,0.7907598379999999,0.276202189,0.509895829,0.509895829
181,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",1.062584785,-2.724723753,-1.9690177290000002,0.285828886,-0.23232782100000002,-0.809207089,2.79716819,3.455456065,0.02423121,0.084428153,-0.7056846640000001,-0.061262574000000014,2.711392833,2.711392833,-2.724938022,0.034722698999999996,0.0,-2.010772055,-0.23095178,-0.517936886,1.003685538,1.003685538
182,25-1194,"Vocational Education Teachers, Postsecondary",-0.389762447,-1.062927674,-0.6793160359999999,4.819198451,-2.368466498,-2.834343591,-0.7391209059999999,-1.28488538,0.0,-0.17586087399999994,-0.508419281,1.230044629,-1.269429827,-1.269429827,2.7443435139999997,0.8297289959999999,0.366834926,-1.113970088,2.189383153,0.47236652700000004,-0.062627554,-0.062627554
183,25-2011,"Preschool Teachers, Except Special Education",0.897135308,3.431410286,3.1092466930000002,-1.9739672769999999,1.6073577119999998,0.6887731579999999,-1.0387492790000001,-1.02119943,-0.160209089,-0.20465855100000002,2.575377998,-2.228060207,0.7781163809999999,0.7781163809999999,-3.1069653919999998,-0.631316029,0.02116377,0.589346282,-1.568613169,-1.517546246,0.833323312,0.833323312
184,25-2012,"Kindergarten Teachers, Except Special Education",-0.641738143,3.3446125230000003,3.670023451,-1.062370424,1.187136219,-0.45017672299999995,-5.155748234,-4.4083350889999995,0.324329484,-0.151829536,-1.7226536190000001,0.8027405259999999,0.09349787,0.09349787,2.134010456,0.928825793,0.009648993,-0.214548045,1.177963202,0.232120512,-1.058110758,-1.058110758
185,25-2021,"Elementary School Teachers, Except Special Education",0.14632329,0.310073979,0.967885445,-1.125733909,0.572318263,-0.104395821,-2.222095327,-1.388942215,-0.019766386,-0.35937868700000003,-0.38861738700000004,-0.065390651,1.354103522,1.354103522,0.165964495,-1.006937009,0.0,0.441090766,0.952119635,-0.220308897,0.5382766210000001,0.5382766210000001
186,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",0.781192428,2.000910181,1.5903126369999998,0.475765169,0.3663671020000001,-0.43153472600000004,-1.601018901,1.092676993,0.077968384,-0.26198014,-2.400432944,-0.10925119400000001,0.809534421,0.809534421,-0.063220739,-1.2839365459999998,0.482168095,0.38550534799999997,0.894319215,-0.541276852,-0.365012534,-0.365012534
187,25-2023,"Career/Technical Education Teachers, Middle School",1.10290607,-0.724222777,0.063675146,0.280528336,2.435860445,-3.5042867039999996,1.766662194,2.019149755,0.0,-0.640390393,0.75794987,-0.370047038,1.5375364740000002,1.5375364740000002,-2.123179055,-1.4152019830000002,-0.417044651,-0.508514335,0.449655168,-0.232073255,0.646109233,0.646109233
188,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",0.582245524,-1.400449787,-1.2328297529999999,-0.534993143,0.704582686,-0.33720957799999995,0.19417053,1.496723807,0.0,-0.223952448,-0.984499283,-0.094101545,1.7719424369999999,1.7719424369999999,-0.304537528,-1.491013175,-0.059060247,0.41992421799999996,0.35813134700000004,0.46748033,0.321119871,0.321119871
189,25-2032,"Career/Technical Education Teachers, Secondary School",0.45631109799999997,0.035375192,0.601299667,1.219185634,0.8114165529999999,-2.596526662,0.594811127,0.428715716,0.235382001,-0.384439529,0.220280516,0.094872424,1.152120018,1.152120018,-2.293846613,-1.804528746,-0.251716178,0.4776533120000001,-0.568429286,-0.146825716,0.967851373,0.967851373
190,25-2053,"Special Education Teachers, Middle School",0.447325236,1.274852734,2.05843026,-0.8897873829999999,0.591974958,-0.48576510100000003,-2.407740453,-1.082270735,0.0,-0.254859503,-1.0655252,-0.005085015,1.235873967,1.235873967,-0.662354908,-0.997318974,-0.040050262,0.431260023,0.160627088,-0.216872783,1.006693896,1.006693896
191,25-2054,"Special Education Teachers, Secondary School",0.925045329,-0.547352363,1.272998151,-0.592576736,-1.151807426,-0.075966352,0.637757685,-0.457459534,0.0,0.15946271199999998,0.928144427,0.00761008,1.579448731,1.579448731,-2.012655763,0.233382547,-0.09863767,0.24171125100000002,-2.2674321180000003,-0.121679774,1.267847039,1.267847039
192,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,0.23682171300000002,-1.258027724,-2.878110625,-1.7623209480000002,2.9378637060000004,0.44454014299999994,-0.7515525009999999,1.048810907,0.0,-0.309511878,-1.49085153,0.0,0.6986896490000001,0.6986896490000001,1.1640479259999998,0.055728932,0.0,0.44467611,-0.016927254,0.6805701359999999,0.38366436299999995,0.38366436299999995
193,25-3021,Self-Enrichment Education Teachers,1.46028235,3.961464705,0.47585292799999995,1.813905249,1.3486972259999999,0.323009303,1.3551612169999998,0.026945835,-0.166938487,-0.035524127,-0.347603538,1.878281534,-1.671986316,-1.671986316,-3.199137266,-0.833068007,-0.09524558,-0.30619625699999997,0.146502609,-2.111130031,1.01478001,1.01478001
194,25-4011,Archivists,-1.2094851629999999,5.602320166,1.454845309,5.294742932,1.220761942,-2.3680300169999997,-3.819827009,-4.377814323,0.4344739520000001,0.0,0.381913292,-0.258399931,-3.386608352,-3.386608352,0.43200209700000003,0.008379612,0.10315378,0.688016317,-0.376368525,0.008820914000000001,-0.037372063999999997,-0.037372063999999997
195,25-4012,Curators,0.6549385,2.14015092,-2.208762906,1.4676132769999999,4.193500909,-1.312200361,-2.597608333,3.274161851,-0.138614849,-1.332943644,-2.669877926,-1.730333765,1.314991715,1.314991715,0.064709344,-1.361520464,0.0,1.184639994,-0.201645612,0.443235426,-0.267305145,-0.267305145
196,25-4013,Museum Technicians and Conservators,0.552671629,-11.67382933,0.046393347,-3.314705768,0.409056597,-8.814573503,7.967869863,-0.077110115,-2.4698222380000003,4.1518281319999994,2.7912012510000004,3.5717728319999997,-3.301393314,-3.301393314,4.26552282,1.4960862240000001,0.321912551,0.0,0.0,2.447524045,3.294501588,3.294501588
197,25-4021,Librarians,-0.675273254,3.887641835,-0.949572188,3.6211449030000002,1.733265946,-0.517196826,-3.370341994,-0.5605416999999999,0.0,-1.309126374,-0.64733437,-0.85333955,-0.001611316,-0.001611316,-1.146141369,-0.155960933,0.0,-1.7740181130000001,0.6966199259999999,0.08721775,-0.044820409000000005,-0.044820409000000005
198,25-4031,Library Technicians,-1.005012671,-0.28019317,-1.054147943,1.5980175769999998,-0.8240628040000001,0.0,2.0754081109999998,-1.796651007,0.0,1.198389228,-0.720922848,3.3945927389999997,-1.71486424,-1.71486424,3.3983615489999996,3.355732591,-0.116161161,0.162525857,1.0519022690000002,-1.055638008,-4.483724921,-4.483724921
199,25-9011,Audio-Visual and Multimedia Collections Specialists,1.292298883,1.886143892,1.618105264,-3.30551927,-0.43903197,4.012589867,0.586843997,-5.8388715929999995,-0.034821813,1.8959704119999998,2.863070487,1.701496505,-3.887940785,-3.887940785,1.07936483,0.0,0.0,1.5941260959999999,-0.574421414,0.059660147000000004,1.627886949,1.627886949
200,25-9021,Farm and Home Management Advisors,0.48521719,-0.68758197,0.131406426,-1.281440516,0.762344263,-0.299892143,0.555083578,-0.337524328,1.061529741,0.003283232,-0.141824108,-0.03038096,0.8355683140000001,0.8355683140000001,-0.98650042,-0.131931884,-0.045728059,-0.509408393,-0.016922169,-0.282509915,0.7686476879999999,0.7686476879999999
201,25-9031,Instructional Coordinators,0.13862139199999998,1.9225827430000002,1.356829346,-0.38125363799999995,1.6091576369999998,-0.662150602,-2.636402153,-1.157075848,-0.122516785,0.04792649400000002,-1.301411655,-0.103324358,0.03790412,0.03790412,-0.553039333,0.0,0.0,-0.202061961,-0.6233627039999999,0.272385332,1.367576015,1.367576015
202,25-9041,Teacher Assistants,1.818780127,1.779920299,-1.6972465780000001,-2.532338638,5.484927081,0.524578434,2.4838896619999997,-1.194851865,1.230701933,0.395230901,1.075452307,0.977356385,-2.1149444,-2.1149444,-0.330085434,3.3897509080000003,0.0,1.047389524,-2.830135855,-1.937090011,0.0,0.0
203,27-1011,Art Directors,1.0111229259999999,0.7142939140000001,1.406992641,0.022302876,-0.17929781600000005,-0.535703787,2.182432926,0.054675963,0.062531771,0.37324749799999996,0.61591028,1.076067415,0.18916935399999998,0.18916935399999998,-4.1981910000000005,0.0,0.0,-1.189683895,-1.358287059,-1.6502200459999998,2.123417732,2.123417732
204,27-1012,Craft Artists,-0.8902053459999999,-2.4133309169999997,0.07395932599999999,-0.5141938070000001,-0.08981931800000001,-1.883277118,0.367669408,-0.532341925,1.4478403930000001,-1.45189112,-0.370687105,1.2747491640000002,-1.148032817,-1.148032817,3.55106597,0.56961008,2.100370392,0.0,0.0,0.881085497,-1.2475769890000001,-1.2475769890000001
205,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",-1.147532484,-3.9475170210000003,-3.073934639,-2.753492713,1.995503594,-0.11559326199999999,1.978076009,0.0,-1.8435833659999998,1.6958112769999998,-0.64048807,2.7663361689999997,0.33103152,0.33103152,0.10126658,1.630405631,-3.273215792,0.0,0.0,1.7440767419999998,0.38961042799999995,0.38961042799999995
206,27-1014,Multimedia Artists and Animators,-1.2642650009999998,4.26862373,1.217807505,3.42364632,0.279712784,-0.652542879,-2.3565331030000003,-0.9972170159999999,0.188047732,0.496400698,0.740192423,-2.78395694,-4.793466598999999,-4.793466598999999,2.525615871,0.0,0.100205049,1.501043305,0.417236834,0.5071306839999999,-0.9085049009999999,-0.9085049009999999
207,27-1021,Commercial and Industrial Designers,-2.624515562,0.190802505,0.277521123,6.61e-05,0.611359946,-0.6981447040000001,-7.803086932,-7.789048682000001,0.835370148,0.45748944399999997,-0.208023512,-1.09887433,1.626385734,1.626385734,3.145666996,0.0,1.4812991130000002,1.72561865,0.126699525,-0.18795029100000002,0.215716136,0.215716136
208,27-1023,Floral Designers,-0.09888552699999999,1.245086205,-1.929788003,-0.522082488,2.997855185,0.699101511,-1.850788233,-0.804705287,-0.426243814,0.92714645,-1.9000812740000002,0.353095692,-1.6101690119999998,-1.6101690119999998,4.7857238639999995,1.4297874130000001,-0.316408848,3.328342175,1.150356575,-0.8063534509999999,-2.668738351,-2.668738351
209,27-1024,Graphic Designers,-0.9053921220000001,-2.7700406,0.662050913,-1.968483385,-1.933139718,0.469531591,-2.084580038,-0.157220933,0.0,0.062577019,-0.56517141,-1.4247647140000002,0.879178632,0.879178632,-0.0025694760000000002,0.0,0.0,0.431736859,0.6857884590000001,-1.1200947940000001,3.07261936,3.07261936
210,27-1025,Interior Designers,1.076342486,-0.203549819,-0.611088686,2.164317564,2.58404395,-4.3408226480000005,-2.033042734,-0.179197146,-0.18635225800000002,-0.974568738,-0.6929245909999999,0.0,0.46633217299999996,0.46633217299999996,1.53969371,0.0,0.0,1.5593585840000002,1.150703824,-1.170368697,1.306909155,1.306909155
211,27-1026,Merchandise Displayers and Window Trimmers,-0.917581943,3.937324321,1.108105625,2.0075241000000004,-0.262532345,1.0842269409999998,-2.600276857,0.303262007,-2.178189948,1.203693267,-1.7079236780000002,-0.221118505,1.389628149,1.389628149,-2.281385591,2.049418259,-1.89122264,-2.0229308280000002,-0.884954047,0.468303665,-1.362871965,-1.362871965
212,27-1027,Set and Exhibit Designers,0.413057378,2.671604554,0.832533869,1.000543025,0.961354893,-0.12282723300000001,-3.565178763,-0.407761844,-1.5699478269999998,-1.226773107,0.68494774,-1.045643725,0.8434192629999999,0.8434192629999999,-0.313345515,-1.013252471,0.055943774,-0.026100582999999997,-0.569188664,1.23925243,0.7765578390000001,0.7765578390000001
213,27-2011,Actors,1.5317109780000002,-4.971172881,-3.711375653,-0.85674984,-0.40304738799999995,0.0,5.375484581,-0.49578541200000004,2.1933864030000003,2.168368041,0.395850169,1.11366538,-2.831101257,-2.831101257,2.822645142,1.262284867,0.0,1.172510843,0.664605051,-0.276755618,1.135855392,1.135855392
214,27-2012,Producers and Directors,-0.12488320800000001,1.3579624369999999,2.7365529910000004,0.279264422,-0.163116179,-1.494738796,-3.0978392639999996,-1.682449131,-0.50211072,-0.376862301,-0.5364171120000001,0.0,0.6318836489999999,0.6318836489999999,0.463556807,0.0,-0.21392619,0.141298389,0.444442558,0.09174205,0.519553164,0.519553164
215,27-2021,Athletes and Sports Competitors,1.057843748,-0.8793354059999999,-0.119011323,-1.064493185,0.493761771,-0.18959266800000002,7.164400659,1.174689025,4.770195051,1.373492057,0.81407296,-0.9680484340000001,-1.193684497,-1.193684497,-3.50252643,0.8530086729999999,-1.3764963669999999,0.143266495,-2.734867405,-0.387437827,-0.531010578,-0.531010578
216,27-2022,Coaches and Scouts,0.448639516,-1.504032634,2.711391339,-3.709553773,-0.744235304,0.238365103,-0.793306066,-0.610389927,0.776205832,0.208092752,-1.380528623,0.2133139,2.3786063619999998,2.3786063619999998,-0.46603498200000004,-0.17030868899999999,0.052158522,-0.493166979,0.21994386800000001,-0.07466170400000001,0.8334068370000001,0.8334068370000001
217,27-2023,"Umpires, Referees, and Other Sports Officials",0.037031432999999996,1.770022524,0.534856374,1.85288269,0.313145269,-0.930861808,-4.843164833,-0.5157364000000001,-3.597505853,-1.116385258,-0.901669292,1.28813197,0.347787324,0.347787324,1.809652534,0.611622496,0.889914999,0.24777279,0.29645142399999996,-0.236109176,0.952733885,0.952733885
218,27-2032,Choreographers,0.241016022,-1.348272479,-0.0686059,-1.209732646,-0.26300636899999996,0.193072435,0.397193891,-0.040969751,-0.011671855,0.334302864,-0.098483655,0.214016287,1.1746356390000001,1.1746356390000001,0.503972702,1.422822689,0.104553077,-0.77372923,-0.09253236699999999,-0.157141466,-0.486513731,-0.486513731
219,27-2041,Music Directors and Composers,1.324524078,-1.4755389630000002,-1.020068242,-0.53372271,2.191142507,-2.112890518,1.886075109,-0.121829378,-0.20117478100000002,-0.162957993,1.920689501,0.45134776,0.132756224,0.132756224,-1.247224611,0.009457793,0.0,0.0,-1.2870710029999999,0.030388598,2.028456318,2.028456318
220,27-3011,Radio and Television Announcers,0.965573536,-3.324469145,-1.9963222390000002,-0.381946186,-2.198152583,1.251951863,2.99942777,1.165566942,1.058897437,-1.004993136,1.7350844230000002,0.044872104,-0.731118871,-0.731118871,1.602355168,0.22806283300000002,0.032493708999999996,1.02468606,0.596855619,-0.279743054,0.419378615,0.419378615
221,27-3012,Public Address System and Other Announcers,-0.278658074,-0.604378207,-0.399922826,1.44903397,5.753745664,-7.407235015,0.006202219,-2.017379387,2.307877393,-2.505553218,3.177146436,-0.9558890059999999,-1.320445073,-1.320445073,1.074880211,-0.23742059699999998,0.37432108299999994,-0.444806343,1.9766030159999999,-0.593816948,0.565082776,0.565082776
222,27-3021,Broadcast News Analysts,-0.755468045,2.7191928969999997,1.162437309,-0.8483119459999999,2.427572031,-0.022504496000000002,-1.774482285,-0.475285031,0.838339258,-0.632427242,-1.155827417,-0.349281854,0.496535888,0.496535888,-2.11579118,0.0,0.0,-1.4744185630000002,-0.18540209800000002,-0.45597051899999996,-0.080923365,-0.080923365
223,27-3022,Reporters and Correspondents,-0.431752126,-0.26185641600000004,-0.474147618,-0.175464625,0.387755826,0.0,-0.21924609,-1.643731626,0.9546841290000001,-0.44074173,0.910543137,0.0,0.3686416970000001,0.3686416970000001,-1.139563924,0.0,-0.5157665029999999,-1.5511169230000001,0.7031400309999999,0.22417947,0.820272608,0.820272608
224,27-3031,Public Relations Specialists,-0.75465043,1.943408931,0.7946341990000001,3.189229736,-2.5563302980000002,0.515875294,-0.733202648,1.39685721,0.14986301300000002,0.096462269,-2.376385141,0.0,1.482290963,1.482290963,-2.058424081,0.0,0.0,-1.9804072019999999,1.415754426,-1.493771305,-1.3887235930000001,-1.3887235930000001
225,27-3041,Editors,0.043828233,2.634138188,1.895618961,-0.7298829059999999,1.158096926,0.31030520699999997,-4.497583635,-2.448476191,0.0,-0.21802646,-1.618211567,-0.212869416,-1.144322835,-1.144322835,2.185602877,0.0,0.0,1.557788855,0.4362372920000001,0.19157673,0.865993638,0.865993638
226,27-3042,Technical Writers,1.09496419,-6.274019715,-1.435422421,-2.1096924880000003,-0.7087728609999999,-2.020131945,7.381713653999999,5.855664888,0.0,1.5471557130000002,0.744230905,-0.765337852,-3.1314521610000003,-3.1314521610000003,-2.2078711980000003,0.0,0.0,-1.541504662,0.061646770999999996,-0.728013307,5.326593609,5.326593609
227,27-3043,Writers and Authors,-1.851893625,-4.02859616,-3.209857387,-0.663850003,1.175089222,-1.329977991,-0.41760959200000003,2.498060183,0.0,0.0,-0.500542004,-2.415127771,4.640313699,4.640313699,0.458443802,0.0,0.0,0.0,0.094754133,0.363689669,-2.504445374,-2.504445374
228,27-3091,Interpreters and Translators,-1.8952749359999999,0.130644816,0.676649727,0.435857896,-1.048992848,0.067130041,-3.652356021,-1.3703345519999999,0.0,-1.586606811,-0.249898492,-0.445516166,2.453355879,2.453355879,0.223392282,-0.060357324000000004,0.5740015629999999,-1.7122278309999999,1.464054204,-0.042078329000000005,-1.050311892,-1.050311892
229,27-4011,Audio and Video Equipment Technicians,0.9168827409999999,3.7051764780000003,1.764321346,-1.268606249,1.183893586,2.025567795,-5.606916557000001,-0.385084534,-4.871472947,-0.43598363100000004,-0.065080065,0.150704619,0.08856682800000001,0.08856682800000001,0.6963565490000001,-0.2356013260000001,-0.9094787740000001,2.803457178,-0.823128953,-0.138891576,2.0336994440000002,2.0336994440000002
230,27-4012,Broadcast Technicians,-0.907322981,8.001104366,0.310409542,-0.106695118,1.4025052059999998,6.394884736,-6.988289297000001,-1.4230678369999998,-0.23881443600000002,-2.9192169339999996,-2.745837675,0.338647585,-0.9171427879999999,-0.9171427879999999,-0.216219174,0.133699866,-0.454408121,-0.054117575,-0.32509644,0.483703095,-0.7867760890000001,-0.7867760890000001
231,27-4014,Sound Engineering Technicians,0.471960161,4.3558168010000005,-0.45776189799999994,0.72729562,4.105448307,-0.019165228,-5.124063764,-0.351026419,-1.335742838,-1.845971843,-1.5242344780000001,-0.067088186,-0.675060124,-0.675060124,1.726823159,-1.3732760030000002,-0.508170056,0.63835171,0.95553619,2.0143813180000003,0.18844408899999998,0.18844408899999998
232,27-4021,Photographers,-2.2838013040000003,-3.9483497919999997,-2.195902097,-2.783379454,3.817471049,-2.78653929,-1.084345916,-0.26193322199999997,3.569419215,-4.384701201,-2.306914931,2.299784222,0.9538985870000001,0.9538985870000001,3.5652391430000003,0.692463013,0.6691949220000001,-1.3205450970000001,0.37318935200000003,3.150936953,-1.770243326,-1.770243326
233,27-4031,"Camera Operators, Television, Video, and Motion Picture",-0.585988121,0.402278201,0.058050095999999995,0.049178558,-0.7065931940000001,1.001642741,-3.2837710419999997,-0.42070964899999996,-0.13077745699999999,-1.340454426,-1.711038985,0.319209475,-0.9776300920000001,-0.9776300920000001,3.728708895,0.481240599,-0.088396695,1.3052031309999998,1.55461324,0.47604862,-0.45557408299999996,-0.45557408299999996
234,27-4032,Film and Video Editors,0.320579503,2.025701799,0.12788342,-1.271268681,3.966990524,-0.7979034629999999,-4.547798747,0.590441818,0.0,-6.708598638,2.071320591,-0.500962518,-2.0261724819999998,-2.0261724819999998,-1.184966693,-0.800260175,-1.099714881,-0.992101336,0.059041124,1.648068575,6.0538156260000004,6.0538156260000004
235,29-1011,Chiropractors,0.242568461,0.223704001,0.822704309,-0.706958324,0.241479835,-0.133521819,0.815362908,-0.77975404,0.0,-0.188955767,0.9485762090000001,0.8354965059999999,1.712958005,1.712958005,-2.03840192,-1.08933722,-0.067917411,-0.619008895,0.22412696,-0.48626535299999996,-0.471054533,-0.471054533
236,29-1021,"Dentists, General",1.199633985,0.09785311099999999,1.4901099430000002,-0.12240867300000001,-0.116749935,-1.153098225,0.782095779,0.8551676990000001,-1.618078694,0.316252268,0.853514001,0.375240505,0.137432925,0.137432925,-0.245302722,-0.41806074,0.176336202,0.07498647900000001,0.211467173,-0.290031835,0.427554893,0.427554893
237,29-1022,Oral and Maxillofacial Surgeons,0.7021406659999999,0.7214306770000001,-1.330281388,0.93797579,0.922779916,0.19095636,-2.61464162,0.178507787,-0.059901110999999986,-0.843121762,-0.8393107,-1.050815833,0.12159494800000001,0.12159494800000001,2.262267963,-0.069371401,0.30888772600000003,1.039829225,1.0238945259999999,-0.040972112000000005,0.21148869899999997,0.21148869899999997
238,29-1023,Orthodontists,0.6933454170000001,-1.289690416,-0.3756476070000001,-0.483723876,1.278430919,-1.708749852,-0.869837857,-0.212358243,0.0,-0.317079192,0.049260415999999994,-0.38966083799999995,0.460123195,0.460123195,1.0869313859999998,0.0,-0.080608935,0.2498866260000001,-0.19946192100000001,1.117115616,1.305819109,1.305819109
