,Job Code,Job Title,Race with the Machine,Communication,Interpersonal Task,Group Task,Race against the Machine,Routine Problem Solving,Information Processing,General Physical Task,Machine Control,Hazardous Task,Race ahead of the Machine,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Dynamic Physical Task,Equipment Maintenance,Vehicle and Equipment Operation,Conflict Resolution,Management and Supervision
110,19-2021,Atmospheric and Space Scientists,-0.029154053614996345,-0.0016668259734883976,-0.014470794865614403,-0.013016432775893542,-0.01610441005995783,-0.018121752075406426,0.024694802311998467,-0.00605181481971639,-0.013802061249955729,-0.0028235842268777463,0.01464179047081608,-0.0015916613096616866,0.016233451780477776,-0.0015403849906614616,0.0,-0.024014981661774626,-0.0013119448332787331,0.0021816523528514348,0.021604889151540456
111,19-2031,Chemists,-0.043321943186762434,-0.0017059192470162757,-0.01789458375622126,-0.023721440183524883,0.07948839947855227,0.013069396276825691,0.05389634261104506,0.007448010284140213,0.010856171338556451,-0.005781521032015173,-0.02603182763289757,-0.02523677544897282,-0.0007950521839247582,0.002947736487582356,0.0,0.004553323835767717,0.003755010286519004,-0.0066620728926061615,0.0013014752579017935
112,19-2032,Materials Scientists,-0.05405752139394968,-0.004736046444192704,-0.02188942680614256,-0.027432048143614413,0.06647315186373998,0.02102086937934849,0.03591450536422619,0.0,0.0023747620786208692,0.007163015041544429,0.010561270922544108,0.0016757126964499214,0.008885558226094187,-0.032312828199236525,0.0,-0.02847488647593271,-0.0014140879682956824,-0.016676406588496576,0.01425255283348845
113,19-2041,"Environmental Scientists and Specialists, Including Health",0.043993732500671456,0.02990915044566142,0.014094712855613596,-1.0130800603561432e-05,-0.03289602606751715,-0.03158066674400259,0.01875578611276871,0.0,-0.009937203485605155,-0.010133941950678144,0.022098778420871167,0.007768079301163132,0.014330699119708037,-0.05077290950883933,-0.0005168535680268201,-0.006188694609118734,-0.0386130720647123,-0.002072206389309848,-0.003382082877671607
114,19-2042,"Geoscientists, Except Hydrologists and Geographers",-0.036886676231147456,-0.03011215245993376,-0.005502671466108529,-0.0012718523051051854,-0.01812897190161164,0.006637746999898789,-0.014990131696029196,0.0,-0.010426562249837866,0.0006499750443566459,0.026291244687168924,0.011762208276540051,0.014529036410628868,0.011023673250282707,0.0005344025363771825,-0.015615707515970332,0.03126365827558032,-0.01130151671686603,0.006142836671161552
115,19-2043,Hydrologists,-0.018174950494181986,-0.01410230459916334,-0.0025299538366697905,-0.0015426920583488444,0.04032566251290537,0.023386594567797358,0.0165193778884858,0.00019738058299343959,0.0010462864955390512,-0.0008239770219102923,-0.0039989516057161315,-0.010296206700727992,0.006297255095011854,-0.015439390953333148,0.00535586025264115,0.012128108684505735,0.0024137687312470804,0.004103061490923942,-0.039440190112651055
116,19-3011,Economists,-0.05435021794911085,-0.030452286024261213,-0.01148235819506013,-0.012415573729789513,0.010260263284480736,0.003125989666887149,0.01243555735058971,0.0,-0.005301283732996114,0.0,0.034066900779798875,0.013811008893647184,0.02025589188615169,-0.00930571916106248,0.0,0.0,0.0,-0.011508089113753868,0.0022023699526913867
117,19-3022,Survey Researchers,-0.048798630870244886,0.002937865672714341,-0.03861120334525875,-0.013125293197700505,0.02724581216736896,0.009364547230942134,0.021130976580327573,0.0,-0.0023098068041303237,-0.0009399048397704244,0.023731451607765186,0.020055861553011357,0.003675590054753833,-0.005602392369490636,0.0,-0.00791834383290878,0.0,-0.016586062524901447,0.018902013988319588
118,19-3031,"Clinical, Counseling, and School Psychologists",0.012167583843353535,0.005797365769133603,0.005567879397713457,0.0008023386765064548,-0.01646191563556723,0.001581670930068682,-0.01952816109889632,0.0,0.0014845745332603987,0.0,0.01839303903230344,0.011249166607372164,0.007143872424931265,-0.02070500028173694,0.0,0.0,0.0,-0.014566233229827925,-0.0061387670519090255
119,19-3032,Industrial-Organizational Psychologists,0.013385085759196086,0.002275427347467121,0.010006109386073464,0.0011035490256554818,-0.042373220055139514,-0.015942689645975915,-0.025172926116736855,0.0,-0.0012576042924267242,0.0,0.023396869915676327,0.02248285453481641,0.0009140153808599172,-0.002731547016699712,0.0,-0.0007160350132035878,-0.000790046307082961,-0.001272568835871766,4.710313945859024e-05
120,19-3041,Sociologists,0.003685130667313907,-0.0035447265007980118,0.008291399656099659,-0.0010615424879877183,-0.010104738277730826,0.003808874386495576,-0.001733647983852657,0.0,-0.012179964680373736,0.0,0.001954168577266102,-0.0049336659179542155,0.006887834495220346,-0.012104321669556946,0.0,0.0,0.0,0.004319208969801099,-0.016423530639358048
121,19-3051,Urban and Regional Planners,-0.03933434558979385,-0.02453333026738272,-0.0040479308624874685,-0.010753084459923632,-0.03874310624562405,-0.04068730124913508,0.00643806901485558,-0.008642513731954172,0.00427036237111512,-0.00012172265050547583,0.028190678141918637,0.032653262871971664,-0.0044625847300530245,0.034835662596371886,-0.002439482549055175,0.0012731397324864193,-0.010129925755497069,-0.017951528733192314,0.06408345990163003
122,19-3091,Anthropologists and Archeologists,-0.0008409055855017473,-0.00483465868175198,0.004959137118211277,-0.000965384021961044,0.006895280135027909,-0.0012338559266855814,0.005084116453388064,0.0009415366798348252,0.00204876700930182,5.471591918878671e-05,0.0007510589246726429,0.0014388012867653233,-0.0006877423620926804,-0.015689489187891925,-6.775237940635265e-05,0.0007548911384519454,-0.0036194126126307923,-0.0034066376830678173,-0.009350577651238902
123,19-3092,Geographers,-0.0105343389748669,-0.010857047642160014,0.0039220713349023655,-0.003599362667609243,-0.017655839116605038,0.01367174552399607,-0.030254939915939805,0.0,-0.001072644724661306,0.0,0.014923973691310141,-0.012257915912020141,0.027181889603330275,-0.009153943924016307,0.0,-0.0017185583270173126,-0.0076173344924059675,0.0025969013208739,-0.0024149524254669305
124,19-3093,Historians,0.01430967152496923,0.05327136778660097,0.007918829285089496,-0.046880525546721216,-0.05002399328011453,-0.03532367785698017,0.04256821218361007,-0.012756132737973585,-0.012146461239836571,-0.032365933628934286,0.058908269336344674,0.009619850768305209,0.04928841856803946,-0.06490745995045187,-0.004785120177919155,-0.0004994397611778362,-0.0173547522552674,-0.042066733052104836,-0.00020141470398268163
125,19-3094,Political Scientists,-0.009283738291761516,-0.015787228770919676,0.006503490479158169,0.0,-0.012340819044994912,-0.0003984776363047202,-0.005822489745840542,0.0,-0.006119851662849646,0.0,0.01638963286307525,0.030364029477614556,-0.013974396614539308,-0.006287037062001871,0.0,0.0,0.0,0.005172840839221113,-0.011459877901222984
126,19-4010,Agricultural and Food Science Technicians,-0.04188052616417,-0.01891709676489612,-0.003193592714628153,-0.019769836684645728,0.0200558510608303,-0.014111570593541753,0.027945640758969426,0.010966134618862372,0.008564669071471867,-0.013309022794931652,-0.008989538220537933,-0.002583140038361065,-0.006406398182176871,0.018101532428607764,0.002314654082538675,-0.04315911355536749,0.04956386189050994,-0.0026348061308145965,0.012016936141741224
127,19-4021,Biological Technicians,0.004996369139798618,0.016088987505478512,0.002868845520091557,-0.013961463885771446,0.014132732298964834,-0.01584368180026781,0.029460498417607974,-0.002482615766319345,0.010420697678261738,-0.0074221662303177735,0.029936564464520275,0.014273086266677863,0.01566347819784241,-0.05970985819780101,-0.0013070285483526465,-0.005754481396910177,-0.03664766741730452,-0.007701547319185258,-0.008299133516048409
128,19-4031,Chemical Technicians,-0.016570305068237652,-0.021061775364795886,-0.00022366905262505225,0.004715139349183289,-0.048046550579014184,-0.05294183481166921,-0.030630231007003694,0.022984872111003515,0.0016310782751437908,0.01090956485351146,0.01452363891939121,-0.0035758027894847305,0.018099441708875938,0.03729838729645901,0.01312116829743768,0.0033716301554487797,0.003106493661213901,0.0005448888560767788,0.017154206326281878
129,19-4042,"Environmental Science and Protection Technicians, Including Health",0.04351742863108101,0.0252527171343308,0.017990869313537612,0.00027384218321258817,-0.05979421814952862,0.008240770759860884,-0.01715908185547266,-0.010246742471358726,-0.01821823769975666,-0.022410926882801482,0.011431170431327764,0.0012615109228261946,0.010169659508501572,-0.000525672261775828,-0.005004894584797085,-0.0011037423545905425,-0.0035600706718395686,-0.005473891571982682,0.014616926921434048
130,19-4045,Geological and Petroleum Technicians,-0.009490496658146816,0.012380137256008993,-0.010995478616208693,-0.01087515529794713,0.034730044401769834,0.038885088811652174,-0.019171535008144374,0.005502595892148878,0.003535016112759401,0.005978878593353703,-0.033229810924984685,-0.02644634218802216,-0.006783468736962515,0.023238584362279883,0.0004705781053556141,-0.0017347546845579984,0.03293940834585001,-0.0032503776847829647,-0.005186269719584808
131,19-4051,Nuclear Technicians,-0.003189818918677721,0.005872156323480801,-0.003331043317448845,-0.0057309319247096785,0.03301081094201963,0.04459265708761776,0.0038289144623924326,-0.004645909272049453,0.0018455019084617425,-0.012610353244402905,-0.0012921237287900865,-0.004149772087160059,0.0028576483583699717,-0.016359168340201152,-0.010753032769145146,0.006864253752991989,-0.001101361158874714,-0.007496353574042845,-0.003872674591130427
132,19-4061,Social Science Research Assistants,0.023616659064921747,0.04475064755453964,-0.021133988489617908,0.0,0.04625295441875596,-0.004315518164139817,0.05340371274511686,-0.007924454071740866,0.0050892139095197655,0.0,-0.037051553287580793,0.0018087968020897226,-0.038860350089670516,-0.015108254669385103,0.0,-0.005099350624931623,-0.009166740754674578,0.0,-0.0008421632897789058
133,19-4071,Forest and Conservation Technicians,0.020347925023797158,0.003789089464295757,-0.001487224651566338,0.018046060211067742,-0.014690769174500047,0.018797760895198117,-0.00830747327817832,-0.005989451631630241,-0.005248409029723681,-0.01394319613016592,0.011715920402695307,0.012560877084365048,-0.0008449566816697424,0.0007406694603764585,0.004126327323035049,0.0009358443350278475,-0.028298725595266288,0.01076166576271257,0.013215557634867276
134,19-4092,Forensic Science Technicians,-0.0068986190587339005,-0.007521809017471363,-0.00017415842210407456,0.0007973483808415232,-0.024386072311482515,0.0006443763459900026,-0.0353077875798774,0.0014054219087420439,0.005025745002763805,0.0038461720108990335,0.00042523417910183414,0.0040299433273557035,-0.003604709148253872,0.0317010259428919,0.007216304066799105,-0.026687317434028246,0.03223871267293037,0.016038687099933568,0.002894639537257067
135,19-5011,Occupational Health and Safety Specialists,-0.01081319469316473,-0.0031310856177684467,-0.009677281513006487,0.0019951724376101967,0.03310796372853547,0.0024923911490864763,0.02195494523450417,0.00020713693384880416,0.006257304452099051,0.002196185958997003,0.0007930215514209416,0.0036492861455531132,-0.002856264594132175,-0.01668344716451603,-0.003529650424142409,0.0037535404377004727,-0.00412653309040107,0.00026799627961915026,-0.013048800367292168
136,19-5012,Occupational Health and Safety Technicians,0.002262455609903139,0.01498170853349911,-0.014775920432778996,0.002056667509183001,0.06804506562354462,0.0134947172161012,0.045520628861626715,-0.0028483579930804388,0.018106415654299008,-0.006228338115401841,-0.017723821969427008,-0.013335767502720213,-0.004388054466706804,-0.03767161792060556,0.0014102704231123925,-0.0030058371718360392,-0.03696382275430417,0.0020636403417630326,-0.0011758687593407605
137,21-1012,"Educational, Guidance, and Career Counselors and Advisors",-0.03578730327777538,-0.023858502593021788,-0.016943557907355578,0.005014757222601979,0.007678288076906875,0.009492536213462535,-0.00181424813655566,0.0,0.0,0.0,0.02653334535029682,0.020134562787003388,0.006398782563293431,5.429651319809048e-05,0.004037083668522254,0.0,0.0,0.01244689478550176,-0.016429681940825933
138,21-1013,Marriage and Family Therapists,0.015373688811184004,0.007634294709491159,0.004824706589849265,0.002914687511843576,-0.025085925928126585,-0.00422324646446741,-0.008852374422349173,0.0,-0.015086855831995703,0.003076550790685713,0.0095484718301838,0.010992002358703436,-0.0014435305285196293,-0.0007203345976380671,0.0,0.0,-0.00029440222265487244,0.007022838073180909,-0.007448770448164114
139,21-1015,Rehabilitation Counselors,0.007225655288984639,0.026866397378534912,0.006990898872684226,-0.026631640962234502,0.037658893802274496,0.01624012092448721,0.03630918124810655,-0.009948462276413793,0.0029074421714188467,-0.00784938826532432,0.018643750669491588,0.016832321579771513,0.0018114290897200817,-0.061175169098649285,-0.04209612200350147,0.0,-0.01830384067390036,-0.017795488758372918,0.017020282337125464
140,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",-0.003375669907929118,0.013283499872474958,-0.0039520514924667885,-0.0127071182879373,0.009617571079454336,0.01905175045647215,-0.007371240965816789,0.0,-0.002062938411201024,0.0,0.018624506031980417,0.012245521656129264,0.006378984375851146,-0.0236652125628901,0.0026662061436923787,0.0,0.0006198142192955788,-0.008449595805083962,-0.0185016371207941
141,21-1021,"Child, Family, and School Social Workers",-0.013672350001695949,-0.014458261226883484,-0.004006042567222506,0.004791953792410049,0.02670541800274617,0.008881451242754572,0.008042718525369566,0.0016130557500556822,0.00806617110937238,0.00010202137519397304,0.026071773603245738,0.013406531783455407,0.01266524181979032,-0.03628110097229989,0.0039021202417125842,0.0,-0.0017214481921867615,0.005094902707802732,-0.04355667572962847
142,21-1022,Healthcare Social Workers,0.013005988368311487,0.007722513563157381,0.009675601852724244,-0.0043921270475701475,-0.02247500930513595,-0.00651345263556943,-0.0135422477449881,0.00011873446815812627,0.0,-0.002538043392736552,0.01367709525971146,-0.0020767263946195737,0.015753821654331028,-0.013659287581692436,-0.009207375094068193,0.0,0.0036325843176639367,-0.00783780235290596,-0.00024669445238222065
143,21-1023,Mental Health and Substance Abuse Social Workers,-0.034358225945768484,0.001229960970611163,-0.02742748377085194,-0.00816070314552772,0.05309880144350209,0.02699695842985439,0.02640587825328955,0.0,0.004249815719471304,-0.00455385095911316,0.016187664677051128,0.004503930703178721,0.011683733973872415,-0.03438345056012575,-0.0036175793681712774,0.0,-0.0022323475282792645,-0.03207862144313284,0.0035450977794576244
144,21-1091,Health Education Specialists,-0.006117378408951324,-0.010307116933911243,0.005391153106195284,-0.0012014145812353804,-0.004708228872720474,0.0017766941979844644,0.009298522266483714,-0.0007394236842262759,-0.015847137416745892,0.0008031157637835043,0.008568563239051127,0.012126456744320451,-0.003557893505269326,-0.008930595455624565,0.0,-0.003515258781444177,-0.006164252732741463,-0.0034706106991161945,0.0042195267576772754
145,21-1092,Probation Officers and Correctional Treatment Specialists,-0.020281110285569226,0.00400380354238694,-0.013147326119108738,-0.011137587708847452,0.023448289462044452,0.0008005519269878719,0.02075432052206965,0.002158484799961443,-0.0029492908013335,0.0026842230143589887,-0.006344422301179202,0.012353027801706143,-0.018697450102885343,0.015539470264585103,0.011781435968748815,-0.004524831083206471,0.015076854641794906,-0.009822508326207513,0.0030285190634553594
146,21-1093,Social and Human Service Assistants,0.0975572004161928,0.057174892216466565,0.024209753711640237,0.016172554488086018,-0.017611566598409914,0.011029224600171972,-0.025194944818866385,-0.0015415337746231546,-0.006900967504443963,0.004996654899351622,0.0170188458262083,-0.01055458385394379,0.0275734296801521,-0.10041673159092224,-0.01936081022396317,0.0,-0.04896751253727488,-0.028649616650046825,-0.0034387921796373913
147,21-2011,Clergy,0.04390625970576137,0.023272148819368742,0.01751404035370968,0.003120070532682935,-0.02846653914010337,-0.0027786657647287244,-0.02342925945043872,0.0,-0.001816940477770459,-0.00044167344716548114,0.003421828092663698,-0.010669177923760188,0.014091006016423891,-0.02438881784224685,-0.00024572735015130845,-0.0017704230168292027,-0.01604080308347366,0.016105360869280397,-0.022437225261073057
148,21-2021,"Directors, Religious Activities and Education",0.007514560538530556,0.020116977984275544,-0.012193139374472972,-0.00040927807127198035,-0.007162622510188244,-0.003027624191341438,-0.0037702179067980977,-0.000364780412048713,0.0,0.0,0.014955084123249253,0.0300578634641074,-0.015102779340858153,-0.009054114966071058,-0.00553413155178535,0.0,-0.007269100441405427,-0.002823184238363398,0.006572301265483138
149,23-1011,Lawyers,-0.0007115779206298134,0.005071773941259143,-0.006573465428433886,0.0007901135665449623,0.00870692626935321,-0.003998340590846077,0.01121658096684431,0.003378669405702473,-0.0018899835123474817,0.0,-0.004338621150230343,0.006210883649782693,-0.010549504800013036,0.0022425148575876547,0.0,0.0,-0.001130361146201262,0.0003373841763304186,0.003035491827458491
150,23-1012,Judicial Law Clerks,0.034282877701187264,0.0615548255936659,-0.02941545521799483,0.002143507325516178,0.04357267014879768,-0.017854991435623344,0.06142766158442101,0.0,0.0,0.0,-0.03806502140162983,-0.029804127129483736,-0.008260894272146102,-0.03967237559046772,0.0,0.002598053798075397,0.0,-0.048867263126669315,0.0065968337381261954
151,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",-0.0025371407681116513,0.005499200278306139,-0.008036341046417789,0.0,-0.014771264860863581,0.011315227679926545,-0.02627305803432428,0.006200733608108907,-0.006014168114574766,0.0,0.01085961684514175,-0.003604708590704157,0.0144643254358459,0.001861273168651173,0.0,0.0,0.0,0.005307624086344664,-0.0034463509176934893
152,23-1022,"Arbitrators, Mediators, and Conciliators",-0.021004609536017817,-0.004329185838208183,-0.016675423697809614,0.0,0.03168489033160146,0.012620962330060144,0.01906392800154132,0.0,0.0,0.0,0.0035752544456180424,-0.003602128475207938,0.007177382920825981,-0.010148034935112654,0.0,0.0,-0.0024178591923948558,0.0040588668218242,-0.011789042564542
153,23-1023,"Judges, Magistrate Judges, and Magistrates",-0.010545049208426444,-0.010621822161220734,-0.007813069392169962,0.007889842344964242,0.015401603374422796,0.018673630088159456,-0.0002642636973586854,0.0,-0.003007763016377971,0.0,0.024557315759167447,0.014464955659140069,0.010092360100027384,-0.026728433429293208,-0.00368364580702449,0.0,0.0,-0.01625901353244638,-0.00678577408982234
154,23-2011,Paralegals and Legal Assistants,0.08799150098506581,0.0928198096432557,-0.005126752364621234,0.0002984437064313672,-0.08140425694445907,-0.06742303965035354,-0.004087537512985781,-0.008644726008144706,-0.0012489537729750545,0.0,-0.00623347074115016,0.0013331222947192446,-0.007566593035869408,0.003314962596483697,-0.0014468794870792765,0.0,-0.000402545983311254,0.001323320092398429,0.003841067974475799
155,23-2093,"Title Examiners, Abstractors, and Searchers",-0.027774027361375547,-0.007955110355886336,-0.028810814125946764,0.00899189712045756,0.10271078351196196,0.0195446592158949,0.07070234824048424,-0.00481051200127473,0.017274288056857552,0.0,-0.03832466497534729,-0.03257812752978679,-0.0057465374455605185,-0.02662396889735393,0.0,-0.005092366833167901,0.0,-0.003546907792199933,-0.017984694271986092
156,25-1011,"Business Teachers, Postsecondary",-0.01177420157375797,0.0021744157961268995,-0.01501608846085565,0.0010674710909707548,-0.00772938067066488,0.008924306509604005,-0.01401855813640608,0.0,-0.002635129043862802,0.0,0.019149919895942447,0.0126113236732864,0.00653859622265604,-0.009436815799332776,0.0,0.0,0.0,-0.00044846217117081337,-0.008988353628161956
157,25-1021,"Computer Science Teachers, Postsecondary",-0.016067765913750448,-0.014353891985088326,-0.005241373123342746,0.00352749919468061,0.012245661798976916,0.008061581734149927,0.004184080064826998,0.0,0.0,0.0,-0.0006427275106400121,-0.011905568418281942,0.011262840907641944,-0.005807181374053796,0.0,-0.020915800178238082,0.0,0.002956340944204238,0.012152277859980062
158,25-1022,"Mathematical Science Teachers, Postsecondary",-0.03083316070630392,-0.0044133202948859335,-0.017459145757194004,-0.00896069465422398,-0.00046652660536422585,-0.0013116358442845054,0.000845109238920283,0.0,0.0,0.0,0.030294303868981732,0.010174013489366238,0.02012029037961549,-0.0009407729568349164,0.0,0.0,0.0,-0.0017427252173773692,0.0008019522605424503
159,25-1031,"Architecture Teachers, Postsecondary",-0.04194119960518822,-0.028804515454420587,-0.0045368114626630355,-0.008599872688104585,0.029938411908167525,0.01504235165204351,0.011235734195568059,0.0,0.0036603260605559593,0.0,-0.00710445258446843,0.0008498986904311723,-0.007954351274899588,0.018067253463507127,0.0,0.004802664917674174,0.0038323426212632603,0.007204497726171996,0.002227748198397682
160,25-1032,"Engineering Teachers, Postsecondary",-0.01857674260456084,-0.005509807897533067,-0.0044725871004479565,-0.008594347606579808,0.01527835154205309,0.00036669686462399015,0.0170451691668905,0.0,-0.002410531368788113,0.000277016879326706,-0.01246238967181229,-0.005743975115265129,-0.0067184145565471615,0.004839433714531542,0.0,-0.007316835836065191,-0.0014137744718707114,0.0019032022995215038,0.011666841722945943
161,25-1041,"Agricultural Sciences Teachers, Postsecondary",-0.0180930325937092,-0.0010470172478006382,-0.015813671950816337,-0.0012323433950922422,0.007405203611700828,0.003749435149216313,0.002465782318483295,0.0003480746921564917,0.0008419114518447464,0.0,0.0070285044250027046,-0.007100020853136198,0.014128525278138904,-0.0004910043226161731,0.0,-0.010610654471007898,-0.008292290849161112,-0.0009256876212427221,0.01933762861879557
162,25-1042,"Biological Science Teachers, Postsecondary",-0.023333887919305296,-0.024434340793862364,-0.009589296688969396,0.010689749563526479,0.032522827180601496,0.009741177234390913,0.010437556853577943,0.0,0.010889156767210374,0.0014549363254222616,-0.004007215338638376,0.01154973349713017,-0.01555694883576854,-0.004533528200565871,0.0,-0.008197868443016034,0.001453858727202897,0.005201690047206679,-0.002991208531959416
163,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",-0.02103603191942213,-0.020111552499975427,-0.005078278949937055,0.004153799530490353,0.04055472977576946,-0.0009386724655704172,0.027557741790817686,0.00045661989280893243,0.005405647006635947,0.008073393551077316,-0.02069520630174324,-0.015269656830744641,-0.005425549470998603,-1.9169756406561825e-05,0.0008279386622254781,-0.00791360395010431,0.012016360692842374,0.0033632672399530428,-0.00831313240132315
164,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",-0.005742269682537826,-0.004486717193062373,0.005514127254844761,-0.006769679744320212,-0.013650680907212706,0.0015909925589987046,-0.004392696094607324,0.0,-0.011751873455141013,0.0009028960835369217,0.019347062036496002,0.0018999497974480086,0.017447112239047977,-0.01897033436185219,0.0,-0.008991564234929377,0.0,0.007328993971997131,-0.017307764098919945
165,25-1052,"Chemistry Teachers, Postsecondary",0.011942306878972242,-0.0013868065919315775,0.005953059629514554,0.00737605384138925,-0.03397777388827139,0.018342447854305,-0.030194433207091517,0.0,-0.0138518245072357,-0.008273964028249165,0.03713158918813286,0.011995648344889032,0.025135940843243814,-0.02074305639355095,0.0,-0.017070139944180208,0.0,0.004676462132870952,-0.008349378582241697
166,25-1053,"Environmental Science Teachers, Postsecondary",-0.022017197131050572,-0.014998145303116273,-0.0073178337829232125,0.00029878195498891404,0.0013075978722090766,0.002900313705636361,-0.0054424408197736715,0.0,0.00015240275931499916,0.0036973222270313896,0.01076408527345464,0.001433937441959278,0.009330147831495356,-0.00027138324320021,0.0,-0.0030716924202412567,1.6830830241497743e-05,0.0005694070829770259,0.0022140712638225174
167,25-1054,"Physics Teachers, Postsecondary",-0.05101490058050796,-0.05227413657727848,0.010358577679842721,-0.009099341683072231,0.0464369138264087,-0.0011787449101636257,0.03977855903285221,0.0,0.007837099703720136,0.0,0.0052451091154136755,0.013307974426784335,-0.00806286531137067,-0.009339181468367264,0.0,0.0010131083804100528,0.0,-0.0013061180895881696,-0.00904617175918914
168,25-1061,"Anthropology and Archeology Teachers, Postsecondary",-0.017483551976183204,-0.02371108660680632,0.006420831921546112,-0.0001932972909230056,-0.012953595711438323,0.008085278744144475,-0.02313090595941221,0.0,0.0020920315038294186,0.0,0.01021850525236878,0.025414929352353254,-0.01519642409998448,0.011644193660353665,0.0,0.0,0.0015268999724963855,0.0038286825482257256,0.006288611139631556
169,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",-0.015149322309538471,-0.007061421776366025,-0.010263641155013832,0.002175740621841357,-0.03823464980787506,7.796825781061778e-05,-0.03676630038656865,0.0,-0.0015463176791170347,0.0,0.030747997729125093,0.027175269771479615,0.0035727279576454885,0.008373555435920091,0.0,0.0,0.0,-0.006881755056919105,0.015255310492839194
170,25-1063,"Economics Teachers, Postsecondary",-0.011374923600018322,0.002449531737344732,-0.006679213914783294,-0.007145241422579744,-0.02069150250210358,-0.02078538067768568,0.002374285509377905,0.0,-0.002280407333795781,0.0,0.017824876302448278,0.013870509434514369,0.00395436686793392,0.004032825933671463,0.0,0.0,-0.00254282127213001,0.0,0.00657564720580147
171,25-1064,"Geography Teachers, Postsecondary",-0.026050257225326858,-0.006494730897296408,-0.017007743973492626,-0.0025477823545378194,0.02838650360276143,0.002021981827399243,0.0223943983147401,0.0,0.003970123460622074,0.0,-0.005532125047282649,0.0003581472681204387,-0.0058902723154031075,0.0010379389211357948,0.0,-0.002380594013819674,0.0,0.0001504622543284859,0.003268070680626983
172,25-1065,"Political Science Teachers, Postsecondary",-0.03397380228321206,0.005995009108791388,-0.028113486701289537,-0.011855324690713915,0.005642292470189061,0.0014139791558537185,0.004582100452457286,0.0,-0.00035378713812193635,0.0,0.01564379695884975,0.013042307919099258,0.002601489039750493,0.0058417485877894785,0.0,0.0,0.0,0.0075506926188584735,-0.0017089440310689913
173,25-1066,"Psychology Teachers, Postsecondary",-0.02156701456461949,-0.011841703861323966,-0.00925335882211622,-0.0004719518811793126,-0.00724837949620058,-0.0020156091901350533,-0.005232770306065532,0.0,0.0,0.0,0.0016867390662428097,0.026268298352598564,-0.024581559286355758,0.02348776858465497,0.0,0.0,0.0,0.004846369096723283,0.01864139948793169
174,25-1067,"Sociology Teachers, Postsecondary",-0.02386757917256946,0.004085356519312827,-0.017629143088917467,-0.0103237926029648,0.044681261980849735,0.008125079520538793,0.03871606732717285,0.0,-0.0021598848668619073,0.0,0.0010158546903105276,0.0030487760019792393,-0.002032921311668712,-0.02498825045350472,0.0,0.0,0.0,-0.00843976823538123,-0.016548482218123488
175,25-1071,"Health Specialties Teachers, Postsecondary",0.018564933496651226,-0.0004869111446613033,0.013974042826156129,0.005077801815156394,-0.03153269969056094,-0.0019293325737438879,-0.02629972167727755,0.0013135342954790268,-0.00519647714614414,0.0005792974111256256,0.01946352380750724,0.007434172913067583,0.012029350894439655,-0.015178188353663746,0.0,0.003757646030268368,0.0,-0.00523629568250171,-0.013699538701430413
176,25-1072,"Nursing Instructors and Teachers, Postsecondary",-0.02059999880117999,-0.020312282481179444,0.0012681131304752152,-0.0015558294504757833,0.02161978998640024,0.011854314590419069,0.0018069404330922773,0.0039909228965065895,0.003602093725179957,0.0003655183412023689,-0.004226652874740583,0.00237039505900815,-0.006597047933748747,0.008753751969167042,0.005853693221283633,-0.002154967711105559,0.0,0.005058904517028361,-3.878058039391563e-06
177,25-1081,"Education Teachers, Postsecondary",0.004598668525771066,0.015492850867743229,-0.018761028912969345,0.00786684657099722,0.00794792432543917,0.017840876711559515,-0.01262617666327927,0.003941170878597314,-0.0012079466014384024,0.0,-0.0021902956681790764,-0.004558368892585429,0.002368073224406353,-0.010911704520509602,0.0,0.0,0.0,-0.006722811914265568,-0.004188892606244041
178,25-1082,"Library Science Teachers, Postsecondary",-0.003749533489650347,0.013244126100856957,-0.021733984395099326,0.004740324804592012,0.02561839740443692,0.0030387408413148284,0.018167464427138583,0.0028546158928151105,0.0015575762431683867,0.0,-0.0293695682160228,-0.018751558874213373,-0.010618009341809427,5.036543747633654e-05,0.0,-0.002633327117113924,0.0,-0.002519646259623469,0.005203338814213733
179,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",0.01498870864166327,0.02286554070668964,-0.011206742651516326,0.00332991058648996,-0.04183956885634802,0.005858443074388186,-0.042180586582570435,0.0,-0.005517425348165763,0.0,0.02395319954501543,0.004757014782689549,0.019196184762325888,-0.006116198714754696,0.0,0.0,0.0,0.004372172664881876,-0.010488371379636569
180,25-1112,"Law Teachers, Postsecondary",-0.0389745457719734,-0.0013553274036229026,-0.024941376318727653,-0.01267784204962286,-0.0054903624309799995,0.0009954286591067757,-0.006485791090086776,0.0,0.0,0.0,0.034317470590919136,0.02955926274009538,0.004758207850823759,-0.005475384162147337,0.0,0.0,0.0,-0.002554220886209225,-0.00292116327593811
