,State,Metropolitan Areas,Automation Index,Race with the Machine,Communication,Managerial Task,Clerical Task,Equipment Maintenance,Race against the Machine,Information Processing,Perceptual Task,Equipment Operation,Operation Monitoring,Physical Task,Race ahead of the Machine,Strategic Thinking,Running a Different Race,Dynamic Physical Task,Hazardous Task,Group Task,Conflict Resolution,Creative Thinking,Changing the Course of a Race,Routine Task
88, GA-AL,Columbus,49.2402592,16.7114568,5.970071789,3.0181841030000003,5.960819559,1.762381348,15.70550597,3.409290215,2.675881801,3.413404579,2.506436171,3.700493199,2.246683195,2.246683195,11.78928746,4.281137482,1.622036586,1.641703422,3.69212472,0.552285252,2.787325774,2.787325774
89, GA,Dalton,49.23562814,14.89877932,5.049687369,2.441801523,4.896083404,2.511207026,18.36831375,2.429104391,4.446116595,4.812973519,2.517117935,4.163001305,1.7224648319999998,1.7224648319999998,11.81003713,4.417478803,2.476359513,1.5403577819999998,2.877635524,0.498205506,2.436033116,2.436033116
90, GA,Gainesville,49.19555021,14.6096186,4.96266672,2.5426757280000003,4.991541108,2.112735044,17.84835946,2.832449324,3.683436955,4.546543081,2.359296016,4.426634088999999,1.869298319,1.869298319,12.3398129,4.74423942,2.260097124,1.545999069,3.2741545110000003,0.515322779,2.528460921,2.528460921
91, GA,Hinesville,48.91225515,15.34041753,5.868424368,2.9410934189999995,4.885637996,1.645261746,16.12388816,2.702961204,3.050924693,3.81763293,2.296248402,4.256120932,1.893017885,1.893017885,13.262343,5.298397541,1.675584055,1.932535385,3.918406113,0.437419908,2.292588571,2.292588571
92, GA,Macon,49.11599693,16.55854371,6.07611194,2.913310838,5.870998526,1.698122402,15.69624679,3.103299369,2.976867622,3.403596153,2.412155461,3.800328181,2.154289235,2.154289235,12.04092425,4.399303271,1.6562058730000002,1.690523833,3.752442019,0.542449251,2.665992956,2.665992956
93, GA,Rome,48.93214017,16.61347341,6.5255479360000015,3.2327003910000003,5.37872472,1.4765003680000002,14.96286204,2.8869995530000003,2.421298593,3.490541823,2.23000864,3.934013435,2.085648487,2.085648487,12.84819922,4.821984114,1.600852511,1.7811647309999998,4.140660511,0.503537357,2.421957,2.421957
94, GA,Savannah,48.86717093,15.37974028,5.55834444,2.859939995,5.096073345,1.865382497,16.51485899,2.819511484,3.480281937,3.731637798,2.369684399,4.113743375,2.06785535,2.06785535,12.53207715,4.855497147,1.887149935,1.676269224,3.52778023,0.585380615,2.372639162,2.372639162
95, GA,Valdosta,48.96951151,15.9800567,6.143146095,2.78107189,5.179865279,1.875973435,15.95777756,2.621598539,3.289337616,3.821403563,2.266094825,3.959343015,1.890654469,1.890654469,12.82479177,4.854110215,1.877990555,1.7527735530000002,3.815730885,0.524186562,2.316231015,2.316231015
96, GA,Warner Robins,49.0899021,16.16768543,5.614201917000001,3.095139039,5.293048294,2.165296176,15.8309519,3.180161793,2.7678398630000003,3.485754104,2.548076835,3.849119305,2.361712733,2.361712733,12.13911217,4.574575804,1.775082605,1.824376785,3.393537559,0.57153942,2.590439871,2.590439871
97, HI,Urban Honolulu,48.82644495,15.99242354,5.643387245,3.174674628,5.444083527,1.7302781369999998,15.78330734,3.2564159310000003,2.818847672,3.278491582,2.387759805,4.04179235,2.341552471,2.341552471,12.32244518,4.86074741,1.616843941,1.632317196,3.592043009,0.6204936289999999,2.386716417,2.386716417
98, IA,Ames,48.96419107,16.17248347,5.713897775,3.0699108230000003,5.436057357,1.95261752,15.65521956,3.127677855,2.7581578760000003,3.388702763,2.453005136,3.927675925,2.376140226,2.376140226,12.24075391,4.634535247,1.757029659,1.755770632,3.4576287710000004,0.635789597,2.519593912,2.519593912
99, IA,Cedar Rapids,49.12381458,16.14363881,5.2736256930000005,2.890057371,5.73880461,2.241151137,16.55960815,3.333135244,3.362058915,3.61011758,2.567165068,3.68713134,2.437506927,2.437506927,11.31505021,4.106673488,1.81643903,1.549297091,3.1888213810000003,0.653819217,2.668010483,2.668010483
100, IA-IL,Davenport-Moline-Rock Island,49.02517717,15.98653896,5.423263567999999,2.962702293,5.448704442,2.151868653,16.37395207,3.114780016,3.181594747,3.689471751,2.4649336280000003,3.923171929,2.308086727,2.308086727,11.87122308,4.432887914,1.942586075,1.511179455,3.37588148,0.608688152,2.485376341,2.485376341
101, IA,Des Moines-West Des Moines,49.33255679,17.25913307,5.72013475,2.9974959780000003,6.720911134,1.820591204,15.52210253,3.929099755,2.620234693,3.0847680810000004,2.538073844,3.349926162,2.686159325,2.686159325,10.96022827,3.805121011,1.478952211,1.525728226,3.428284017,0.722142801,2.904933599,2.904933599
102, IA,Dubuque,49.0543624,16.70778764,5.9705618089999986,2.9328953560000004,5.874181164,1.930149308,15.29017586,3.112743267,2.639156444,3.34943892,2.335496053,3.853341177,2.258922498,2.258922498,12.18771528,4.530487257,1.6635944,1.633904779,3.705822822,0.653906026,2.609761116,2.609761116
103, IA,Iowa City,49.05124973,16.66889661,6.079543679,2.998349386,6.059935318,1.531068231,14.88352463,3.439829934,2.228423928,2.97018958,2.377111739,3.867969454,2.435038572,2.435038572,12.29516749,4.628154055,1.435858774,1.734390401,3.882945509,0.613818748,2.768622424,2.768622424
104, IA-NE-SD,Sioux City,49.13399052,14.54117857,5.004172492,2.603618513,4.766817979,2.166569582,18.04681438,2.706898668,3.966934957,4.660073715,2.349418115,4.363488929,1.794929816,1.794929816,12.37191353,4.767634123000001,2.4004009230000003,1.504130447,3.2085317960000004,0.491216238,2.379154225,2.379154225
105, IA,Waterloo-Cedar Falls,48.98899127,15.64771915,5.617845768,2.680277078,5.382915085,1.966681223,16.49150487,2.913967492,3.265703729,3.83883683,2.348899251,4.124097567,2.09542204,2.09542204,12.31242904,4.633394639,1.973941906,1.558630229,3.5620185760000003,0.58444369,2.441916168,2.441916168
106, ID,Boise City,49.04389899,16.36120864,5.543165403,2.878743019,5.934009106,2.005291117,15.949727800000002,3.28428499,3.083488348,3.3484408880000003,2.391847062,3.841666511,2.324599561,2.324599561,11.82824293,4.424001779,1.768524938,1.504309444,3.490932825,0.6404739420000001,2.580120062,2.580120062
107, ID,Coeur d'Alene,49.10697684,16.28459306,5.946467502999999,2.761240849,5.883292243,1.6935924690000002,15.62849707,3.0627323110000004,2.800260596,3.384884477,2.132274471,4.24834521,1.920503944,1.920503944,12.66917884,4.956202883,1.7444594919999998,1.609874707,3.863588575,0.49505318,2.604203933,2.604203933
108, ID,Idaho Falls,49.15612974,16.41634788,5.579328072999999,2.8133009510000004,6.022451729,2.001267131,16.06012646,3.397032303,3.066019261,3.388043543,2.502927682,3.706103676,2.287796188,2.287796188,11.71780811,4.229717441,1.718582803,1.5717429630000002,3.60250551,0.595259399,2.674051087,2.674051087
109, ID-WA,Lewiston,49.00565652,15.80295154,5.874492564,2.722002937,5.253825325,1.952630712,16.24734599,2.941538066,3.213327735,3.75028851,2.344933135,3.997258549,1.924652462,1.924652462,12.55458005,4.694153173,1.869602331,1.668715067,3.861522753,0.46058673,2.476126475,2.476126475
110, ID,Pocatello,49.12820799,17.0913766,6.53960053,2.715275413,6.397357749,1.43914291,14.94758834,3.170833407,2.520871417,3.163742963,2.044035509,4.048105047,1.93392407,1.93392407,12.40195163,4.737750741,1.57224607,1.607415213,4.061853856,0.422685754,2.7533673430000003,2.7533673430000003
111, IL,Bloomington,48.98416864,16.72145847,5.885345401,3.233969825,5.894475431,1.707667813,15.06572822,3.152165433,2.49254661,3.271417922,2.3376876330000003,3.811910624,2.5095605830000003,2.5095605830000003,12.14014733,4.62953188,1.535378009,1.740454211,3.620654109,0.61412912,2.547274035,2.547274035
112, IL,Champaign-Urbana,49.12427622,16.77811305,5.618479791,2.972753107,6.350162072000001,1.836718075,15.35327096,3.122301377,2.7297578810000003,3.289594321,2.373433018,3.838184359,2.428299103,2.428299103,11.83188183,4.401124787,1.599358964,1.7094309090000002,3.501207474,0.620759693,2.73271129,2.73271129
113, IL-IN-WI,Chicago-Naperville-Elgin,49.07631479,16.201366399999998,5.352526055,2.9654666,5.986156582,1.897217159,16.07581436,3.4045890080000003,2.8875717030000003,3.445851054,2.521663861,3.816138737,2.579558123,2.579558123,11.57692003,4.266713958,1.6916695780000002,1.560929925,3.343210768,0.7143958009999999,2.642655878,2.642655878
114, IL,Danville,49.2497297,15.73068092,5.724602196,2.601901097,5.657663819,1.746513814,16.7567595,2.7516072210000004,3.697968411,3.993434669,2.290117909,4.023631289,1.78243673,1.78243673,12.21744044,4.663196631,1.863614992,1.6803583569999998,3.552699785,0.457570678,2.762412102,2.762412102
115, IL,Decatur,49.09949309,15.98224328,5.603027185,2.997566046,5.427797042999999,1.953853005,16.25151362,2.97498274,3.163797842,3.724328666,2.4528074,3.93559697,2.159147399,2.159147399,12.06440214,4.542806496,1.868192412,1.670017274,3.4578784660000004,0.525507489,2.642186662,2.642186662
116, IL,Kankakee,49.01878442,15.07142711,5.411224797000001,2.776742995,4.9258809160000006,1.957578401,16.7845421,2.663855225,3.494353433,4.014340723,2.346485618,4.265507101,1.98134677,1.98134677,12.6478522,4.867395152,1.995499867,1.729612966,3.561881647,0.493462563,2.533616245,2.533616245
117, IL,Peoria,49.11689378,16.43584748,5.516428941,2.988893085,5.885464568,2.045060891,15.80717724,3.3612818860000004,2.751515411,3.35472237,2.573719871,3.765937705,2.476385742,2.476385742,11.69058835,4.202235337,1.764635477,1.6244264940000002,3.433111519,0.666179526,2.7068949589999995,2.7068949589999995
118, IL,Rockford,49.06442488,15.28056208,5.155909553,2.70125491,5.129812414,2.293585203,16.86391981,2.774570594,3.194668858,4.1408640010000015,2.393299587,4.360516767,2.012472345,2.012472345,12.37706221,4.829485457,2.115990686,1.592184817,3.32179355,0.517607701,2.5304084380000003,2.5304084380000003
119, IL,Springfield,49.42115349,17.90841047,6.162377195,3.0971060130000003,7.1195237570000005,1.529403506,14.67658448,3.632590359,2.201252105,2.860446754,2.538214654,3.444080605,2.61154799,2.61154799,11.09367719,3.860282793,1.314483031,1.654606024,3.620553464,0.643751882,3.1309333560000003,3.1309333560000003
120, IN,Bloomington,48.98656072,15.83280276,5.730983028,2.950909698,5.388248324,1.762661706,15.808809699999998,2.8733564260000004,2.784045264,3.622015721,2.315545186,4.213847106,2.020971535,2.020971535,12.89753096,5.09796205,1.7356094359999998,1.704522089,3.827388275,0.532049111,2.426445769,2.426445769
121, IN,Columbus,49.35811257,15.45543882,5.165277188,2.683515479,4.972246016000001,2.6344001390000003,17.14058847,2.843562968,3.328717654,4.252605982,2.667108207,4.048593655,1.969984559,1.969984559,12.11771444,4.49240328,2.33136857,1.607377495,3.188766191,0.497798909,2.674386274,2.674386274
122, IN,Elkhart-Goshen,49.30388635,14.25278647,4.205146129,2.426508099,4.545007274,3.076124971,18.79129517,2.363125187,4.175265714,5.056492823999999,2.575569132,4.620842309,1.725905381,1.725905381,12.10259004,4.7508325010000005,2.969326221,1.447154296,2.446846704,0.488430316,2.431309287,2.431309287
123, IN-KY,Evansville,49.12822655,15.14916894,5.110564479,2.698111868,5.0327069810000005,2.307785613,17.27289655,2.828431081,3.62658662,4.124457985,2.479217233,4.214203627,1.945350635,1.945350635,12.27791928,4.752413937,2.218429857,1.611259667,3.1939950410000004,0.501820777,2.482891146,2.482891146
124, IN,Fort Wayne,49.1632517,15.78422561,5.266020856,2.762547295,5.501536899,2.25412056,16.68817133,3.128852759,3.23509001,3.888537513,2.510488967,3.925202077,2.169921679,2.169921679,11.96953738,4.436837427,2.070720184,1.549838083,3.323337165,0.588804518,2.5513957080000003,2.5513957080000003
125, IN,Indianapolis-Carmel-Anderson,49.14350379,15.9142327,5.231526768999999,2.821536048,5.773193018,2.087976871,16.63782207,3.27810641,3.382706547,3.605747294,2.5024208690000003,3.868840948,2.319942545,2.319942545,11.60515992,4.35154717,1.840939822,1.555464023,3.227880274,0.629328631,2.6663465580000003,2.6663465580000003
126, IN,Kokomo,48.83066515,15.5656773,5.9402475410000015,2.938857333,4.647209511000001,2.039362917,15.94623579,2.677795835,2.895352336,3.777442193,2.347881014,4.247764409,1.976121378,1.976121378,13.12519423,5.112138538,1.954412406,1.760354889,3.803366383,0.494922015,2.21743645,2.21743645
127, IN,Lafayette-West Lafayette,49.01646532,15.80452745,5.579878445,2.913854754,5.366882715,1.943911535,16.02203908,2.962467844,2.980248275,3.589859006,2.419407097,4.070056855,2.106480616,2.106480616,12.58485639,4.856606978,1.893714665,1.699637885,3.597473513,0.537423347,2.498561787,2.498561787
128, IN,Michigan City-La Porte,49.04371335,15.13704009,5.608061987999999,2.774662003,4.678927044,2.075389057,17.03867381,2.553978348,3.521866705,4.324222668,2.346321421,4.292284673,1.760814432,1.760814432,12.80695437,5.099847115,2.200412659,1.6127291540000002,3.39054239,0.503423049,2.3002306480000003,2.3002306480000003
129, IN,Muncie,49.10656879,17.01650598,6.428113878,2.951757584,5.814234316,1.822400205,14.95399766,2.7382099980000003,2.637209183,3.545153655,2.195654594,3.837770229,2.050534102,2.050534102,12.4485217,4.657854062,1.730028805,1.7764818530000002,3.729348858,0.5548081260000001,2.637009345,2.637009345
130, IN-MI,South Bend-Mishawaka,49.00375948,16.05362207,5.548963053,2.9812122000000003,5.443787848,2.079658971,16.15827764,2.99381153,3.043882309,3.706908587,2.433002627,3.980672591,2.219656262,2.219656262,12.09204083,4.552719914,1.961315282,1.573282991,3.406303472,0.598419168,2.48016268,2.48016268
131, IN,Terre Haute,48.9935644,15.25606239,5.518593019,2.9447717160000004,4.969311563,1.823386094,16.47633159,2.8603932380000003,3.154414845,3.842558909,2.442552511,4.176412085,1.990552433,1.990552433,12.83495042,4.96291819,1.937790963,1.7289127969999998,3.744350024,0.460978448,2.435667568,2.435667568
132, KS,Lawrence,48.88143816,17.37175398,6.52162504,3.236674234,6.045101554,1.5683531569999998,14.1850649,2.979515563,2.171202932,3.124635923,2.086609207,3.823101272,2.33583645,2.33583645,12.44289524,4.874345808999999,1.417395339,1.684296877,3.841773863,0.625083355,2.545887589,2.545887589
133, KS,Topeka,49.10880056,16.69680097,5.74083396,2.982070166,6.209068255,1.764828586,15.57246036,3.454267383,2.848428864,3.12844272,2.465169295,3.676152095,2.462193712,2.462193712,11.63129826,4.206591633,1.6247282280000002,1.6296843369999998,3.597671311,0.57262275,2.746047265,2.746047265
134, KS,Wichita,49.08755847,15.99577873,5.488831416,2.857182809,5.466549851,2.183214656,16.18811454,3.2250740330000003,2.971875175,3.622999793,2.520085887,3.848079655,2.251077902,2.251077902,12.04948925,4.39673915,1.931050186,1.576728859,3.562382689,0.582588361,2.60309805,2.60309805
135, KY,Bowling Green,49.08029512,16.05707103,5.825725122000001,2.931340356,5.326425135,1.973580412,16.04123216,2.898943423,2.998627131,3.79352974,2.484650379,3.86548149,2.063671757,2.063671757,12.41091412,4.530629474,1.976825811,1.712271721,3.629786235,0.561400882,2.507406048,2.507406048
136, KY,Elizabethtown-Fort Knox,49.16946262,16.78662471,6.1783063060000005,2.920271839,5.987735947000001,1.7003106140000002,15.31933469,3.308838352,2.681454115,3.288976428,2.3689691880000003,3.671096602,2.252527012,2.252527012,12.11385431,4.3243865260000005,1.610975447,1.7093149069999998,3.917381506,0.551795921,2.69712191,2.69712191
137, KY,Lexington-Fayette,48.94518015,16.02747575,5.733033444,3.04980941,5.319183005,1.92544989,16.02949183,3.277187569,3.0283542480000003,3.418376765,2.444084736,3.861488516,2.3355255980000003,2.3355255980000003,12.04496387,4.503179169,1.762596646,1.620560566,3.549440063,0.609187425,2.507723101,2.507723101
138, KY-IN,Louisville/Jefferson County,49.2514739,15.94110057,5.259386122,2.770225005,5.765048987999999,2.146440454,16.73310721,3.230589609,3.338206488,3.737227359,2.506118224,3.92096553,2.176341464,2.176341464,11.68179573,4.317162016,1.947460755,1.564922972,3.26899982,0.583250163,2.719128936,2.719128936
139, KY,Owensboro,49.12042452,15.18252677,5.405072746,2.7938617960000003,4.901730669,2.081861559,17.13667456,2.782467056,3.607314862,4.090629428,2.425248886,4.23101433,1.838082901,1.838082901,12.47302571,4.790451814,2.1855737530000003,1.6778529780000002,3.342934843,0.476212323,2.49011458,2.49011458
140, LA,Alexandria,48.97731115,15.93029574,5.910366677000001,2.819548795,5.7200887620000005,1.4802915019999998,15.64897498,3.29942573,2.791676003,3.3152021,2.191980264,4.0506908789999985,2.032797264,2.032797264,12.75084674,4.695189998,1.596107526,1.695221658,4.3176625180000014,0.446665039,2.614396434,2.614396434
141, LA,Baton Rouge,48.97049253,15.12499727,5.036585214,2.724018494,5.112435959,2.251957598,17.17172868,3.092696119,3.827432949,3.755004946,2.528167288,3.968427377,2.136296809,2.136296809,12.11441291,4.56230807,2.114251774,1.617245364,3.291086977,0.5295207270000001,2.423056867,2.423056867
142, LA,Houma-Thibodaux,49.05882265,14.59336107,4.970419746,2.493822682,4.760424489,2.3686941530000003,18.16914347,2.741505946,4.2400625860000005,4.378724092,2.696565717,4.1122851260000015,1.780205941,1.780205941,12.1694794,4.572752736,2.322399396,1.606066068,3.22329193,0.4449692670000001,2.346632771,2.346632771
143, LA,Lafayette,49.04897817,15.59635342,5.526983975,2.762855934,5.258426875,2.048086635,16.63345139,3.07218331,3.236004812,3.891096739,2.406799161,4.02736737,1.998103602,1.998103602,12.33353718,4.532986642,1.946685862,1.642622463,3.713098849,0.498143363,2.48753258,2.48753258
144, LA,Lake Charles,48.9983155,14.55243622,4.924064592,2.6719523780000003,4.736026702,2.220392552,17.65119191,2.947801434,3.946592519,3.980336766,2.397763088,4.378698107,1.909421488,1.909421488,12.44702911,4.938335089,2.207587003,1.603237939,3.248042244,0.449826834,2.43823676,2.43823676
145, LA,Monroe,48.90383409,15.59659834,5.739766659,2.872641808,5.34838081,1.6358090630000002,16.07277706,3.124076407,3.064539634,3.470800715,2.24238143,4.170978876,1.978022775,1.978022775,12.76740016,4.919556925,1.729777775,1.659769902,3.961883389,0.49641217,2.489035754,2.489035754
146, LA,New Orleans-Metairie,48.97872268,15.71590909,5.55291912,2.914650084,5.375400432,1.872939457,16.37682153,3.224563872,3.091677036,3.57878952,2.465407904,4.016383201,2.179034224,2.179034224,12.2563555,4.693994168,1.718317177,1.64140068,3.637833493,0.564809981,2.450602332,2.450602332
147, LA,Shreveport-Bossier City,48.93204094,15.66532193,5.813346331,2.822694847,5.248787363,1.7804933930000002,16.12643265,3.0467805510000003,3.068395099,3.605571485,2.26722188,4.138463632,1.995171561,1.995171561,12.64416597,4.792704176,1.787208486,1.651809369,3.90778168,0.504662257,2.500948831,2.500948831
148, MA,Barnstable Town,48.74619973,16.13121266,6.198836132,3.192805982,5.223950351,1.515620191,15.31117913,3.0503386530000003,2.680232883,3.213091995,2.299177251,4.068338348,2.236922772,2.236922772,12.79761586,4.914666172,1.545571005,1.748391999,4.023380911,0.565605769,2.26926932,2.26926932
149, MA-NH,Boston-Cambridge-Nashua,49.04069888,17.22754079,5.595199354,3.352352082,6.4372687000000015,1.842720653,15.05117877,4.029487645,2.269010467,2.780950307,2.670367321,3.301363031,3.124479337,3.124479337,10.94522771,3.734414526,1.377866408,1.612182191,3.391637318,0.8291272679999999,2.692272271,2.692272271
150, MA,Pittsfield,48.6990834,16.33065733,6.0779435,3.298644379,5.315849558,1.638219892,15.00198114,3.088771547,2.539885652,3.1083237180000003,2.30922329,3.955776928,2.342972804,2.342972804,12.73494518,4.80088345,1.559716207,1.70803012,4.094182902,0.572132496,2.288526956,2.288526956
151, MA-CT,Springfield,48.79338175,16.01041165,5.572602495,3.183844279,5.476780961,1.7771839130000002,15.69565694,3.308825588,2.759689897,3.31831731,2.506538847,3.802285299,2.5245642000000004,2.5245642000000004,12.19563413,4.37357883,1.6901857830000002,1.597125875,3.922539079,0.612204564,2.367114831,2.367114831
152, MA-CT,Worcester,48.95064912,16.24568571,5.5619612589999985,3.124634496,5.736746407,1.822343544,15.80839696,3.4757374760000004,2.731282476,3.317891984,2.53869341,3.744791612,2.566870627,2.566870627,11.83281898,4.2037670139999985,1.67922548,1.589203432,3.739509517,0.621113539,2.496876851,2.496876851
153, MD,Baltimore-Columbia-Towson,49.11232259,16.77724092,5.495988219,3.135119773,6.235729547999999,1.910403385,15.73130513,3.781266416,2.806533626,3.069567905,2.58926679,3.484670397,2.779322712,2.779322712,11.09649486,3.9481629,1.51115248,1.5862657530000002,3.3483102010000003,0.7026035279999999,2.7279589580000003,2.7279589580000003
154, MD-WV,Cumberland,49.05616896,16.33924421,6.272080772000001,2.859230298,5.596985547999999,1.6109475880000002,15.720495,2.896072562,2.867914563,3.601307845,2.292795272,4.06240476,1.847770391,1.847770391,12.58928115,4.730606674,1.6722263780000002,1.696513926,4.055064697,0.434869474,2.55937821,2.55937821
155, MD-WV,Hagerstown-Martinsburg,49.00305063,15.62685647,5.703216721,2.781426392,5.251626182,1.890587173,16.56990726,3.000847687,3.433886036,3.706434329,2.407783331,4.020955879,2.038144973,2.038144973,12.22546837,4.692737207,1.77680991,1.643791521,3.61243345,0.499696285,2.5426735540000003,2.5426735540000003
156, MD-DE,Salisbury,48.9103281,15.31545551,5.773303089,2.9310899210000003,4.875668942,1.735393557,16.31823737,2.812267454,2.964293855,3.934217301,2.211094635,4.396364131,1.890266994,1.890266994,13.05934592,5.182438437,1.810321648,1.670478233,3.892858837,0.503248766,2.327022302,2.327022302
157, ME,Bangor,48.9442612,16.35458741,6.077043262999999,2.9490852910000003,5.8052363520000005,1.5232225069999998,15.39885582,3.182185715,2.769309092,3.2143493,2.199209727,4.033801989,2.0699929740000003,2.0699929740000003,12.57664593,4.680324537,1.603557594,1.703081017,4.097450656,0.492232124,2.544179062,2.544179062
158, ME,Lewiston-Auburn,49.21230302,16.16456077,5.555588856,2.7955604380000003,6.029051581,1.784359895,16.15348299,3.269265794,3.070244755,3.588262059,2.292619382,3.933090999,2.136987484,2.136987484,12.00542979,4.327995978,1.794098544,1.605607728,3.790740139,0.486987401,2.75184199,2.75184199
159, ME,Portland-South Portland,49.01255903,16.68758788,5.725751832,3.1017032610000004,6.055343092,1.804789699,15.35560876,3.493567907,2.565734524,3.057429594,2.451946447,3.786930287,2.582630443,2.582630443,11.76561207,4.339083484,1.53376361,1.621957979,3.60733395,0.663473049,2.621119874,2.621119874
160, MI,Ann Arbor,49.01672657,18.35826644,5.546612155,3.82093061,7.268997503,1.721726169,13.94663417,3.814407038,1.913184746,2.631012046,2.454638596,3.133391742,3.131072788,3.131072788,10.80847234,3.667670148,1.272394331,1.6501798680000002,3.271340421,0.946887575,2.772280835,2.772280835
161, MI,Battle Creek,48.99101019,15.74975987,5.605693856,2.96676423,5.272896125,1.904405663,16.01569988,3.1218182430000003,2.803726285,3.540003078,2.482690451,4.067461825,2.282562555,2.282562555,12.42314562,4.653866168,1.800192677,1.688555926,3.741168186,0.539362664,2.519842264,2.519842264
162, MI,Bay City,48.96936082,16.06225727,6.384943841,2.860230914,5.27318271,1.5438998080000002,15.65985023,2.815841828,2.720287535,3.797353031,2.182620292,4.143747547,1.895821113,1.895821113,12.92299165,4.992125434,1.672973026,1.673592328,4.105826916,0.478473945,2.428440547,2.428440547
163, MI,Detroit-Warren-Dearborn,49.21484996,16.32044485,5.264427277,2.769206221,5.888844916,2.397966438,16.19700491,3.470588223,2.8682036610000003,3.475064375,2.722840718,3.660307938,2.523825966,2.523825966,11.43144874,4.069135808,1.869299386,1.545119072,3.2449079660000004,0.70298651,2.742125487,2.742125487
164, MI,Flint,49.04590656,16.30415102,6.0156902720000005,2.905115395,5.650999106,1.732346248,15.67162411,3.128330329,2.814477219,3.402447823,2.445793562,3.88057518,2.043768757,2.043768757,12.43987229,4.567178107,1.6815815509999998,1.655661268,3.965900068,0.5695513000000001,2.586490372,2.586490372
165, MI,Grand Rapids-Wyoming,49.14937562,15.19133748,4.864143376,2.581601108,5.243592006,2.502000994,17.23133535,2.939514564,3.382169003,4.110553264,2.574472889,4.224625634,2.115883979,2.115883979,12.07137306,4.622658202,2.298235437,1.508989195,3.042900104,0.598590119,2.5394457480000003,2.5394457480000003
166, MI,Jackson,49.24040836,16.72899722,5.600092236,2.948603978,5.8382470039999985,2.342054004,15.59134353,3.236585503,2.617427391,3.680967114,2.536519396,3.519844125,2.309724,2.309724,11.9196485,4.222674817,1.915360479,1.643678683,3.566017579,0.57191694,2.690695107,2.690695107
167, MI,Kalamazoo-Portage,49.08977410000001,16.16880463,5.75440323,2.858303414,5.616291351,1.939806632,15.91416684,3.136243598,2.8392116730000003,3.612930469,2.434238172,3.891542926,2.208692984,2.208692984,12.2169857,4.575405176,1.788185535,1.630384474,3.643816696,0.579193821,2.581123946,2.581123946
168, MI,Lansing-East Lansing,49.26838225,17.16322627,5.663231958,2.95646515,6.597077249,1.946451914,15.54910345,3.598786566,2.739149792,3.1769248560000003,2.551638834,3.482603405,2.638027583,2.638027583,11.03474301,3.874778966,1.5586357519999998,1.565171624,3.376083914,0.660072758,2.8832819310000004,2.8832819310000004
169, MI,Monroe,49.03931049,16.42373122,6.093942019,2.8571047660000004,5.568091487,1.904592951,15.42122989,2.768684304,2.785603863,3.674170472,2.254811843,3.937959408,2.06174809,2.06174809,12.60677759,4.783700103999999,1.765148042,1.684585058,3.823237599,0.550106787,2.525823698,2.525823698
170, MI,Muskegon,49.06869283,15.44787317,5.789082129,2.6963231860000003,4.674112061000001,2.288355792,16.60733091,2.586246872,3.040255244,4.356803173,2.488054087,4.135971533,1.836650624,1.836650624,12.84671953,4.898299074,2.316867195,1.655559032,3.451856966,0.524137261,2.330118602,2.330118602
171, MI,Niles-Benton Harbor,49.08903194,15.80972889,5.688871385,2.716078395,5.346527259,2.058251847,16.22215248,2.714395381,2.882031856,3.934180735,2.417839539,4.273704973,1.950782586,1.950782586,12.63957736,4.994956953,2.062651095,1.601885709,3.45747806,0.522605546,2.466790619,2.466790619
172, MI,Saginaw,49.01671323,16.53778279,6.379848401,2.673301094,5.709502252999999,1.775131042,15.19020461,2.935549152,2.613054812,3.339448879,2.238858584,4.063293187,1.949659363,1.949659363,12.72922963,4.871599172,1.7084685240000002,1.671763214,3.953029476,0.524369241,2.60983684,2.60983684
173, MN-WI,Duluth,48.89682431,15.92831789,5.740392646,2.9598337000000003,5.439265649,1.788825896,15.84647652,3.215897188,2.780287418,3.383997725,2.448291472,4.018002716,2.1976308330000003,2.1976308330000003,12.549031800000002,4.606267624,1.7402104319999998,1.613209562,4.049875264,0.539468914,2.375367271,2.375367271
174, MN-WI,Minneapolis-St. Paul-Bloomington,49.06267098,16.67322568,5.560917232,3.014065819,6.133122792000001,1.965119835,15.48914422,3.729829336,2.51089978,3.097958408,2.582159825,3.5682968710000003,2.744414995,2.744414995,11.48071886,4.027482782,1.582031943,1.544920638,3.572398362,0.753885138,2.675167224,2.675167224
175, MN,Rochester,48.62089847,15.12285354,5.760669359,2.77266726,4.794213999,1.795302921,16.04657582,2.574320002,2.952330559,3.694596597,2.230661507,4.594667151,1.893784313,1.893784313,13.40399384,5.3526721660000005,1.934740417,1.599435695,3.986390987,0.53075457,2.153690966,2.153690966
176, MN,St. Cloud,49.07544777,15.64369283,5.4638564060000006,2.608257408,5.391106991,2.180472028,16.73461521,2.9070489160000004,3.267266939,3.964995042,2.383399457,4.2119048580000005,2.034189077,2.034189077,12.19244912,4.586032419,2.025623897,1.51069438,3.510235014,0.559863411,2.47050153,2.47050153
177, MO,Columbia,49.25070225,16.88729472,5.937697477,2.840033057,6.426610169,1.682954013,15.36576558,3.4372187110000003,2.399831268,3.282487229,2.319907742,3.926320626,2.252098145,2.252098145,11.92268752,4.574289853,1.503475339,1.598512196,3.696638564,0.5497715639999999,2.822856294,2.822856294
