,Job Code,Job Title,Race with the Machine,Interpersonal Task,Group Task,Conflict Resolution,Management and Supervision,Race ahead of the Machine,Communication,Systems Analysis,Creative and Critical Thinking,Changing the Course of the Race,Routine Problem Solving,Information Processing,Race against the Machine,General Physical Task,Dynamic Physical Task,Running a Different Race,Equipment Maintenance,Vehicle and Equipment Operation,Machine Control,Hazardous Task
125,19-3094,Political Scientists,0.0688973259094437,0.02449219685966496,0.0,0.0,0.04440512904977872,0.2694206830051107,0.15479421604993368,0.01835340222401477,0.09627306473116226,0.12285761196119585,0.01263311231790141,0.11022449964329444,0.0,0.0,0.0,0.006652374228821754,0.0,0.0,0.006652374228821754,0.0
126,19-4010,Agricultural and Food Science Technicians,0.046222463149392976,0.0051368931378348685,0.02522698647061656,0.0026419396890646077,0.013216643851876946,0.07246055418184415,0.03886973888234509,0.02186263072606652,0.011728184573432537,0.17256074631049814,0.07120021639901421,0.10136052991148392,0.02221088041999345,0.012397829171451442,0.009813051248542013,0.2148624139234898,0.08212761062567851,0.017643298664582578,0.05742781103947117,0.05766369359375755
127,19-4021,Biological Technicians,0.055739578819904524,0.0022027256977798252,0.021214335944166912,0.015902046610292004,0.016420470567665782,0.06228509491122908,0.04227537884350212,0.007335800574720044,0.012673915493006907,0.21269084219798814,0.11041063824916064,0.10228020394882756,0.030333893650494912,0.024095322714549762,0.006238570935945144,0.1575995539609474,0.04828104323627628,0.041508163921669,0.03393112223407456,0.03387922456892758
128,19-4031,Chemical Technicians,0.0040850258077065865,0.0007798942572168665,0.0,0.001481230064431584,0.0018239014860581366,0.09997101679958344,0.054131916399435084,0.03519481976491458,0.010644280635233792,0.2475301679749475,0.1368006214945391,0.1107295464804084,0.007441002338186268,0.0,0.007441002338186268,0.17587647801614156,0.06268755850543546,0.0009994913380859962,0.06114212951372395,0.051047298658896144
129,19-4042,"Environmental Science and Protection Technicians, Including Health",0.0210318901111486,0.0031124644119339684,0.004750673970385953,0.010252529665659916,0.0029162220631687662,0.0764614928908472,0.04037429538820005,0.026846915428280976,0.009240282074366163,0.1304179965636273,0.04359441451146443,0.08682358205216285,0.03312587937249799,0.021665948676320462,0.011459930696177524,0.23852804248680326,0.035161212331242184,0.10407176841874816,0.04537769104409015,0.05391737069272275
130,19-4045,Geological and Petroleum Technicians,0.050606699668987294,0.011745474657754062,0.010877464276507121,0.021110633288086798,0.0068731274466393155,0.11940872383635735,0.07153336607020666,0.032946144086409286,0.014929213679741428,0.1548700254702267,0.05523680274636879,0.09963322272385793,0.018644107032131055,0.009809293715612224,0.008834813316518829,0.16538042826406202,0.07184385563750341,0.031462431820113886,0.040113495093875344,0.021960645712569376
131,19-4051,Nuclear Technicians,0.08477616000669916,0.00487169616084754,0.022763782966865608,0.04612707402161665,0.011013606857369357,0.042269656800448516,0.02049192507224875,0.006738042557528948,0.015039689170670818,0.1290461920957631,0.0763175134469593,0.0527286786488038,0.040759127476051114,0.01898662942870788,0.021772498047343228,0.2055195683588598,0.02670770046740401,0.07156968089127991,0.04146343667110017,0.06577875032907571
132,19-4061,Social Science Research Assistants,0.04285628437034489,0.021339076044080533,0.0,0.0,0.02151720832626436,0.26446439392363164,0.14750833629552568,0.03860629534610053,0.07834976228200541,0.17222561010430448,0.049318473010962594,0.1229071370933419,0.008028477196886487,0.008028477196886487,0.0,0.01791179620645943,0.00822546403193062,0.009373974435639674,0.00031235773888913817,0.0
133,19-4071,Forest and Conservation Technicians,0.04072337728486836,0.016244464909250998,0.0,0.0048752899046190954,0.01960362247099826,0.04532067664188923,0.02163501396626165,0.012211616793313668,0.011474045882313915,0.04329862072498536,0.006689807880308772,0.03660881284467659,0.08261268776241364,0.039654121667383066,0.04295856609503056,0.25442572701107896,0.02547810374813455,0.14044220539124871,0.035097349390240125,0.05340806848145555
134,19-4092,Forensic Science Technicians,0.03864163963329281,0.022476140693595083,0.0026637831590159517,0.011663215625972357,0.0018385001547094192,0.1090600360049181,0.07305137510355719,0.01135323518179049,0.024655425719570426,0.1910720234687629,0.09390829550261126,0.09716372796615162,0.01143403428949802,0.01143403428949802,0.0,0.14491919820102026,0.06291391511937516,0.03548031587501403,0.026231173864400846,0.020293793342230217
135,19-5011,Occupational Health and Safety Specialists,0.11346339032106788,0.0368101410488416,0.006922717838817411,0.020872724923269168,0.048857806510139705,0.13674989799898754,0.056229617787622505,0.049386143711783695,0.03113413649958135,0.11829391553614026,0.05807978808486192,0.060214127451278326,0.004881938528133377,0.0013112874718010227,0.003570651056332355,0.10696344870673412,0.017007462496748976,0.04659947627550269,0.01692648821530789,0.026430021719174576
136,19-5012,Occupational Health and Safety Technicians,0.10024196574011286,0.03565217138400294,0.00521565569964436,0.020978060521168827,0.03839607813529674,0.13191476733274646,0.057024007114646974,0.0470387141444475,0.027852046073651982,0.0720382557178103,0.026099760583822417,0.045938495133987886,0.008970673379051608,0.004515115975492343,0.004455557403559265,0.1601425676278045,0.015064907906020247,0.08726252160980884,0.014720080466903741,0.043095057645071634
137,21-1012,"Educational, Guidance, and Career Counselors and Advisors",0.22406880500833812,0.09345702601221108,0.016788776045377925,0.06301634435565354,0.0508066585950956,0.18638079068568866,0.10838597345857748,0.034274122156673185,0.043720695070437965,0.0504794815694335,0.011487927196342168,0.03899155437309133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,21-1013,Marriage and Family Therapists,0.1602970883660142,0.06782850899630888,0.003547315275447695,0.06846415415060404,0.020457109943653573,0.16783152605545193,0.08115201216108654,0.03784918776339509,0.0488303261309703,0.1215953709609036,0.06052109294729172,0.061074278013611885,0.0,0.0,0.0,0.017789076756271636,0.0,0.002636682012400588,0.015152394743871048,0.0
139,21-1015,Rehabilitation Counselors,0.22219262744230608,0.08287569991597292,0.041664494707462515,0.06259249251064541,0.035059940308225165,0.1379305984988147,0.07118465377529448,0.035218836670123564,0.03152710805339667,0.018989576673307973,0.00681154879527815,0.012178027878029823,0.051830337489452406,0.009934442006064142,0.04189589548338826,0.03387291832245401,0.0,0.024253661172653037,0.0,0.00961925714980098
140,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",0.2230339785045604,0.08761568092009929,0.015884878390851818,0.08479531927489938,0.03473809991870992,0.16433612363870193,0.08694193149447405,0.0327082000190046,0.04468599212522329,0.06528580315671664,0.020734414539702418,0.04455138861701422,0.0038223786097954923,0.0,0.0038223786097954923,0.00449420449965846,0.0,0.0,0.00449420449965846,0.0
141,21-1021,"Child, Family, and School Social Workers",0.244392368049893,0.08914530304396308,0.010192661021004744,0.06952738101608116,0.07552702296884402,0.15515458230709395,0.1079666664244902,0.02585783976620044,0.021330076116403304,0.054204325470135206,0.017571691641091514,0.036632633829043686,0.0,0.0,0.0,0.012620239486393962,0.0,0.01131769778823187,0.0013025416981620912,0.0
142,21-1022,Healthcare Social Workers,0.21540342244163974,0.0633467309654018,0.019802965102306638,0.0932284577403811,0.03902526863355018,0.14135134703908034,0.07904287552989489,0.043086572362993666,0.019221899146191792,0.09467476748883896,0.03562802775367674,0.059046739735162224,0.016264171247002378,0.0,0.016264171247002378,0.005479449369099716,0.0,0.002836556276002972,0.0,0.002642893093096744
143,21-1023,Mental Health and Substance Abuse Social Workers,0.2392137237202027,0.10249866727489372,0.019222269400620003,0.10221735565954282,0.015275431385146154,0.15364641169612045,0.0833578341730186,0.033294041275986126,0.03699453624711569,0.05436379455921246,0.02750276206573277,0.02686103249347969,0.012091544119460479,0.0,0.012091544119460479,0.007416004885893791,0.0,0.002773714418115684,0.0,0.004642290467778107
144,21-1091,Health Education Specialists,0.1810901671156763,0.07156289747578932,0.010298912746811205,0.04384807099769949,0.05538028589537628,0.18012763053983394,0.08901479868031283,0.03916227394787837,0.05195055791164273,0.07283273423752724,0.007897158335396745,0.0649355759021305,0.0007353106535420782,0.0007353106535420782,0.0,0.031906743521838705,0.0035574814279182576,0.009285759031626682,0.01764765170008054,0.0014158513622132287
145,21-1092,Probation Officers and Correctional Treatment Specialists,0.2082863624986757,0.06983050860068225,0.015163822857929185,0.10396468636613496,0.019327344673929284,0.1403002704014436,0.07174593247303643,0.02719795321991569,0.04135638470849149,0.07418913993408731,0.0342624055865623,0.039926734347525014,0.007389361728674587,0.0,0.007389361728674587,0.04076690348707582,0.004533530007142468,0.019303738197364164,0.012634282012905142,0.0042953532696640455
146,21-1093,Social and Human Service Assistants,0.22079894384566884,0.06564801242118105,0.01219988134823047,0.09578029351191797,0.04717075656433935,0.09167501183132297,0.04048406671198747,0.035640136079200524,0.015550809040134991,0.06600895917300001,0.02287946008795838,0.04312949908504163,0.028412584789222893,0.0015237717159545625,0.02688881307326833,0.06558266961076635,0.0,0.05526394768812989,0.00697835553968785,0.0033403663829486077
147,21-2011,Clergy,0.1988834308690206,0.0740851931649629,0.013508935377765274,0.03804574709091402,0.0732435552353784,0.15865672089482324,0.06463811829283551,0.04422270867004001,0.04979589393194773,0.07703599379682845,0.041062905684468534,0.035973088112359906,0.00024504714396564586,0.0,0.00024504714396564586,0.02704936618419823,0.0017986047199562067,0.021662208319570317,0.003148538929999237,0.00044001421467247697
148,21-2021,"Directors, Religious Activities and Education",0.2612264789288122,0.09608926915917798,0.02977921038149845,0.039737248231984386,0.09562075115615136,0.13932615981581875,0.0590644477598065,0.02362484304980081,0.05663686900621143,0.03426620271986884,0.008761542559091614,0.02550466016077723,0.005862265209201047,0.00035923372568364055,0.005503031483517407,0.0077856106320454465,0.0,0.0077856106320454465,0.0,0.0
149,23-1011,Lawyers,0.14462410760124747,0.06437780313160679,0.015469731244508813,0.05945257857252799,0.005323994652603896,0.20209216241411854,0.1016451137776194,0.040037835544457966,0.0604092130920412,0.11742162915880194,0.06165117254403911,0.05577045661476287,0.0,0.0,0.0,0.012001113802236127,0.0,0.001140293309119217,0.010860820493116909,0.0
150,23-1012,Judicial Law Clerks,0.12131802406175615,0.06357126632896973,0.0018863789539972926,0.05586037877878914,0.0,0.2358197848654592,0.1340338033873293,0.04258814326336973,0.05919783821476018,0.14259191979569746,0.0833624611592535,0.05922945863644395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",0.12557051424244434,0.05535652836567795,0.0,0.06674208388930117,0.0034719019874652306,0.1899949883015069,0.12455720012826982,0.03375080861767565,0.031686979555561434,0.17543606059325972,0.06485280245977056,0.11058325813348918,0.0,0.0,0.0,0.006081611506202629,0.0,0.0,0.006081611506202629,0.0
152,23-1022,"Arbitrators, Mediators, and Conciliators",0.16360292345139302,0.06853573205996516,0.0,0.08232089277434884,0.012746298617079007,0.2206572794434924,0.13217036738167948,0.040642024259273005,0.04784488780253993,0.07891456331786667,0.028502135289286832,0.050412428028579856,0.0,0.0,0.0,0.002430594416258592,0.0,0.002430594416258592,0.0,0.0
153,23-1023,"Judges, Magistrate Judges, and Magistrates",0.17156395420425574,0.05817554331184986,0.01386945108086998,0.09106138963958624,0.00845757017194967,0.18152935800331269,0.11740531572372212,0.0214639820730823,0.04266006020650825,0.11333847493943608,0.04343980806293722,0.06989866687649884,0.003675006727412758,0.0,0.003675006727412758,0.008459859328277891,0.0,0.0,0.008459859328277891,0.0
154,23-2011,Paralegals and Legal Assistants,0.06966714502624594,0.037449980813013366,0.017215426512180446,0.0,0.015001737701052115,0.2147903289531972,0.16365410478171347,0.019149275976996588,0.03198694819448712,0.2164775915987928,0.14246599033850674,0.0740116012602861,0.015001235811399128,0.013569264131338698,0.0014319716800604285,0.001653234659639892,0.0,0.0004116463918546902,0.0012415882677852018,0.0
155,23-2093,"Title Examiners, Abstractors, and Searchers",0.11725944741018303,0.046169199613386086,0.013280766817385915,0.03395480120994303,0.023854679769467986,0.23882167357123946,0.17835281995611385,0.03837544588773703,0.022093407727388558,0.1427425866619707,0.0761522076943513,0.0665903789676194,0.0136398979714084,0.0136398979714084,0.0,0.007829355045571947,0.005070774624730128,0.0,0.0027585804208418194,0.0
156,25-1011,"Business Teachers, Postsecondary",0.10399994012173652,0.046557203519824106,0.0022468718538227804,0.0031853768610661057,0.052010487887023525,0.2615684847654361,0.1342917600271432,0.04022608125970952,0.08705064347858346,0.09136708780177367,0.008768314543571763,0.08259877325820192,0.0,0.0,0.0,0.0026572907783889753,0.0,0.0,0.0026572907783889753,0.0
157,25-1021,"Computer Science Teachers, Postsecondary",0.08365695311613744,0.030236669644253405,0.005912059772348757,0.002195613555338361,0.04531261014419692,0.2728469680024496,0.13147695674253448,0.07527804232038822,0.06609196893952682,0.09352974532259407,0.017542554103315032,0.07598719121927905,0.0,0.0,0.0,0.023250428958215483,0.023250428958215483,0.0,0.0,0.0
158,25-1022,"Mathematical Science Teachers, Postsecondary",0.09357072871433142,0.03478520015341472,0.00966757405400178,0.001821793552297764,0.047296160954617146,0.2249782433146984,0.10921165907734236,0.0220476086728743,0.09371897556448172,0.1514496426646222,0.02088224561759166,0.13056739704703052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,25-1031,"Architecture Teachers, Postsecondary",0.11421124311408908,0.041307154176827086,0.014323234608238032,0.006755463911254505,0.05182539041776947,0.2560305641238633,0.11257905688831746,0.06480298973317163,0.07864851750237419,0.06714483247035387,0.0131011951184721,0.05404363735188178,0.0,0.0,0.0,0.016683972874919975,0.014981233543663075,0.0008574615539980393,0.0008452777772588612,0.0
160,25-1032,"Engineering Teachers, Postsecondary",0.09052834437744407,0.025917673828317517,0.015366858219415322,0.002682846907637934,0.0465609654220733,0.2417548023141175,0.09858668896187453,0.0608248615187054,0.08234325183353759,0.11794506627831615,0.033699485998745615,0.08424558027957052,0.0,0.0,0.0,0.02350266962137748,0.011286708313115526,0.0014497883940709727,0.010766172914190979,0.0
161,25-1041,"Agricultural Sciences Teachers, Postsecondary",0.13413087056803824,0.051091066714926914,0.009162251628695257,0.004933540542063024,0.06894401168235302,0.214204227999864,0.0989295373784163,0.051168442719711466,0.06410624790173626,0.08151284193228417,0.005654841944510676,0.07585799998777347,0.0,0.0,0.0,0.030308509704949468,0.010978558537319766,0.00930237978346639,0.010027571384163313,0.0
162,25-1042,"Biological Science Teachers, Postsecondary",0.09443167881816597,0.03796381567080991,0.0037946303604051205,0.0024138167528396162,0.05025941603411133,0.2479675582345499,0.11500305571137667,0.04046604681644695,0.0924984557067263,0.09654776629461327,0.006488951206228638,0.09005881508838462,0.0,0.0,0.0,0.016972579035010232,0.008198337979791595,0.0,0.004487606412984004,0.004286634642234631
163,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",0.11195467226912506,0.035276857042944816,0.01301814640329182,0.0018920570095936973,0.06176761181329472,0.2386369822470289,0.1131507047534351,0.053316307157439735,0.07216997033615412,0.08476449323234138,0.0057820425517162,0.07898245068062518,0.0,0.0,0.0,0.02740677926222255,0.007935033239146605,0.0047853911798729715,0.014686354843202975,0.0
164,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",0.0932160084728766,0.0237763602120665,0.008413648406285808,0.0006868544213930437,0.060339145433131236,0.23864262758554186,0.1292911523986302,0.0449533081505705,0.06439816703634113,0.11988407689834335,0.01151706779565903,0.10836700910268432,0.0,0.0,0.0,0.02278397169954386,0.00904608888996858,0.0,0.013737882809575278,0.0
165,25-1052,"Chemistry Teachers, Postsecondary",0.08122646297707717,0.01984829447836348,0.0053750519211781785,0.0,0.056003116577535525,0.2105096672644972,0.10618747327047888,0.03161249264213141,0.07270970135188694,0.11226134124149692,0.01007399380303738,0.10218734743845954,0.0,0.0,0.0,0.06265937477795705,0.017118100535621468,0.0,0.013963466722483085,0.0315778075198525
166,25-1053,"Environmental Science Teachers, Postsecondary",0.09940254281580037,0.02840159060165197,0.011284003559211369,0.002336498182985684,0.05738045047195136,0.2390022520201055,0.11416036972433705,0.04981559627481536,0.07502628602095313,0.10968006347019456,0.0077361753333790905,0.10194388813681547,0.0,0.0,0.0,0.016602060484405656,0.003065412915427684,0.0009027677261075713,0.0126338798428704,0.0
167,25-1054,"Physics Teachers, Postsecondary",0.08503651973499997,0.018361150520692933,0.009105926701720736,0.006398906729540682,0.051170535783045625,0.2699688073789691,0.14634475332870098,0.03732236671510248,0.08630168733516569,0.09677735019462054,0.014046548324105262,0.08273080187051528,0.0,0.0,0.0,0.01725244201312279,0.01725244201312279,0.0,0.0,0.0
168,25-1061,"Anthropology and Archeology Teachers, Postsecondary",0.08771699511884655,0.0291460950517544,0.004132823708403048,0.0072582433013204965,0.04717983305736861,0.2548520373391816,0.12211307617671653,0.0320669460219695,0.10067201514049556,0.11757110230682392,0.012969917425803293,0.10460118488102063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",0.12035833069042301,0.053257744200592885,0.01099921687968562,0.007659032698692551,0.04844233691145193,0.24656047111906024,0.1167404563907514,0.044540519269166925,0.0852794954591419,0.09160558831715106,0.010222276914666106,0.08138331140248495,0.0,0.0,0.0,0.0015593223864111738,0.0,0.0,0.0015593223864111738,0.0
170,25-1063,"Economics Teachers, Postsecondary",0.07465961807400742,0.02718117823158368,0.00715526115426459,0.0,0.04032317868815916,0.2355968419722582,0.1220851608630876,0.01828264935120064,0.09522903175796996,0.15495708709377262,0.03801412235527159,0.11694296473850105,0.0,0.0,0.0,0.004899892976393693,0.0,0.002600307157938565,0.0022995858184551273,0.0
171,25-1064,"Geography Teachers, Postsecondary",0.1037691306301189,0.0443505207231388,0.01234993158779911,0.00426188320918565,0.04280679510999535,0.2685816584305521,0.13668781684340134,0.04147864287890229,0.09041519870824853,0.07835253131736815,0.0033412512082613803,0.07501128010910676,0.0,0.0,0.0,0.005419859194578016,0.0023705000273029696,0.0,0.003049359167275047,0.0
172,25-1065,"Political Science Teachers, Postsecondary",0.10961029942807364,0.049455882211757285,0.011866098631742962,0.0037620774442109883,0.0445262411403624,0.26320565665317475,0.13982033478365186,0.024921563077481557,0.09846375879204136,0.08133250409525955,0.0,0.08133250409525955,0.0,0.0,0.0,0.00035775453711290136,0.0,0.0,0.00035775453711290136,0.0
173,25-1066,"Psychology Teachers, Postsecondary",0.10375702138406252,0.04947387866470999,0.008005664292036285,0.00652427067874678,0.03975320774856945,0.25144511400803904,0.12511496632191138,0.03275585780196681,0.09357428988416082,0.0970774386734344,0.008610405368917783,0.08846703330451662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,25-1067,"Sociology Teachers, Postsecondary",0.12771686687135064,0.05681104952977727,0.013881915896680985,0.008940511302532836,0.04808339014235953,0.2512447016720024,0.12653173034780585,0.035264842244376635,0.08944812907981993,0.0718324093510177,0.005354383185190557,0.06647802616582714,0.0,0.0,0.0,0.0021780497438868007,0.0,0.0,0.0021780497438868007,0.0
175,25-1071,"Health Specialties Teachers, Postsecondary",0.1273076763253778,0.03484935117055485,0.014110712825409731,0.022624981067410947,0.055722631262002255,0.2163450773117247,0.11226307823794728,0.04057790883637037,0.06350409023740705,0.1071106667567019,0.008315865382091631,0.09879480137461027,0.0,0.0,0.0,0.011990512010462378,0.0029358706293993128,0.0,0.008590596686825887,0.00046404469423717625
176,25-1072,"Nursing Instructors and Teachers, Postsecondary",0.16819184602242518,0.05070306486713424,0.02068061772306119,0.041559878969127884,0.05524828446310188,0.18132248494622816,0.08328508598108063,0.04315026379383899,0.05488713517130854,0.09834457854310144,0.019356746840913326,0.07898783170218812,0.0,0.0,0.0,0.01633817256082211,0.002181396490601126,0.0,0.010729383412967957,0.003427392657253028
177,25-1081,"Education Teachers, Postsecondary",0.15364379075014528,0.06568597883893508,0.0096109854603634,0.01527153407470111,0.06307529237614573,0.2264656479947128,0.09936049516360013,0.05189921936281715,0.07520593346829549,0.06905890667005206,0.0038273110728907493,0.06523159559716131,0.0,0.0,0.0,0.007195051678255866,0.0,0.0,0.007195051678255866,0.0
178,25-1082,"Library Science Teachers, Postsecondary",0.0904724891175355,0.04199211780043794,0.004543066294853361,0.0029466225899830983,0.04099068243226111,0.2732785244120127,0.11791932649032726,0.06563065073185995,0.08972854718982556,0.09485208397980524,0.015226279777246166,0.07962580420255909,0.0,0.0,0.0,0.0039122192097781495,0.002648802548669036,0.0,0.001263416661109113,0.0
179,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",0.1038017120458665,0.04416419506910674,0.003824951112417912,0.00913777957761835,0.0466747862867235,0.2493813818299004,0.11945745676354005,0.043090307377112905,0.08683361768924745,0.0965767363415334,0.0036231998320182274,0.09295353650951517,0.0,0.0,0.0,0.005571950357257728,0.0,0.0,0.005571950357257728,0.0
180,25-1112,"Law Teachers, Postsecondary",0.1229366353449914,0.05135266170092969,0.012695598470346228,0.008477621310017964,0.05041075386369751,0.25196217403152515,0.14377897181671964,0.020798175457931715,0.0873850267568738,0.08246545543654474,0.01537822539654176,0.06708723004000297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,25-1113,"Social Work Teachers, Postsecondary",0.15081542931404954,0.06946403162780987,0.005857890988958201,0.02114644087730236,0.05434706581997915,0.24118105558853556,0.11054201884016557,0.057390775728390235,0.07324826101997972,0.06312087728095725,0.0064495759244908865,0.056671301356466364,0.0,0.0,0.0,0.002016657923386153,0.0010225467850146356,0.0,0.0009941111383715171,0.0
182,25-1121,"Art, Drama, and Music Teachers, Postsecondary",0.15550058120423033,0.06258804695154581,0.008863218052452708,0.009613093089835798,0.07443622311039602,0.2515498620094931,0.11743041228171383,0.04443999164148018,0.08967945808629911,0.03693367325971577,0.0009820196865849263,0.035951653573130835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,25-1122,"Communications Teachers, Postsecondary",0.16009252409789718,0.07207548015238496,0.012510083573337235,0.01698277450664339,0.05852418586553156,0.2325821463134172,0.1082453658149226,0.05019980291148991,0.07413697758700469,0.05706629435345045,0.0046770077222808865,0.05238928663116957,0.0,0.0,0.0,0.0036540407827552733,0.0020362531174104963,0.0,0.0016177876653447778,0.0
184,25-1123,"English Language and Literature Teachers, Postsecondary",0.14508109273184744,0.057971778830641925,0.008089693180219222,0.019608389233104456,0.05941123148788183,0.2473077885974964,0.1154924814493416,0.04418637918374045,0.0876289279644143,0.058835992323489475,0.007200396003762087,0.0516355963197274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,25-1124,"Foreign Language and Literature Teachers, Postsecondary",0.14551833132774178,0.06296703290776608,0.010034023747589606,0.012362093798836913,0.0601551808735492,0.2617920783167737,0.1347584651735904,0.030660179769746942,0.09637343337343636,0.04406785377590546,0.002270481772356109,0.04179737200354936,0.0,0.0,0.0,0.0008983947275905313,0.0008983947275905313,0.0,0.0,0.0
186,25-1125,"History Teachers, Postsecondary",0.1121422546026295,0.05674554367423348,0.008375830026700275,0.012204832497143991,0.034816048404551755,0.2701473067246501,0.13474580016471954,0.029685089754923955,0.1057164168050066,0.07018571696587833,0.006205364246422707,0.06398035271945561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,25-1126,"Philosophy and Religion Teachers, Postsecondary",0.1337488649650768,0.051601105508393766,0.00302386140413708,0.016189739373176575,0.06293415867936937,0.25608476739655245,0.12986531614842173,0.031548350080411285,0.09467110116771944,0.05833661867389426,0.005167397863792863,0.0531692208101014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",0.1540416993834039,0.0600450932851946,0.009218765009057736,0.01817003117559506,0.06660780991355653,0.22414872590827067,0.1018728103421395,0.04779427724080864,0.07448163832532252,0.07393023839332648,0.006152560373998926,0.06777767801932755,0.0,0.0,0.0,0.001869169632060873,0.0017435779349851068,0.0,0.00012559169707576632,0.0
189,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",0.17526235765072354,0.0579522243245972,0.01850758988540445,0.021775627624414474,0.07702691581630745,0.21580201149097603,0.10257488591471303,0.03564590141142837,0.0775812241648346,0.03135507907008081,0.004396528309693132,0.02695855076038768,0.006404109733369347,0.003436879927765371,0.0029672298056039764,0.017898524741292145,0.0028248917086199873,0.011060080837268085,0.0,0.0040135521954040715
190,25-1194,"Career/Technical Education Teachers, Postsecondary",0.18751017892883512,0.07753932735112361,0.01282607431842744,0.03469621959062756,0.0624485576686565,0.1855705855897159,0.08364073878362377,0.037253707197897966,0.06467613960819417,0.041008765255158834,0.0004575094443855021,0.040551255810773325,0.0037078202220440564,0.0,0.0037078202220440564,0.03306095324913914,0.025092065409930427,0.0,0.0034969798891192412,0.004471907950089472
191,25-2011,"Preschool Teachers, Except Special Education",0.19444939504805756,0.05497055198439611,0.01778494474884728,0.06892877482771828,0.052765123487095895,0.10968316076702436,0.02164780232742121,0.01892341585946821,0.06911194258013495,0.039771703935494895,0.03253362011457138,0.0072380838209235125,0.08666576445640024,0.04135378879130911,0.04531197566509113,0.010876286819184244,0.0,0.005881334141393677,0.004994952677790569,0.0
192,25-2012,"Kindergarten Teachers, Except Special Education",0.16512397433315373,0.05577926776761193,0.0153210752526439,0.040430649216375326,0.05359298209652257,0.15304049094945854,0.050836272913875664,0.029495788123471638,0.07270842991211128,0.105706609925759,0.051603656463459234,0.054102953462299784,0.018536529025397246,0.0035587881957093274,0.014977740829687919,0.016160700461871718,0.0031557048725281613,0.0030384011570850013,0.00895401687709445,0.0010125775551641082
193,25-2021,"Elementary School Teachers, Except Special Education",0.16452982905391755,0.05501053225409252,0.011824487653996373,0.0436873917963425,0.054007417349486164,0.1567693118850207,0.05794666196274272,0.023143332051301604,0.07567931787097636,0.10709823894813712,0.05616039621847605,0.05093784272966108,0.022014190392899643,0.0035678191743520092,0.018446371218547638,0.009346255442405898,0.003305756843044821,0.0030958639554471627,0.002944634643913915,0.0
194,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",0.18555537641393247,0.06121593869323633,0.016124519697875615,0.05480122518532765,0.053413692837492865,0.1538527114733353,0.055484544613726816,0.03090370353759338,0.06746446332201507,0.09224570493520268,0.04239977196997459,0.04984593296522809,0.015774210934633222,0.0009077270801873203,0.014866483854445903,0.01316073321088298,0.0028225106317395763,0.002573128944021826,0.005061741239781611,0.0027033523953399648
195,25-2023,"Career/Technical Education Teachers, Middle School",0.1728109947739325,0.050059089421988084,0.011219362413124752,0.051954204088529125,0.05957833885029054,0.14813273203900254,0.051334542840386015,0.03314225657693727,0.06365593262167928,0.060765025792178774,0.037473848925807074,0.023291176866371704,0.02349922107556791,0.0032212375917994905,0.020277983483768417,0.05288832607948238,0.02913442719947227,0.0052543207259135825,0.01181187635085198,0.00668770180324454
196,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",0.16555313232487956,0.0697148178820339,0.009695657795933071,0.03736585116077785,0.04877680548613475,0.1807037625265317,0.06310608659711521,0.031032138557170838,0.08656553737224565,0.0825209201264008,0.051625837995976434,0.030895082130424373,0.017729700487952468,0.0006418404746045326,0.017087860013347934,0.0099577378166474,0.0033772381743740463,0.004193836881259793,0.0019083411654172,0.00047832159559635964
197,25-2032,"Career/Technical Education Teachers, Secondary School",0.1721912924500953,0.054402780483530214,0.007945365407371242,0.04909152445415015,0.06075162210504372,0.13866162827698636,0.04899584772574065,0.03967514587741478,0.04999063467383092,0.07379624616415152,0.0368526059514049,0.03694364021274662,0.02470076143945897,0.002090353049108306,0.02261040839035067,0.05441273804908413,0.030027501899778836,0.0054494796175698895,0.011654936069741094,0.007280820461994304
198,25-2057,"Special Education Teachers, Middle School",0.19178525196399301,0.057088836347993874,0.0173274575977082,0.06023074604276395,0.05713821197552696,0.1421207816079497,0.059185577610624526,0.026719974542664927,0.05621522945466024,0.10376568583551517,0.04266282198608946,0.06110286384942569,0.015529370222955825,0.0,0.015529370222955825,0.011325086272086749,0.0033822684256964285,0.0029352064294855627,0.0035676405048422023,0.0014399709120625547
